,senior-level_skill
3429,0.0
2594,0.0
3666,0.0
3077,0.0
2627,0.0
3856,0.0
2524,0.0
3189,0.0
3580,0.0
2736,0.0
3394,0.0
2730,0.0
2039,0.0
3369,0.0
3088,0.0
3130,0.0
2086,0.0
2978,0.0
3560,0.0
2003,0.0
2061,0.0
3315,0.0
2674,0.0
3672,0.0
2680,0.0
3445,0.0
3735,0.0
3472,0.0
2665,0.0
3515,0.0
2435,0.0
3158,0.0
3742,0.0
3589,0.0
2812,0.0
3595,0.0
3177,0.0
3790,0.0
3400,0.0
3738,0.0
2631,0.0
2315,0.0
2472,0.0
3547,0.0
2360,0.0
3504,0.0
3566,0.0
3778,0.0
3606,0.0
2588,0.0
2049,0.0
3065,0.0
3298,0.0
2687,0.0
2010,0.0
3712,0.0
2887,0.0
2167,0.0
2113,0.0
3731,0.0
2154,0.0
3233,0.0
3509,0.0
2510,0.0
3558,0.0
3657,0.0
2103,0.0
2267,0.0
2583,0.0
2109,0.0
2442,0.0
3830,0.0
2675,0.0
2512,0.0
3647,0.0
2318,0.0
2424,0.0
3970,0.0
3128,0.0
3105,0.0
2807,0.0
3932,0.0
2708,0.0
2056,0.0
3413,0.0
3070,0.0
3671,0.0
3345,0.0
3381,0.0
2737,0.0
3127,0.0
2870,0.0
2179,0.0
3766,0.0
2440,0.0
2731,0.0
2245,0.0
3207,0.0
3559,0.0
3076,0.0
2133,0.0
3879,0.0
2157,0.0
3772,0.0
3986,0.0
2971,0.0
3042,0.0
2462,0.0
2771,0.0
3495,0.0
3769,0.0
3169,0.0
2255,0.0
2283,0.0
3730,0.0
2902,0.0
2943,0.0
2156,0.0
3451,0.0
2984,0.0
3270,0.0
3707,0.0
2850,0.0
3252,0.0
3739,0.0
3471,0.0
3406,0.0
3846,0.0
3408,0.0
3831,0.0
2355,0.0
2975,0.0
3875,0.0
2974,0.0
3012,0.0
3700,0.0
3475,0.0
3009,0.0
2589,0.0
3590,0.0
3021,0.0
3814,0.0
3592,0.0
2832,0.0
3121,0.0
2478,0.0
3757,0.0
2900,0.0
2343,0.0
3149,0.0
2541,0.0
2670,0.0
2906,0.0
2226,0.0
3379,0.0
2843,0.0
3912,0.0
2468,0.0
2944,0.0
2410,0.0
2043,0.0
2278,0.0
2690,0.0
2220,0.0
3758,0.0
3308,0.0
2487,0.0
3642,0.0
2836,0.0
3159,0.0
2562,0.0
2279,0.0
2993,0.0
2558,0.0
3261,0.0
3835,0.0
2485,0.0
3948,0.0
2496,0.0
2630,0.0
3260,0.0
2451,0.0
3745,0.0
3035,0.0
3251,0.0
3663,0.0
2501,0.0
2141,0.0
2053,0.0
2454,0.0
3206,0.0
3910,0.0
2955,0.0
2225,0.0
3352,0.0
2534,0.0
3013,0.0
2071,0.0
2938,0.0
3759,0.0
