,y_hat
3429,False
2594,False
3666,False
3077,False
2627,False
3856,False
2524,False
3189,False
3580,False
2736,False
3394,False
2730,False
2039,False
3369,False
3088,False
3130,False
2086,False
2978,False
3560,False
2003,False
2061,False
3315,False
2674,False
3672,False
2680,False
3445,False
3735,False
3472,False
2665,False
3515,False
2435,False
3158,False
3742,False
3589,False
2812,False
3595,False
3177,False
3790,False
3400,False
3738,False
2631,False
2315,False
2472,False
3547,False
2360,False
3504,False
3566,False
3778,False
3606,False
2588,False
2049,False
3065,False
3298,False
2687,False
2010,False
3712,False
2887,False
2167,False
2113,False
3731,False
2154,False
3233,False
3509,False
2510,False
3558,False
3657,False
2103,False
2267,False
2583,False
2109,False
2442,False
3830,False
2675,False
2512,False
3647,False
2318,False
2424,False
3970,False
3128,False
3105,False
2807,False
3932,False
2708,False
2056,False
3413,False
3070,False
3671,False
3345,False
3381,False
2737,False
3127,False
2870,False
2179,False
3766,False
2440,False
2731,False
2245,False
3207,False
3559,False
3076,False
2133,False
3879,False
2157,False
3772,False
3986,False
2971,False
3042,False
2462,False
2771,False
3495,False
3769,False
3169,False
2255,False
2283,False
3730,False
2902,False
2943,False
2156,False
3451,False
2984,False
3270,False
3707,False
2850,False
3252,False
3739,False
3471,False
3406,False
3846,False
3408,False
3831,False
2355,False
2975,False
3875,False
2974,False
3012,False
3700,False
3475,False
3009,False
2589,False
3590,False
3021,False
3814,False
3592,False
2832,False
3121,False
2478,False
3757,False
2900,False
2343,False
3149,False
2541,False
2670,False
2906,False
2226,False
3379,False
2843,False
3912,False
2468,False
2944,False
2410,False
2043,False
2278,False
2690,False
2220,False
3758,False
3308,False
2487,False
3642,False
2836,False
3159,False
2562,False
2279,False
2993,False
2558,False
3261,False
3835,False
2485,False
3948,False
2496,False
2630,False
3260,False
2451,False
3745,False
3035,False
3251,False
3663,False
2501,False
2141,False
2053,False
2454,False
3206,False
3910,False
2955,False
2225,False
3352,False
2534,False
3013,False
2071,False
2938,False
3759,False
