,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-0.92289937,0.15933613,0.04621127,0.35630083,-0.38469544,0.07344546
2001,-1.1328919,-0.026418393,0.73778224,0.6059158,0.25838646,-0.09841658
2002,-0.22205569,0.072056755,0.645847,0.31844783,0.36463338,-0.04493097
2003,0.28099796,0.118415944,0.5518718,0.026727438,-0.83242494,0.11925169
2004,0.5309975,-0.10559012,-1.1957835,0.15794218,-0.20032747,0.18894333
2005,-0.83535886,0.069673106,-0.96985483,0.38736784,-2.216582,0.13392489
2006,1.2734326,0.044343475,-0.7022451,0.7555635,1.6308265,0.13459228
2007,-0.18698914,0.06645032,-0.12740156,0.58374417,0.3241106,0.07439353
2008,0.12996486,-0.123960435,-1.3598089,0.5805993,-0.22207005,-0.07779122
2009,-0.025354564,0.072706535,1.5717359,0.6500188,2.772963,-0.09802445
2010,3.0505512,0.027195875,1.0014005,0.15229857,-0.49526533,-0.03412186
2011,0.077996455,0.049373176,-2.125621,0.49343204,0.46887952,0.010330491
2012,0.10912237,0.2521005,-1.8478048,0.36241806,-0.75803685,-0.10541492
2013,1.3030974,0.021758739,-0.14088689,0.76264477,0.7041182,-0.06343263
2014,-0.263963,0.012375835,-0.31047076,0.7463572,0.45187405,-0.022606505
2015,0.23843819,0.14684677,0.36490765,0.2652278,0.291597,-0.0298805
2016,-0.013637891,-0.072626084,0.22954954,0.3839991,-1.6155322,-0.0069749877
2017,-2.1218624,-0.028292617,1.4410355,0.20229232,0.16005714,0.033578843
2018,-1.6067486,-0.026075274,-0.8314206,0.39725983,2.0772622,0.04669855
2019,1.1621393,-0.090584084,-0.7657055,0.46950734,-0.750378,0.045744475
2020,0.04092562,-0.08479401,1.257905,0.022773147,-0.42316425,-0.075870804
2021,0.13541338,-0.06209671,-0.054632843,0.9624146,-1.2838472,0.18699656
2022,1.4487585,-0.02287132,1.6732634,0.96890974,0.13415986,0.074894086
2023,-1.3307177,0.16013244,1.4710654,0.8295015,0.13951823,-0.050629586
2024,3.4814444,0.11447872,0.83143604,0.89997935,0.47897655,0.15105145
2025,-1.7557718,0.18549986,-1.6431061,0.9316473,-0.24750605,-0.09865358
2026,-1.3455365,-0.123980604,-2.0381093,0.3020152,1.5782971,-0.0483157
2027,-0.25596702,-0.10800605,-1.2743284,0.05676174,-0.35473594,-0.07328064
2028,-0.6124957,0.25077853,-0.6029525,0.87180614,-0.6659182,-0.0230171
2029,0.72541213,0.015434116,0.05488706,0.82112896,-0.3618843,-0.007543123
2030,-0.5542999,0.0752319,-1.9174324,0.9177234,-0.92194,-0.21227233
2031,-0.7390689,-0.12870072,1.8637086,0.3196771,0.34706122,-0.06201672
2032,-0.69164795,-0.04462618,-0.7956573,0.15886796,0.3031564,-0.32497144
2033,1.1145669,0.14250235,-0.85491663,0.1941061,0.5147551,-0.06105846
2034,2.745224,0.16585249,0.40427467,0.30183625,1.0092281,-0.03556707
2035,-0.02891863,0.11663063,1.1143389,0.45111954,-1.3541306,-0.052028425
2036,-0.8485537,0.18670891,1.6652036,0.06744683,-0.35919675,0.20010701
2037,-0.32551375,0.03287369,-0.33564442,0.08908892,1.3427523,0.07540742
2038,-1.9417626,-0.06562808,1.060944,0.39248466,-0.0072324667,-0.085560076
2039,1.0101788,-0.08352479,-0.2663651,0.9441979,-0.31709203,-0.18905894
2040,0.41473934,-0.081759185,-1.3274184,0.41727138,0.9768392,-0.006516013
2041,-0.29011524,-0.056290485,-0.23640397,0.4900906,-2.2012262,-0.05533364
2042,-0.16543376,-0.062019724,0.20976691,0.67347527,2.1202092,-0.076877534
2043,-0.7364696,0.05349452,-1.896389,0.4321127,1.406293,-0.29611745
2044,-0.7859683,-0.11461107,-1.5897906,0.5164926,0.5291175,0.08769508
2045,0.5344632,-0.03716402,-0.8425405,0.10802388,-0.13286331,-0.08883848
2046,0.7580629,0.17791869,0.123049274,0.95062244,-0.35037208,-0.21647604
2047,0.47105086,-0.020180082,0.0028157968,0.44803536,-0.7807789,-0.021629436
2048,-0.29562446,-0.015299733,-0.95094,0.7352407,0.44226798,-0.03918052
2049,-0.72182935,-0.016208338,0.71201897,0.5491971,-2.7207375,-0.13351746
2050,-0.3306926,-0.022296144,-0.025094813,0.75313115,-1.0038626,-0.06992275
2051,-0.106467724,0.09485965,0.39697888,0.62782466,-0.3598789,-0.036019523
2052,0.5325619,-0.04467032,0.038973708,0.81270385,0.9140885,0.011007411
2053,-0.27187362,0.1760956,0.5534542,0.70997953,0.4117651,0.050306804
2054,-1.7970618,0.041325357,-1.8939679,0.17013788,1.1614563,-0.19909668
2055,-0.34831265,-0.051645495,-0.9636092,0.3843969,1.175502,-0.11711421
2056,0.12907323,0.14655045,-0.5437522,0.21424294,0.4547193,-0.0702133
2057,-0.67070895,-0.023530988,-1.8542985,0.7698386,-0.95198685,-0.12913515
2058,0.09651823,0.18669817,0.00084511895,0.78733313,-0.020488301,0.13229309
2059,0.89609677,0.04438143,1.0629774,0.41957843,-1.0371586,0.100389615
2060,0.57698727,0.07960509,-0.07587714,0.874959,-0.3689827,-0.09295594
2061,1.9719512,0.028408572,-1.550501,0.04330957,0.4836546,-0.109739855
2062,-1.9282789,-0.14244865,0.5244711,0.16299963,-1.3386847,-0.12486439
2063,0.8820202,-0.005229757,-0.6468013,0.13990629,-0.30581293,0.13490807
2064,-0.12920022,-0.19790266,-0.53725857,0.063811064,0.49184945,0.051134773
2065,0.6964549,-0.021086043,-0.36308575,0.67780006,-0.66286206,0.1272274
2066,-0.49741456,-0.045479696,1.0356292,0.40441895,1.2908051,-0.1417416
2067,-0.8291341,-0.074144736,-0.89779645,0.63957906,1.5112002,-0.0033681958
2068,-0.93568176,0.092166744,0.54301226,0.8259002,0.5935588,0.004817038
2069,-1.8538419,-0.16539697,1.599827,0.6737039,0.47733977,-0.029444937
2070,0.112854145,-0.09601992,0.41500348,0.8459393,0.94342333,-0.13479726
2071,0.4303795,0.16631608,1.4222577,0.74530065,-1.6743702,-0.024288429
2072,1.7373863,-0.096419744,-0.0063620033,0.34937716,-0.16000342,-0.09809535
2073,1.5559672,0.1240433,0.22641343,0.5827447,0.70312726,-0.022433339
2074,-1.401776,-0.09325393,-0.5083625,0.033396244,0.49750772,0.09488589
2075,-1.6823254,0.0855314,-0.33683077,0.41954148,1.0687989,-0.03847804
2076,0.6973433,-0.018848455,-0.7509261,0.35810268,-0.09344199,0.114750914
2077,1.318049,-0.11623122,-0.3076405,0.66830385,1.5487453,-0.07538716
2078,0.10417824,-0.10294058,-0.32740507,0.04376352,0.13306123,0.06947251
2079,0.6794187,0.12111103,1.2860368,0.3725189,-0.64779496,0.040197548
2080,-0.25621432,0.025297238,-0.21740241,0.097649336,-0.254914,-0.08046494
2081,-0.8382117,0.05739653,0.44469485,0.09111714,1.8331274,-0.1464962
2082,0.7582067,-0.050830193,1.7165499,0.4583361,-0.3027996,-0.1610331
2083,0.88187337,-0.124197364,1.0764354,0.8709105,-1.245751,-0.12938546
2084,0.6575535,-0.100403585,1.4461782,0.31860423,-0.08828443,0.23212981
2085,1.2535708,-0.060062498,1.0156705,0.11401856,2.3487804,0.033619374
2086,0.512219,-0.09368513,-0.10079755,0.7610384,-1.8815385,-0.09533176
2087,-1.6912906,0.059279706,-1.4821075,0.62487376,-1.3200463,0.013924397
2088,-0.55106205,0.038220312,0.05819064,0.91279876,-0.8269672,0.0013488322
2089,0.45108297,-0.11837398,-0.14994116,0.30797005,-0.5617288,-0.29230103
2090,2.3294196,0.02847167,0.12188506,0.44364703,0.103028834,0.0793635
2091,-1.4211712,0.035901304,-0.689969,0.069663525,-0.34765044,0.0082629835
2092,-1.1247936,-0.09543033,-1.0825919,0.99683523,-0.0032354821,-0.16564237
2093,-0.38886464,-0.15031204,0.06821406,0.8894857,1.6174042,-0.012627649
2094,-0.3723988,0.051351752,0.49146372,0.62117803,2.4323487,-0.060385227
2095,-1.0536247,-0.037126783,-0.4506627,0.59518206,-0.114963524,-0.0003938893
2096,-1.9401215,0.059447814,-0.33585024,0.037809014,0.7157853,0.05817783
2097,-2.1852744,-0.09691018,0.42576227,0.63319373,-0.6257595,0.13150157
2098,-0.0020336504,-0.12613834,0.78837794,0.30469215,-0.4948786,-0.047624417
2099,-1.1831915,0.032871485,0.9042258,0.09992802,-0.7651816,-0.12674953
2100,-0.30492723,-0.055496514,1.3172616,0.11619139,-0.48681486,0.18378787
2101,0.2552926,0.01109553,0.04960041,0.018506408,-0.64193183,0.087346174
2102,-0.14074746,-0.051344126,-1.5658,0.5106206,0.82717353,0.12786289
2103,-1.013188,0.07437135,1.2352372,0.76709306,0.36750746,-0.0302144
2104,0.36092752,0.17528974,0.5317139,0.69926775,-1.4026496,-0.009308665
2105,-1.1551417,-0.017228637,0.40512925,0.6214299,-0.048614185,-0.10145419
2106,-0.12932226,-0.21817613,-0.5493016,0.97977865,-0.7850563,0.18506965
2107,0.94649035,0.08359909,-0.92287976,0.18081057,0.60883594,0.03111728
2108,-2.3371954,0.05905978,2.1488364,0.048026204,0.9870484,-0.09217233
2109,-1.1008847,-0.031047551,-1.0363238,0.39678133,-3.019484,0.07510349
2110,-0.002864055,0.019202886,0.075831436,0.39299548,0.831501,0.016173173
2111,0.86337495,0.04103692,0.07471699,0.5322294,-2.1217036,0.13195284
2112,0.8068436,-0.08540596,1.1965067,0.40037763,-0.15009588,-0.037295934
2113,-1.274086,0.043258246,-0.6706764,0.40141582,-1.4122123,0.02751948
2114,-1.2865101,0.07770485,-0.6644005,0.16349518,-0.35947886,0.02054478
2115,-1.2240705,-0.13208838,-0.12637949,0.70008814,-0.5319678,0.01476375
2116,1.5332876,-0.047972858,-0.8932567,0.31032574,2.1246994,-0.011449642
2117,-0.6281272,0.045314092,-2.1523325,0.4355607,0.24795762,0.02623277
2118,-0.15603222,-0.1580362,0.044524524,0.35134387,-0.5096159,0.089256786
2119,1.2581165,0.053919222,0.8037475,0.87478065,0.2193887,-0.13401164
2120,-0.27844697,-0.108868815,0.7960911,0.78173506,-0.9900882,-0.08145107
2121,-1.1509945,0.14194125,1.0514028,0.10946679,-1.3611841,0.07345521
2122,0.9493494,0.08987048,1.2380637,0.5645081,1.1490794,-0.10162802
2123,0.85655665,-0.07469777,0.39733034,0.9174442,1.3615657,-0.0100580705
2124,-2.1416595,0.117284074,-0.29137456,0.6312084,0.93853736,-0.042407688
2125,-1.0166137,0.13145655,-0.5182982,0.6670302,-1.7685972,-0.13226473
2126,1.2708347,-0.09407661,-0.80732757,0.59898186,-1.3196958,0.10841973
2127,0.65988994,0.019656662,-0.0919586,0.022466779,3.098404,0.008089122
2128,0.76165825,-0.04371421,0.60845864,0.7404909,-0.7730387,0.038706485
2129,0.1943362,0.0057289116,1.2479981,0.7437912,-0.4565483,0.003226347
2130,0.92121345,0.089467704,-0.40541813,0.598688,0.43749472,0.10388058
2131,-0.07175545,-0.006992571,1.0590082,0.5930413,0.28502104,0.17622803
2132,-0.12307321,0.0896517,0.3991978,0.49468434,-0.25741416,0.0079827
2133,0.529365,-0.02019899,-1.1244186,0.15729499,0.6805894,-0.216326
2134,-0.53075063,0.031405766,-2.0355573,0.46284127,-1.8321764,0.15133998
2135,-0.57809323,0.029995052,3.0692852,0.8309903,0.724807,-0.022101784
2136,-0.011015902,-0.08069687,0.20911723,0.995991,1.9833174,-0.15619946
2137,0.19570029,0.030652741,-1.3342323,0.9604932,1.4157634,-0.21835275
2138,0.14467828,0.052687168,0.27300102,0.33976376,0.93946147,0.08119381
2139,2.275914,-0.08308842,-1.6713722,0.224275,1.2224531,0.009312342
2140,0.24929917,0.06903101,0.866515,0.42342412,-2.1120813,-0.026437951
2141,1.5371989,-0.07633585,-0.11077746,0.12212634,-0.1485035,0.22973843
2142,0.49175438,-0.049779743,-0.10663902,0.26995444,0.54280275,-0.06680472
2143,0.85653114,-0.08231983,0.1460487,0.21556652,-0.9359252,-0.057435304
2144,0.13141146,0.19891107,1.0782743,0.56556344,-1.0595096,-0.13750789
2145,-0.058170136,-0.15351962,0.55016124,0.11999035,-1.3690135,-0.043501463
2146,-0.23205076,0.11128886,1.0118647,0.26958668,0.7790023,0.08512256
2147,-1.0093805,-0.021516548,-0.69330376,0.38627052,-1.9301502,-0.11786636
2148,-1.6697944,0.0013532549,-0.5696088,0.45115495,0.81928915,0.13887124
2149,-1.9941406,-0.025411302,0.31045085,0.11757147,1.0913335,-0.096379556
2150,-0.49697968,0.03817795,-1.5670626,0.5389668,0.7294927,0.045785785
2151,0.49588308,0.16306345,-0.95429003,0.06844652,-0.14903253,-0.09325934
2152,1.8632624,0.0077821724,0.7662203,0.02481699,-0.319648,-0.06594674
2153,-2.340451,-0.03296588,0.49428743,0.40834558,-0.8372521,0.08994399
2154,-0.29727462,0.075747035,-0.34167376,0.83745337,-0.09141006,-0.21230505
2155,1.5961899,-0.10533718,-0.7636,0.42496908,-0.24121165,0.28268823
2156,-0.25315395,-0.11887008,2.0796046,0.754655,0.71045864,0.036883198
2157,-1.3737265,-0.050381303,0.6190863,0.7924452,2.0698884,0.1056235
2158,-0.3873059,-0.09040848,-1.3341776,0.15185893,2.015532,0.022412056
2159,-0.2260779,-0.032841697,-0.14079241,0.9962301,0.18999633,-0.16776639
2160,1.563314,0.020246947,-0.5405195,0.70916367,0.14494129,0.1239894
2161,-0.08349774,0.0041991803,0.22643398,0.39016926,-0.33234584,-0.007894077
2162,-0.33293203,-0.11739647,1.225697,0.77275765,0.83212644,-0.25664768
2163,-0.07561432,0.08223522,-1.8302987,0.841822,-0.61200666,0.1935596
2164,1.2249589,-0.21878687,0.22858816,0.24682283,-1.9337252,-0.011710936
2165,-0.34777138,-0.08976727,1.2906106,0.48329353,1.375541,-0.066854335
2166,0.4251656,0.121983185,2.0989034,0.0047283173,1.0893816,0.039214965
2167,0.0760526,0.044235036,-2.2312708,0.956162,0.50746316,-0.0064500156
2168,1.8055046,-0.14521965,-0.000565579,0.7605674,-0.87868154,0.2233446
2169,-0.5889307,0.10252023,-0.17072316,0.9373416,1.0757024,0.22499798
2170,0.27218476,0.08788627,0.42895234,0.447268,0.28072444,-0.017193578
2171,-1.1109309,0.060613167,-1.7308565,0.26341224,-0.29146403,0.21183546
2172,0.2298987,-0.0043419492,-0.08790017,0.6763936,0.7561183,0.024209699
2173,-0.66778874,-0.20054117,-1.7102929,0.34482038,-0.51159203,-0.060171116
2174,-0.737298,-0.14454955,-0.98140174,0.8702456,-1.0460855,0.020827709
2175,-0.34000352,-0.120463505,-1.971802,0.37343395,-1.8202314,-0.064134665
2176,-1.094185,-0.082875535,1.1084567,0.7428441,0.22396737,0.112380065
2177,0.5806425,0.005790001,-1.1425571,0.8588095,-2.8702044,-0.020851819
2178,-0.920625,0.13257281,-0.9802416,0.21121013,-0.17146453,-0.1622424
2179,-0.6128292,-0.015898868,-1.2614986,0.27940965,-1.1717266,0.07026047
2180,0.75535387,0.11653723,-0.3794582,0.85372996,-0.16928343,-0.05165522
2181,0.74985915,-0.040783,-0.87505937,0.52867115,1.6741073,0.1885636
2182,-0.47673154,-0.00396177,-1.4783736,0.5600207,-0.2756431,-0.11147674
2183,0.38288566,0.10483261,0.08133132,0.2189585,-1.0227014,0.07007693
2184,0.43790415,-0.06579681,-0.8570049,0.51177216,-1.1628174,-0.2686386
2185,0.20926687,-0.09813898,-0.6145654,0.076709986,0.5803208,0.12307437
2186,0.9461542,0.18074323,-0.33087942,0.104183435,2.0815408,-0.15956874
2187,1.8651,-0.016448535,-1.2255181,0.8537779,0.85381925,0.18325216
2188,-1.5522829,0.021871932,0.24413136,0.059450626,-0.43810758,-0.093246825
2189,-0.26159772,-0.0030240265,0.337275,0.33581185,0.9597879,-0.0223174
2190,-1.3504822,-0.101317905,-0.10152919,0.5302216,-0.65324366,0.09454643
2191,-0.9390497,0.101989046,-0.14463948,0.93174005,2.401515,-0.16339198
2192,-0.34403944,-0.02325039,1.6404755,0.25026155,1.0377822,-0.02160833
2193,0.5897304,-0.2578292,-0.16691528,0.53547287,1.2272316,-0.11744695
2194,0.5642738,0.038480982,0.16164574,0.021255016,0.74824595,-0.117742814
2195,-0.18326604,0.10334106,-1.4685752,0.85612524,-1.5472051,-0.10023282
2196,-0.13524798,-0.0627267,-2.127516,0.0285002,-0.96514475,0.0009151362
2197,-1.0666682,0.06821802,-2.1231246,0.6148721,-0.34533575,0.16305229
2198,0.0021368905,0.020182474,-0.5656995,0.0993073,-0.34587023,0.012145729
2199,-0.7701454,0.07257314,-0.4901871,0.68673027,0.34046566,-0.09478464
2200,-2.026401,0.021809166,-1.1813276,0.21378052,1.0893524,-0.023251861
2201,-0.067363925,-0.00981027,-2.757802,0.31573308,0.88078463,0.005249101
2202,-1.0273441,0.052127957,-0.78646606,0.06749463,-0.43042752,-0.003568671
2203,-1.135965,-0.032848727,0.703115,0.031240225,1.5260787,-0.12876526
2204,0.4026202,0.036551684,-0.0014859247,0.0073081255,1.082766,0.090937726
2205,-0.9143325,0.016072396,-1.1082675,0.3935119,0.6105358,-0.012769438
2206,0.48676658,-0.026571468,-0.23352233,0.10239136,1.3648444,-0.011038993
2207,0.87278014,-0.06974956,-1.632849,0.8636271,-1.8785032,0.115415625
2208,1.0711677,-0.03162946,-1.566671,0.9038346,-0.16706891,1.2923678e-06
2209,0.09054517,-0.054829936,-0.5841254,0.8987231,0.64157254,-0.23413257
2210,0.20288338,0.09637007,-0.0072351564,0.80165875,-0.29498926,0.1107008
2211,1.4390736,0.0031280771,-1.4047835,0.20483339,0.73950064,0.10152849
2212,0.0018413637,0.08144239,1.3118647,0.06304848,-0.35544404,0.19833238
2213,0.18745093,-0.087800086,-0.45653203,0.7931036,1.3579776,0.09315242
2214,-1.7439979,0.025895685,-0.61996114,0.2331109,-0.688473,0.011183116
2215,-1.0573107,-0.056921452,0.44953364,0.25803864,-0.36418357,0.09366369
2216,0.005764216,-0.18080764,-0.26927462,0.62766767,0.21707705,0.0060775764
2217,-1.0511309,-0.16227786,-1.4522995,0.63275635,0.56914306,0.022561705
2218,0.58049506,-0.106811285,1.7463402,0.40947688,0.53514415,-0.06750319
2219,1.2081058,-0.08371597,-1.4364624,0.55764043,0.5756868,0.10281431
2220,2.178244,0.026556253,-0.6855677,0.17738974,-0.08079484,-0.09552107
2221,1.2603126,0.023508701,0.048913207,0.09137845,-1.7870942,-0.102680184
2222,1.2663395,0.22466421,-0.7326645,0.037266016,-1.6383156,0.072414815
2223,-0.34975258,-0.16777447,1.6731024,0.24368012,0.025376834,-0.116902806
2224,-0.9233574,0.20287152,0.32225782,0.75912595,-1.3916854,0.15900703
2225,0.63536704,0.10426251,1.1281326,0.5829761,-0.23843525,0.061067153
2226,-1.643707,-0.062210966,0.86064535,0.20027876,0.7905019,0.15116076
2227,0.1977893,-0.12058651,-1.5930845,0.79200625,0.16189884,0.068696745
2228,1.0735854,0.08976774,0.567575,0.8658531,-1.9476111,-0.15591115
2229,0.80932903,0.08637217,-0.7727483,0.23587024,-0.5589348,-0.09419561
2230,0.1782767,0.31098223,0.066414714,0.43709576,0.66595304,-0.09105944
2231,0.10234214,-0.07298177,1.1985725,0.17427623,-1.7885996,-0.09064481
2232,0.6320245,0.03978154,0.7905003,0.30993497,1.0636537,0.0007576261
2233,-1.0265213,0.11057647,-0.81656003,0.3350122,-0.39946684,0.09149834
