,u_x1,u_x2,u_x3,u_y
2000,1.2050898,1.2632297,0.14511299,0.5915872
2001,-0.4306275,-0.40267643,0.020691294,0.13731611
2002,-0.264714,-0.9971752,-0.065802746,0.03313017
2003,-0.17053334,0.39668602,0.056265224,0.84030783
2004,-0.65327847,0.34277076,0.19563754,0.1339606
2005,-0.32406887,-0.32483265,0.16298424,0.8540051
2006,-0.69652516,-1.0354373,-0.07003219,0.11255145
2007,0.27055097,0.6576125,-0.062532745,0.48346603
2008,0.5208959,-2.5986733,0.023665577,0.82865
2009,2.0363371,-1.4770507,0.008198852,0.20884871
2010,1.2008984,0.5824377,-0.078128725,0.42835128
2011,-0.45501736,-1.6231053,-0.0006830254,0.89126694
2012,0.37321573,-1.3227669,-0.083864525,0.82512295
2013,0.72434,1.3626167,0.047592472,0.013970375
2014,-1.4254959,-0.3437351,-0.068165675,0.4810965
2015,-0.99424034,-0.24412352,0.12528697,0.6102246
2016,-1.159869,0.31008276,-0.036051534,0.31012344
2017,0.30893698,-0.13735345,0.04206755,0.8158151
2018,-3.5654895,-1.164852,-0.006044811,0.5634713
2019,0.6256008,-2.1352758,0.1717637,0.5617566
2020,1.557692,0.85672563,0.046850868,0.22066033
2021,0.7663072,-0.3783281,0.059806444,0.89346254
2022,-0.87960607,0.81454134,0.18983297,0.4849999
2023,1.9878291,1.670681,-0.09856558,0.81313646
2024,0.25517434,0.6821422,0.050941598,0.3375038
2025,-0.32003137,0.4192819,-0.015139001,0.45727813
2026,-0.35317805,-1.1349134,0.011954961,0.82525253
2027,0.45753732,-2.3966157,0.028219491,0.32417166
2028,-0.0015552493,1.210282,0.15744424,0.3373772
2029,0.16815487,-0.11852146,0.21624927,0.05970466
2030,1.6628534,0.57925135,-0.13966931,0.765437
2031,0.28374255,-0.91964036,0.024407472,0.012373567
2032,-0.06893156,0.49596894,-0.019579059,0.017842174
2033,1.5670019,-1.0010773,-0.05991545,0.63756514
2034,0.7240134,0.8927859,-0.011423985,0.6870649
2035,-0.08994105,1.9346284,0.029573826,0.022225976
2036,-0.1951382,-0.055509992,0.16678947,0.8109313
2037,0.76626146,0.64091706,-0.027989477,0.40928555
2038,1.0644469,-0.921113,-0.06500726,0.32817233
2039,-0.06667061,0.21189001,-0.059435744,0.54917204
2040,-1.691588,0.8293728,0.14066024,0.4015888
2041,0.6479072,0.9605004,0.10402697,0.97873294
2042,0.053103544,-0.83516324,0.20312433,0.4512161
2043,0.97980326,0.77030075,-0.053168833,0.19907975
2044,0.46083775,-1.3052057,0.032873943,0.5805571
2045,-0.77058196,-0.071351014,-0.15386297,0.5707104
2046,-1.6770576,-0.21416925,0.08557009,0.87678003
2047,-0.92104316,-0.04144136,-0.023646265,0.23024023
2048,-0.2226649,1.3647839,-0.17820755,0.9890493
2049,-0.46916285,1.1542679,0.16762224,0.38302982
2050,-0.042380158,1.7921788,0.124942064,0.089246035
2051,-1.1766211,-1.114733,0.1743269,0.4367926
2052,-0.3968979,0.43794462,-0.175857,0.93109953
2053,0.97220445,1.4856304,-0.064785324,0.76460326
2054,0.6196271,-2.01901,-0.01949299,0.14367568
2055,0.108363084,0.68857807,-0.07946817,0.03716123
2056,-1.1622282,-0.3080616,0.020442156,0.10832071
2057,0.18168534,-1.1127551,0.074927665,0.6333947
2058,-1.2752609,1.475791,-0.11451143,0.8591633
2059,-0.012359459,0.18374601,0.16440481,0.65395486
2060,-0.31554863,0.21357325,0.19023107,0.32681227
2061,1.5013608,1.8008559,-0.040483944,0.93473566
2062,0.9805831,-1.115104,0.02732206,0.6810614
2063,0.5974864,0.93952554,0.016809091,0.6646502
2064,0.091656275,0.524756,-0.034024607,0.22235882
2065,-0.7129274,-0.4479565,0.119376265,0.8750715
2066,-0.49280223,0.23558253,-0.04750135,0.54168916
2067,0.12978254,-0.121336736,-0.07663422,0.8795699
2068,-0.3220606,0.34679654,-0.07395645,0.14973342
2069,-1.279834,-0.42963305,0.06251736,0.2946365
2070,0.225157,0.17222829,-0.03824068,0.124890685
2071,1.1019295,-1.9163538,0.08669092,0.25242066
2072,0.45840085,-0.50235647,0.042001676,0.30659115
2073,0.08002935,-0.0008186739,-0.034936886,0.65543854
2074,-1.0988172,-0.54587007,-0.053565472,0.1555692
2075,-0.0443491,0.57887894,-0.026284466,0.57613254
2076,0.89001083,1.0344427,0.059627336,0.051008105
2077,0.9181976,-0.56202304,-0.044553965,0.919132
2078,0.52998555,0.29965606,-0.04298841,0.8576274
