,y_hat
2272,False
3931,False
3579,False
3445,False
3236,False
2938,False
2677,False
3963,False
3958,False
2458,False
2397,False
3994,False
2539,False
3843,False
3787,False
3220,False
2065,False
2453,False
3075,False
2704,False
3031,False
3875,False
2600,False
3124,False
3312,False
3570,False
3612,False
2948,False
3608,False
2802,False
3978,False
3332,False
3088,False
3279,False
3069,False
3155,False
3380,False
3573,False
2479,False
2231,False
3914,False
2257,False
2319,False
3066,False
2026,False
3883,False
3230,False
2994,False
3671,False
3387,False
2170,False
3754,False
3602,False
2493,False
2819,False
2806,False
3691,False
3359,False
2409,False
3796,False
2528,False
2131,False
3835,False
2483,False
2568,False
2172,False
3036,False
2890,False
2462,False
3458,False
3761,False
3654,False
2084,False
3881,False
3109,False
2581,False
3044,False
2805,False
3345,False
2428,False
3189,False
3846,False
2504,False
3020,False
2115,False
2381,False
2730,False
3738,False
2265,False
2980,False
3295,False
3712,False
2417,False
3969,False
3264,False
2928,False
3677,False
2110,False
3461,False
2656,False
3755,False
2738,False
3584,False
3081,False
3043,False
3028,False
2882,False
2422,False
3693,False
3529,False
2927,False
3486,False
2307,False
3090,False
3792,False
3495,False
2434,False
3737,False
2051,False
2799,False
3689,False
2595,False
3576,False
2527,False
2978,False
2829,False
2262,False
2680,False
2748,False
3223,False
2523,False
3930,False
3531,False
2833,False
3058,False
2967,False
3616,False
2289,False
2222,False
2044,False
3457,False
2445,False
3634,False
2288,False
2116,False
2433,False
3399,False
2771,False
3340,False
3775,False
2692,False
2405,False
2526,False
3225,False
3027,False
2291,False
2832,False
3046,False
3509,False
2103,False
2536,False
2608,False
3156,False
3091,False
3601,False
2315,False
2687,False
3609,False
3443,False
2860,False
3774,False
3587,False
3100,False
3757,False
2579,False
3826,False
2027,False
2408,False
2138,False
3592,False
2303,False
2513,False
3277,False
3180,False
3287,False
2035,False
3687,False
3910,False
3192,False
2810,False
2233,False
3641,False
3292,False
3302,False
3314,False
3943,False
3625,False
3833,False
3993,False
2636,False
