,x1,x2
3739,0.4,2.0
2220,1.1,2.3
2024,1.3,2.2
2551,2.5,3.0
2501,0.9,2.1
2490,1.1,0.1
3477,0.0,1.0
3336,2.1,2.1
3330,1.4,2.7
2183,2.3,3.0
3764,0.7,1.8
2478,0.6,3.3
3957,1.5,1.5
2015,0.4,1.2
2013,0.3,4.2
2170,1.3,0.4
3523,2.5,3.0
3668,0.5,2.7
3525,1.0,0.9
2337,2.0,4.0
2565,0.7,3.4
3430,2.3,1.8
2722,1.7,0.5
2045,1.5,-0.0
2923,1.8,1.5
2321,1.4,3.5
3643,1.6,2.9
3290,0.4,1.9
3664,1.7,4.0
3412,1.5,1.5
2998,0.2,2.3
2349,0.7,0.8
2356,1.5,1.8
3491,1.8,5.2
2589,0.6,2.1
3826,3.5,2.5
2515,1.2,1.6
3166,0.3,2.8
3236,0.9,0.5
3784,0.8,0.1
2215,0.3,0.1
3076,-0.0,2.0
2584,2.1,2.6
3190,0.5,2.7
3587,2.2,1.7
2134,0.1,2.8
3296,-0.0,2.1
2535,2.3,0.6
3403,2.5,0.8
2956,1.0,1.1
2833,0.0,0.9
3285,1.4,2.1
3237,0.6,3.8
3603,0.2,2.8
2724,2.5,1.6
2756,2.7,3.1
3796,2.3,1.5
3538,1.0,1.8
3222,1.9,0.1
2145,1.6,0.7
2206,0.1,0.4
2366,0.4,-0.0
2474,3.0,3.0
3843,1.2,1.5
3257,1.4,2.1
3390,1.3,1.7
2489,0.8,1.4
2203,0.4,0.9
3122,1.1,0.2
3747,0.4,3.0
2218,3.2,1.1
2286,1.4,1.5
2460,0.5,0.1
2516,1.8,1.4
3032,1.8,0.4
3124,1.7,0.1
2245,1.2,1.7
3125,2.1,2.5
3031,0.3,0.5
2928,1.0,2.2
2094,1.8,1.3
2907,1.6,3.3
2453,1.9,2.3
3385,0.5,1.6
3019,1.9,4.1
2240,0.0,0.7
3352,2.2,1.4
3369,1.4,1.5
3574,-0.0,3.3
3698,1.0,0.5
2970,2.1,4.2
2929,1.2,1.5
2777,0.7,0.7
3181,1.2,3.1
2341,1.5,1.6
2573,1.3,2.1
3799,0.4,3.5
2324,1.6,1.8
2081,0.7,0.1
3838,1.3,2.3
3304,0.8,1.9
3573,2.3,2.1
3016,1.2,3.7
2005,0.6,0.8
2622,1.9,0.9
3179,0.7,2.3
2142,1.5,0.5
2968,2.3,1.6
2695,0.3,1.9
2188,1.1,2.5
2369,0.5,1.2
2165,0.4,1.0
3705,3.3,5.3
3825,1.3,1.7
3624,0.5,0.7
2840,0.1,1.9
3900,0.5,2.9
2711,1.9,2.6
2621,0.6,0.2
3571,1.2,2.1
2626,3.5,4.0
3178,2.7,4.2
3586,0.7,1.8
3441,2.2,2.0
2530,1.4,0.8
2532,-0.0,2.5
3690,0.5,1.2
3710,2.1,3.0
2437,2.1,1.9
2209,2.3,2.9
2745,1.3,4.6
3554,0.7,1.4
3666,1.0,2.2
2735,0.7,0.7
2848,1.4,3.0
2342,1.2,2.0
3695,0.1,3.1
3727,0.4,3.0
2394,2.6,1.9
2003,1.1,0.6
3393,1.9,3.3
3598,0.6,2.0
3464,1.8,2.0
3407,1.8,1.5
3879,0.6,0.1
2162,0.1,2.2
3202,1.2,2.2
2981,0.8,2.8
2643,0.6,1.5
2443,1.3,1.2
3859,2.3,2.6
2393,1.8,1.7
2579,3.0,2.2
2008,0.5,2.6
3865,0.6,1.3
3528,0.6,1.3
2389,1.3,0.2
2491,0.4,2.5
2773,1.3,1.9
3779,1.1,0.6
3608,2.4,1.7
2201,0.5,3.5
2972,2.7,2.0
3992,1.3,2.2
3262,2.0,3.5
3049,1.3,2.7
3786,2.6,2.0
2181,0.7,1.7
2115,2.4,2.1
3183,0.2,2.3
2707,0.4,1.3
3847,1.0,2.0
2262,0.3,2.7
3322,0.8,2.1
2733,2.5,2.3
3397,2.7,0.9
3789,1.4,1.0
3905,0.6,1.3
2555,2.1,2.6
3100,0.2,4.4
3760,1.1,2.6
2064,0.5,0.8
2037,3.2,3.3
3224,1.1,3.1
2590,1.3,2.6
2919,1.9,1.6
2111,2.6,0.3
3794,0.7,3.3
3239,0.8,1.9
3315,1.2,2.1
3914,1.6,0.9
2896,2.5,1.9
3870,2.1,1.4
2708,1.0,1.5
2280,0.3,1.7
3967,0.8,3.1
2904,1.3,1.3
2102,1.6,2.6
2093,0.7,3.2
3628,1.1,1.7
