,y_hat
2852,False
3146,False
2651,False
2773,False
3303,False
2273,False
2933,False
3462,False
2740,False
3808,False
3889,False
2404,False
2705,False
2641,False
2041,False
2098,False
2555,False
2737,False
2439,False
3250,False
2346,False
2035,False
2930,False
2450,False
3683,False
2222,False
3005,False
3014,False
3344,False
2967,False
2828,False
2170,False
3444,False
3937,False
2844,False
2746,False
2484,False
3229,False
3881,False
2974,False
3077,False
3768,False
3013,False
3791,False
3188,False
3660,False
2459,False
2944,False
3180,False
2806,False
3710,False
3540,False
3916,False
2627,False
3499,False
2966,False
2383,False
2885,False
3379,False
2745,False
3610,False
2441,False
3582,False
2897,False
3451,False
2623,False
3278,False
3308,False
2491,False
2610,False
3427,False
3563,False
2889,False
2477,False
2628,False
2247,False
3672,False
2289,False
2854,False
2393,False
3251,False
2294,False
2514,False
2334,False
3699,False
3568,False
3812,False
3953,False
3473,False
2140,False
3049,False
2036,False
2270,False
3494,False
3221,False
2748,False
3922,False
3168,False
2758,False
2368,False
3335,False
3946,False
2395,False
3018,False
3799,False
3175,False
2424,False
2871,False
2715,False
2267,False
2028,False
3445,False
3287,False
3267,False
2320,False
3663,False
3079,False
3918,False
2044,False
3849,False
2576,False
2389,False
2039,False
2146,False
3053,False
2853,False
3422,False
3933,False
2011,False
2299,False
2076,False
2216,False
3348,False
2877,False
2579,False
3440,False
2254,False
2163,False
3587,False
2674,False
3228,False
2144,False
3759,False
3424,False
3042,False
2903,False
3285,False
2543,False
3765,False
2118,False
2430,False
3243,False
3634,False
3260,False
3703,False
2551,False
3534,False
3751,False
2899,False
3934,False
3247,False
3698,False
2096,False
3144,False
3170,False
2713,False
2047,False
3094,False
2193,False
3327,False
2505,False
2065,False
3770,False
3076,False
2751,False
2436,False
3466,False
3135,False
3723,False
3749,False
2154,False
3041,False
3006,False
3339,False
3687,False
2185,False
2532,False
3017,False
2285,False
2218,False
3446,False
2754,False
2392,False
2110,False
2281,False
3506,False
2099,False
3612,False
3132,False
3591,False
