,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.9350000023841858,0.19499999284744263,1.0,0.965,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.10857878005243765, 0.01703748414451374, 0.9083788858406182], [-0.552963220600212]]",1.0,2.2525
1,1.0,0.9,0.9,0.2849999964237213,0.20499999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.10857878005243765, 0.01703748414451374, 0.9083788858406182], [-0.552963220600212]]",0.684999942779541,2.7864999999999998
2,1.0,0.9,0.9,0.8849999904632568,0.17499999701976776,0.975,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.10857878005243765, 0.01703748414451374, 0.9083788858406182], [-0.552963220600212]]",0.9780000448226929,2.424
3,1.0,0.9,0.9,0.22499999403953552,0.2150000035762787,0.96,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.10857878005243765, 0.01703748414451374, 0.9083788858406182], [-0.552963220600212]]",0.6100000143051147,3.055
4,1.0,0.9,0.9,0.8849999904632568,0.17000000178813934,0.995,0.95,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[-0.11865235430841188, 0.05152119633129153, 1.061445140428293], [-0.6104195317816029]]",0.9950000047683716,2.224
5,1.0,0.9,0.9,0.27000001072883606,0.1850000023841858,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[-0.11865235430841188, 0.05152119633129153, 1.061445140428293], [-0.6104195317816029]]",0.5509999990463257,2.867
6,1.0,0.9,0.9,0.8399999737739563,0.22499999403953552,0.97,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.11865235430841188, 0.05152119633129153, 1.061445140428293], [-0.6104195317816029]]",0.972000002861023,2.141
7,1.0,0.9,0.9,0.23499999940395355,0.23000000417232513,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[-0.11865235430841188, 0.05152119633129153, 1.061445140428293], [-0.6104195317816029]]",0.45499998331069946,2.8855
8,1.0,0.9,0.9,0.875,0.14499999582767487,1.0,0.935,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[-0.11459698448337775, -0.09999529875464544, 1.0371885085728092], [-0.4732375560291293]]",0.9970000386238098,2.1445
9,1.0,0.9,0.9,0.20000000298023224,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[-0.11459698448337775, -0.09999529875464544, 1.0371885085728092], [-0.4732375560291293]]",0.8029999732971191,2.9410000000000003
10,1.0,0.9,0.9,0.925000011920929,0.16500000655651093,0.975,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.11459698448337775, -0.09999529875464544, 1.0371885085728092], [-0.4732375560291293]]",0.9750000238418579,2.0515
11,1.0,0.9,0.9,0.17499999701976776,0.1550000011920929,0.955,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[-0.11459698448337775, -0.09999529875464544, 1.0371885085728092], [-0.4732375560291293]]",0.7680000066757202,
