,u_x1,u_x2,u_y,u_x3
2000,-1.5809872,-0.4730556,0.51744664,0.55622196
2001,0.5991206,-0.5830119,0.88441527,2.1195254
2002,-1.1990007,0.76515055,0.23556769,-0.8602965
2003,0.021292733,0.77826625,0.46334934,0.95266753
2004,0.6498824,-0.124758266,0.36935413,-1.0130696
2005,-1.9931597,-0.12538648,0.26154745,0.75905776
2006,-1.9730815,-0.7548211,0.52741706,0.5022445
2007,-0.8380287,0.7697179,0.5617831,1.7596054
2008,-0.18170223,0.81595814,0.69848144,-0.49470094
2009,-0.22471431,1.1173707,0.40164983,0.123974554
2010,-0.91637087,1.9514292,0.6382922,-0.8162114
2011,-1.1341877,-1.746978,0.88209045,0.9590701
2012,-0.51939595,-0.12198937,0.79169345,-1.232167
2013,0.6167239,-1.7006782,0.5538918,-0.703889
2014,0.9805849,-1.0797186,0.074843645,0.4796342
2015,-1.0511434,0.20638725,0.26675916,-0.39145613
2016,0.7751844,-0.30927882,0.75337803,0.4525999
2017,-0.6480357,-1.3135816,0.78679836,0.5640849
2018,0.94070214,1.358212,0.43096232,-0.2201887
2019,-0.23552246,-1.4832162,0.76600957,1.2798412
2020,1.2830354,0.69715464,0.8917377,0.4600162
2021,-0.7320261,-1.1544677,0.43342614,-1.7899046
2022,-1.6435491,-2.39735,0.71469533,1.0489299
2023,-0.4519494,-0.5812703,0.6300317,1.8568146
2024,-0.9021076,-0.8708246,0.74767756,-0.86680454
2025,-0.39273882,-0.6499478,0.96590734,0.18801112
2026,-0.028166806,-0.016032545,0.47968233,0.089875795
2027,-0.5777559,0.92368346,0.016672969,0.029237147
2028,-0.5044512,1.9527909,0.16742635,-1.1865262
2029,-0.3442921,-1.5821865,0.8481399,0.78453207
2030,-0.97815627,-0.741382,0.9006138,0.8426903
2031,-1.1164004,3.6696439,0.011222124,-0.8153258
2032,-0.61824197,-0.85604936,0.51372516,-0.83897024
2033,-0.7725147,-0.35773772,0.23149228,-1.1104321
2034,-0.858448,-0.98616683,0.21893716,1.2939162
2035,0.59843105,-0.569658,0.5653409,2.3923528
2036,1.704336,0.4805986,0.29204237,0.075046614
2037,0.33836895,0.8757123,0.8398446,0.78299034
2038,-0.9399227,1.2651533,0.16078126,-1.9504801
2039,1.8235658,1.3194855,0.7677512,-0.4309311
2040,-0.12080635,0.9456204,0.9738951,-0.072540075
2041,0.0044553964,-1.0118573,0.96136343,0.1685834
2042,-0.62486637,-0.53061306,0.7610811,1.6934522
2043,-0.458785,-0.40799168,0.15674376,-0.46825206
2044,-0.507256,1.2264034,0.3457358,1.124915
2045,-0.37020037,-0.39615732,0.19902742,0.8169482
2046,1.7237301,0.58482075,0.70860064,-0.0713588
2047,-1.3400995,1.8822048,0.8842685,-0.79802656
2048,0.034572795,-0.14892617,0.6347215,-0.6052962
2049,-2.1212044,0.29954606,0.8876008,-0.23152405
2050,-0.71607244,1.0056292,0.4850124,-0.7735807
2051,-0.6693947,-0.32552952,0.3662473,0.8111888
2052,1.5273478,0.45923272,0.35001636,-0.2977731
2053,-1.420675,-0.36989,0.11878598,0.43659553
2054,0.22916855,1.3881139,0.6355095,-0.32498544
2055,-0.040431123,0.66440856,0.3052764,-1.5030704
2056,-0.13445581,0.12476713,0.03186226,0.09821575
2057,-0.105225794,0.108903535,0.19793785,-0.54995185
2058,1.3379935,-0.3420859,0.12848258,-2.3126094
2059,1.3898419,-1.5301013,0.51786005,-1.8363401
2060,0.62514335,-1.0429381,0.74211085,-1.9183536
2061,-0.20864919,0.26793495,0.12788689,-0.67927057
2062,-1.0885272,1.6050934,0.18503714,0.6525505
2063,-1.9201233,-0.60391146,0.5747894,-0.8728193
2064,-1.4224962,-0.4361691,0.9163574,-0.26312247
2065,0.10197688,-0.42815033,0.19747579,2.1929538
2066,0.5530468,-0.47527343,0.3558607,-0.0727456
2067,0.6400561,0.38358897,0.07765579,-1.5532845
2068,1.4051325,-0.01751218,0.31421137,-0.74825126
2069,1.9037197,0.4701156,0.14654589,-0.7905764
2070,0.3999713,0.39520258,0.09583509,0.5039709
2071,-0.048639618,0.36039594,0.28073573,-0.060438532
2072,-0.1018665,-0.46485174,0.87740564,0.27958328
2073,1.8298069,-0.93613917,0.9858525,2.0140653
2074,-1.2895361,1.1786777,0.47676122,-0.43028623
2075,-0.7826174,1.3405863,0.39651954,0.62740904
2076,0.34308165,-1.1710584,0.32974005,0.58111197
2077,-2.7221928,0.32383317,0.070355535,-0.021290192
2078,0.17293952,0.9240612,0.794011,0.79816806
2079,-0.5571649,1.193483,0.46517456,0.94816965
2080,-0.2871106,1.0740147,0.83820736,-0.7971866
2081,0.605721,0.11480485,0.54422545,1.3194419
2082,0.8765987,0.6053825,0.82024586,0.25941205
2083,-1.072551,-0.8709682,0.13703251,-0.40346694
2084,-1.6716657,-0.18854141,0.323148,0.13562025
2085,-0.23799136,-0.5623125,0.9327171,0.933805
2086,1.3304857,-0.89663506,0.08602595,-0.70986164
2087,0.3343933,0.46058923,0.4078275,0.40063658
2088,-0.56359816,0.37904546,0.33286464,0.46249118
2089,1.951724,0.34947288,0.44008565,-1.0570327
