,y
2852,1.0
2049,0.0
3972,0.0
3047,0.0
2458,0.0
3868,0.0
3597,0.0
2024,0.0
2832,0.0
2212,1.0
3730,0.0
2097,0.0
2306,0.0
3210,0.0
3960,0.0
3016,1.0
3421,0.0
2185,1.0
3430,0.0
2559,0.0
3217,0.0
2084,0.0
3373,0.0
2288,0.0
2881,0.0
3987,0.0
3634,0.0
3980,0.0
2964,0.0
2837,1.0
3335,0.0
3817,0.0
3270,0.0
2461,0.0
3368,0.0
2764,0.0
2320,0.0
3180,0.0
2894,1.0
3454,1.0
3253,0.0
2059,1.0
2908,0.0
3653,0.0
2673,0.0
3004,0.0
2017,0.0
3932,0.0
3782,0.0
2833,0.0
2047,0.0
2196,0.0
2791,0.0
2795,0.0
2545,0.0
2330,0.0
2929,1.0
2273,0.0
3400,1.0
3867,0.0
2883,0.0
2871,0.0
3163,0.0
2053,0.0
2400,0.0
2481,0.0
2532,0.0
2378,0.0
3272,1.0
3877,0.0
2515,0.0
3588,0.0
3928,0.0
2002,0.0
2211,0.0
3257,0.0
3992,0.0
3322,0.0
2348,0.0
2372,0.0
2743,0.0
2240,0.0
3556,1.0
3389,0.0
3914,0.0
2448,0.0
2410,0.0
2085,0.0
2462,0.0
2366,0.0
3565,1.0
2886,0.0
2990,0.0
3467,0.0
2734,0.0
2844,0.0
2644,0.0
2124,0.0
2703,0.0
3237,0.0
2834,0.0
2796,0.0
2565,0.0
2937,0.0
3393,0.0
3064,0.0
3982,1.0
3552,0.0
2586,0.0
2573,0.0
2510,0.0
2128,0.0
2727,0.0
3951,0.0
3411,0.0
3729,0.0
3104,0.0
2652,0.0
3895,0.0
2265,0.0
2699,0.0
2468,0.0
3913,0.0
3614,0.0
3118,0.0
2043,1.0
2660,1.0
2823,1.0
2751,0.0
3812,1.0
2008,0.0
3222,0.0
3041,0.0
3130,0.0
3651,0.0
3696,0.0
3356,1.0
3348,0.0
2409,0.0
3428,1.0
3057,0.0
2949,0.0
2684,0.0
2589,0.0
2978,1.0
3667,0.0
2849,0.0
2544,0.0
3557,1.0
2112,0.0
2962,1.0
3452,0.0
3241,0.0
3403,0.0
3242,0.0
3007,0.0
3604,0.0
3674,0.0
2182,1.0
2381,0.0
3227,0.0
3978,0.0
3859,0.0
3461,0.0
2933,0.0
3819,1.0
2074,0.0
2794,0.0
3529,0.0
2534,0.0
3070,0.0
2761,0.0
2048,0.0
2972,0.0
3836,0.0
2915,1.0
3639,0.0
2607,0.0
2708,0.0
2159,0.0
2235,1.0
2333,0.0
3922,0.0
2989,0.0
2391,0.0
2030,0.0
2882,1.0
2647,0.0
2134,0.0
2872,0.0
3575,0.0
2353,0.0
3638,1.0
2874,0.0
3363,0.0
3394,0.0
2687,0.0
2726,0.0
3838,0.0
2441,0.0
