,y_hat
2557,False
3663,False
3165,False
2621,False
2759,False
3931,False
3488,False
2581,False
2705,False
2125,False
2605,False
3343,False
3970,False
3212,False
3744,False
2509,False
2398,False
2526,False
3035,False
3139,False
2423,False
3272,False
2530,False
3276,False
2330,False
3750,False
3825,False
3374,False
3673,False
3367,False
3720,False
2008,False
3880,False
2282,False
3982,False
2933,False
2872,False
3546,False
2058,False
3550,False
2753,False
2188,False
2170,False
3463,False
2769,False
3246,False
3394,False
3307,False
2439,False
3127,False
2360,False
2684,False
2538,False
2826,False
2869,False
3364,False
2376,False
3352,False
2737,False
2089,False
2182,False
2715,False
3229,False
2433,False
2379,False
3125,False
3600,False
2097,False
3604,False
2030,False
2256,False
3444,False
3464,False
2548,False
3348,False
2098,False
2565,False
2145,False
2298,False
3670,False
2523,False
3134,False
3393,False
3519,False
3442,False
2050,False
2996,False
3414,False
2997,False
2660,False
2099,False
2984,False
2388,False
2677,False
3323,False
2782,False
2960,False
2404,False
3057,False
2993,False
2574,False
3103,False
2585,False
2920,False
3171,False
3572,False
2019,False
2220,False
2378,False
2045,False
3627,False
2721,False
2047,False
3866,False
2950,False
2458,False
2341,False
3824,False
2208,False
2021,False
2635,False
2776,False
2829,False
3851,False
3985,False
3375,False
2893,False
2607,False
2543,False
3814,False
2359,False
3958,False
3863,False
2959,False
3601,False
2263,False
2278,False
2028,False
3240,False
2641,False
3522,False
2510,False
3405,False
2667,False
3812,False
3174,False
2730,False
2910,False
3440,False
2328,False
3131,False
3335,False
2032,False
3293,False
2271,False
2885,False
3225,False
3007,False
2615,False
3925,False
2740,False
3755,False
3465,False
3504,False
3544,False
3724,False
3654,False
2867,False
2727,False
2899,False
3321,False
3087,False
3070,False
3736,False
3085,False
2803,False
2858,False
2411,False
2374,False
2175,False
3593,False
2544,False
3356,False
3991,False
3775,False
3973,False
3430,False
2396,False
3404,False
2693,False
2567,False
3962,False
3486,False
2261,False
3928,False
2902,False
2487,False
3788,False
2958,False
2632,False
