,y_hat
2638,False
2279,False
3797,False
3408,False
3882,False
2150,False
2135,False
3513,False
3036,False
2568,False
2002,False
2892,False
3704,False
3607,False
3629,False
3616,False
3369,False
3159,False
3215,False
3933,False
3482,False
3895,False
3429,False
2035,False
2625,False
2894,False
2710,False
3954,False
2936,False
3701,False
2054,False
3894,False
3200,False
3264,False
3061,False
2155,False
2548,False
2076,False
3776,False
2046,False
3206,False
2291,False
2670,False
2327,False
2090,False
2030,False
2923,False
2643,False
3541,False
3538,False
2847,False
2186,False
2442,False
3863,False
3310,False
2444,False
3443,False
3376,False
3703,False
3300,False
3891,False
2888,False
2068,False
3612,False
2648,False
2722,False
3667,False
2423,False
2050,False
2975,False
2432,False
2092,False
2626,False
2849,False
3814,False
2562,False
2007,False
2843,False
2556,False
2391,False
2102,False
3829,False
2652,False
2354,False
2707,False
2557,False
2854,False
3977,False
3644,False
2898,False
2770,False
2575,False
2095,False
2012,False
2727,False
2111,False
2297,False
2059,False
2956,False
2184,False
3816,False
2740,False
3145,False
3678,False
3581,False
3114,False
3947,False
2123,False
2124,False
2268,False
3561,False
3896,False
2999,False
3770,False
3729,False
2020,False
3307,False
3545,False
2916,False
3835,False
2160,False
3005,False
3796,False
2336,False
2676,False
2170,False
2157,False
3880,False
3189,False
3898,False
2558,False
2341,False
3304,False
3418,False
3096,False
2703,False
2893,False
2908,False
2365,False
2405,False
2385,False
3101,False
2337,False
2726,False
2952,False
3141,False
2749,False
2294,False
2138,False
2953,False
2580,False
3073,False
3372,False
2413,False
3645,False
2083,False
3298,False
3161,False
2645,False
3120,False
3010,False
2298,False
2491,False
3736,False
3897,False
3030,False
3352,False
2350,False
2437,False
3852,False
2586,False
3910,False
2233,False
3764,False
2570,False
3794,False
3757,False
2628,False
2057,False
2784,False
3517,False
3533,False
3403,False
2419,False
2840,False
3362,False
3632,False
3339,False
3830,False
3373,False
3698,False
3086,False
3812,False
2456,False
3661,False
3684,False
2982,False
3164,False
2243,False
2945,False
