,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,2.1583712,0.2261477,-0.8976995,0.5743673,-1.737782,-0.15799996
2001,-2.5086565,0.10029509,-0.98518676,0.901603,-0.5189135,-0.015381093
2002,0.014777231,-0.009077544,-0.25230244,0.43906605,1.9284083,-0.10641845
2003,0.38271782,-0.21682553,1.0032395,0.9692302,0.11368209,0.14788905
2004,-1.1290933,-0.07233229,-1.8886014,0.8293855,-3.0316837,0.023601113
2005,0.14777616,-0.090111695,-1.279397,0.57882345,-1.2235435,-0.08386385
2006,-2.4157012,-0.01194339,0.33472732,0.12509274,-0.7458016,0.024120321
2007,-0.12729463,-0.061601985,0.14694123,0.9291202,-0.42816338,-0.057294328
2008,0.56784946,-0.061941046,2.1620846,0.4184736,0.6083789,-0.03447129
2009,-0.2543914,0.20986684,-0.12018992,0.5534142,0.29830495,-0.009834651
2010,1.7581851,0.14929582,0.10306338,0.023717046,0.68751836,-0.18227762
2011,-0.21561748,-0.092836015,0.48756638,0.44127226,1.1840851,0.046630252
2012,0.57714504,-0.025489608,0.23015368,0.29600334,0.6008399,0.03723022
2013,-0.7560077,0.13613793,0.44854638,0.67875576,-1.2461698,0.21691513
2014,-0.07299488,0.26470587,-1.0368927,0.068589926,-1.6728365,-0.019701919
2015,0.93279016,0.24510138,0.25432828,0.2009939,-0.35173294,0.032416917
2016,-0.6356671,-0.11563398,-1.5730923,0.1659435,-0.16506086,0.003850452
2017,-1.4411296,0.17986314,1.3000735,0.8871484,0.46854898,0.07813414
2018,-0.6427295,-0.05037703,-0.32139632,0.81003785,-0.98613966,-0.00021534749
2019,-0.22216071,0.05080036,0.36008698,0.8370122,0.83503175,0.059827197
2020,1.2504131,-0.014739175,0.36950335,0.67497075,-1.2472377,0.16353285
2021,0.6101305,-0.008901191,-0.7642341,0.6684686,0.5882387,0.16631775
2022,1.0174159,-0.026586106,1.5046316,0.08949816,-1.2084533,-0.16578332
2023,-0.2834307,-0.014986441,0.6502799,0.24952221,0.2135445,-0.13023119
2024,0.52000695,0.043886866,0.12541163,0.033641577,-2.0035222,0.03725655
2025,0.76809597,0.051837564,-0.30169708,0.5643939,-0.06058612,-0.12638542
2026,-0.61784697,0.12571914,0.075010955,0.8547994,1.1160228,-0.0847878
2027,-0.6780141,0.095031306,1.8294308,0.03499174,0.714412,-0.057977613
2028,0.51721734,0.09900216,-0.3600667,0.80521345,-0.6944255,0.20333667
2029,-0.3197524,-0.07729638,0.032019515,0.9498683,1.5875754,-0.055221297
2030,-0.7740798,0.009920845,0.5552059,0.0047249794,-0.71223056,0.003337117
2031,-0.37574673,0.011530719,0.7749044,0.05775976,-0.967308,-0.005657335
2032,-0.5977841,-0.055996776,-1.6121202,0.27690637,1.5736481,-0.16198401
2033,1.3066726,0.05444069,-1.0013622,0.54270625,-0.05160488,-0.03488909
2034,1.2488567,-0.0039996295,1.5673212,0.8350705,0.6867109,0.0025600118
2035,-0.34306502,0.004865113,-0.6140234,0.9142649,2.1718104,-0.118124425
2036,-1.0124702,-0.14415382,0.32422274,0.95413744,1.788655,-0.027656665
2037,-1.3326708,-0.03364747,0.51901793,0.82782423,-0.10425891,-0.07278041
2038,-1.1086099,-0.013996134,0.6208143,0.034565806,-1.3913014,-0.01564781
2039,0.26117954,0.10950768,-2.9628546,0.13698518,1.9696492,-0.11185572
2040,0.08908525,0.1170487,-1.3457227,0.99586487,-0.9196266,-0.13330893
2041,1.2780775,0.002690997,1.3232641,0.16778219,-0.58504957,-0.014643605
2042,0.21555129,-0.08707529,0.39197284,0.79426086,-0.7007741,0.17066556
2043,-0.48506832,-0.06536706,0.58799255,0.5101838,-1.7796564,-0.053083327
2044,0.23460506,0.036713693,3.01314,0.22393262,0.7799537,0.066589855
2045,0.8161487,-0.02167474,-2.0079155,0.5228683,0.112974755,-0.069272816
2046,1.143313,0.03259888,1.7181963,0.0012600422,-0.69913936,-0.025618931
2047,0.78892976,-0.19259712,-0.20623447,0.93678796,0.34721607,0.12389568
2048,1.0531551,0.25188464,-0.006484519,0.30464804,1.990398,0.024845561
2049,-0.67030525,-0.053336043,0.3817197,0.8278283,-0.2734376,0.103151575
2050,0.47719008,0.08092818,0.6529658,0.9790571,1.2165259,0.11839481
2051,1.1745139,-0.15361367,-0.26174212,0.60920954,-1.2829288,0.049253218
2052,1.0980294,0.07973597,-0.14585799,0.53538096,0.020296574,0.0029222502
2053,-0.98484546,0.040754408,2.6345968,0.8204497,-0.23476799,0.082807414
2054,0.24288815,0.012990007,0.780585,0.96586716,2.490568,0.04512557
2055,-0.13199335,0.15747581,0.9175842,0.12568879,0.060793724,0.04246993
2056,-0.039650895,0.031308997,0.9818785,0.3036809,0.9939378,-0.07496481
2057,-0.74593467,0.050095636,1.1989752,0.6951785,-1.1308154,0.019564362
2058,-0.38438654,0.15362927,-0.027328612,0.46413636,1.5148259,0.08275754
2059,-1.9831816,0.09292836,0.20578413,0.5380932,1.1241508,0.038178526
2060,0.011443084,-0.083854206,-0.21600378,0.11028707,-0.04096046,0.030241221
2061,0.9279802,0.07055865,0.6564919,0.6333976,0.880545,0.15892889
2062,-0.264814,0.17178957,0.28262964,0.41814208,-0.37127745,0.014452186
2063,-0.323713,0.100004174,-1.1624873,0.0921489,-0.072369,0.057124745
2064,-0.39750415,-0.12549669,-0.42794073,0.8508364,-1.6077794,-0.08946622
2065,-1.6015339,0.18278404,-0.5164242,0.8279356,-0.14787146,0.003950062
2066,0.18275723,0.16859637,0.6517085,0.44244504,0.85082954,-0.02211835
2067,-1.1087642,-0.029520372,-0.49999404,0.17528856,-0.6438401,-0.12369491
2068,0.042917464,-0.17825274,-0.34210235,0.47092748,-0.48587283,0.18287337
2069,-0.6883177,0.07723112,0.90642,0.55805385,-0.8134208,0.016641216
2070,-0.26950237,-0.058671694,1.6330638,0.4307127,-0.16532956,0.05028327
2071,1.1066341,-0.08620772,0.73221266,0.5610553,-0.6194636,0.29174754
2072,1.5974109,0.028292138,-0.59210277,0.97282445,-0.75949574,-0.024006775
2073,0.31471944,0.04440982,-0.03543196,0.27258837,-0.27691093,0.049297787
2074,-1.4844803,0.0016956752,0.06891193,0.758824,0.33479685,-0.1136988
2075,-0.46798763,0.20888828,-0.8278323,0.29462683,0.38823286,-0.093305185
2076,1.0588349,0.069430485,1.1854929,0.64148974,-1.1510404,0.11991953
2077,-0.8154108,-0.0314681,-0.78335756,0.67576385,-0.1509844,-0.08666871
2078,0.73013926,-0.04462793,0.0048689586,0.8000332,0.16979802,-0.22321652
2079,-0.5152189,0.082015514,-1.4126555,0.44661772,0.03437127,0.018599415
2080,-0.5143477,0.102957204,0.5831459,0.65908325,-0.09313407,0.042957745
