,y
3573,0.0
3707,0.0
3368,0.0
2129,0.0
2240,0.0
2012,0.0
2453,0.0
3372,0.0
2639,0.0
2265,0.0
3588,0.0
3167,0.0
2380,1.0
3538,0.0
2101,1.0
3032,0.0
2052,0.0
2767,0.0
2002,0.0
2305,0.0
3299,1.0
3205,0.0
3484,1.0
2068,0.0
2773,1.0
3186,0.0
3391,0.0
3000,0.0
3315,0.0
2808,1.0
3291,0.0
3801,0.0
2362,0.0
3789,0.0
2199,1.0
2389,0.0
3087,0.0
2286,0.0
3237,0.0
3990,0.0
3770,0.0
2246,0.0
2927,0.0
3713,0.0
2837,0.0
2536,0.0
2537,0.0
3021,0.0
2186,0.0
2506,0.0
2476,1.0
3242,0.0
2130,0.0
3637,0.0
3852,0.0
2660,0.0
3407,0.0
3797,0.0
3279,0.0
3633,1.0
3225,1.0
3288,1.0
3139,0.0
2200,0.0
2731,0.0
2365,0.0
3082,0.0
2864,0.0
2645,1.0
3250,0.0
2406,0.0
3566,1.0
3530,0.0
3762,0.0
2202,0.0
2148,1.0
2124,0.0
3359,0.0
3509,0.0
2399,0.0
3785,0.0
2165,1.0
2616,1.0
2932,0.0
2387,0.0
3302,0.0
2015,0.0
3560,0.0
2434,0.0
3468,0.0
2844,0.0
2255,0.0
3025,0.0
3453,0.0
2226,0.0
3746,0.0
3213,0.0
2801,0.0
2980,0.0
3659,0.0
2360,0.0
3441,0.0
3163,0.0
2028,0.0
2944,0.0
2326,0.0
3822,0.0
3656,0.0
3724,0.0
2249,0.0
2050,0.0
2197,0.0
2849,1.0
3311,0.0
3424,0.0
3476,0.0
3023,0.0
2546,0.0
2916,0.0
3492,0.0
2354,0.0
2577,0.0
2463,0.0
2967,0.0
2013,1.0
3506,0.0
3754,1.0
3777,0.0
2984,0.0
3067,0.0
3473,0.0
3270,0.0
3520,1.0
2924,0.0
2454,0.0
3894,0.0
3402,0.0
2137,0.0
3992,0.0
2164,0.0
2451,0.0
2085,1.0
2267,0.0
2504,0.0
2678,0.0
2287,0.0
3009,0.0
2284,0.0
2224,1.0
3194,0.0
3882,0.0
3035,1.0
3478,0.0
2433,0.0
2561,0.0
3950,0.0
2755,0.0
3081,0.0
3126,0.0
2491,1.0
3274,0.0
3145,0.0
2962,1.0
2957,0.0
2669,0.0
3904,0.0
3987,0.0
3773,0.0
3131,0.0
3159,0.0
3471,0.0
2593,0.0
2752,0.0
3356,0.0
2393,1.0
2552,1.0
2753,0.0
3187,0.0
2720,0.0
3206,0.0
3118,0.0
2885,0.0
3133,0.0
3930,1.0
2421,0.0
3026,0.0
2746,0.0
2408,0.0
3417,0.0
3760,0.0
3996,0.0
2716,0.0
3256,0.0
3575,0.0
2001,1.0
2070,0.0
2997,0.0
2173,0.0
2325,0.0
2556,1.0
