,y_hat
3905,False
2439,False
2595,False
2104,False
3184,False
2391,False
2179,False
2449,False
2419,False
2872,False
3776,False
3771,False
3699,False
2281,False
2181,False
3198,False
3399,False
3455,False
2914,False
2523,False
2382,False
3978,False
3685,False
2945,False
3718,False
2337,False
2279,False
3719,False
3564,False
2048,False
3529,False
2819,False
3688,False
3970,False
3480,False
2578,False
3907,False
3446,False
2387,False
3590,False
3015,False
2701,False
2723,False
2928,False
2548,False
3363,False
3290,False
3317,False
3453,False
2275,False
2374,False
3134,False
3424,False
3866,False
3414,False
2777,False
3302,False
2309,False
2059,False
3091,False
3526,False
3896,False
3001,False
2123,False
2628,False
3817,False
3530,False
2310,False
3605,False
3459,False
2128,False
2433,False
2787,False
3425,False
3174,False
3235,False
2837,False
3240,False
2144,False
3212,False
3427,False
3251,False
2364,False
2206,False
2624,False
2119,False
3739,False
2486,False
2208,False
2582,False
3040,False
3084,False
3105,False
2500,False
2774,False
2480,False
3465,False
3862,False
3790,False
3957,False
3482,False
2705,False
3294,False
2276,False
3485,False
3130,False
2715,False
2507,False
3239,False
3045,False
2791,False
3267,False
3189,False
3093,False
2702,False
2908,False
3603,False
2094,False
3365,False
3367,False
3139,False
2874,False
2949,False
2710,False
2477,False
2222,False
3715,False
2247,False
2985,False
2312,False
2356,False
2280,False
3445,False
3536,False
2751,False
2683,False
3245,False
2200,False
3034,False
3362,False
2981,False
2635,False
2325,False
3712,False
3570,False
2727,False
3670,False
2044,False
3303,False
3179,False
3119,False
3737,False
2285,False
3700,False
2954,False
3479,False
2469,False
3472,False
2616,False
2430,False
3995,False
3967,False
3840,False
2516,False
2569,False
2143,False
2658,False
2729,False
3549,False
3272,False
2925,False
2173,False
2868,False
3079,False
3745,False
2549,False
2021,False
3562,False
2284,False
2307,False
3931,False
3340,False
3481,False
2527,False
2916,False
2152,False
2541,False
2117,False
2518,False
3383,False
3728,False
2588,False
2410,False
3751,False
3405,False
2347,False
2893,False
3475,False
3385,False
3342,False
