,years_experience,degree
3697,1.0,0.0
3634,1.0,0.0
3997,0.0,1.0
3126,1.0,0.0
2841,0.0,1.0
2387,0.0,3.0
2373,0.0,2.0
2671,1.0,0.0
2935,0.0,3.0
2882,0.0,1.0
3919,0.0,3.0
3230,0.0,1.0
2526,0.0,3.0
3144,1.0,0.0
3565,1.0,1.0
3453,0.0,1.0
2584,0.0,1.0
3187,1.0,1.0
3024,0.0,3.0
3028,0.0,1.0
3536,1.0,1.0
2662,2.0,0.0
3359,1.0,1.0
2642,0.0,2.0
3021,1.0,1.0
2536,0.0,3.0
2036,0.0,3.0
3308,0.0,2.0
3727,0.0,1.0
2282,2.0,1.0
2775,0.0,2.0
3998,0.0,1.0
2533,0.0,3.0
2723,0.0,1.0
3744,0.0,1.0
3707,2.0,1.0
2724,2.0,0.0
3561,1.0,0.0
2016,2.0,0.0
3233,0.0,3.0
2862,2.0,0.0
3725,2.0,0.0
2413,0.0,1.0
2005,0.0,1.0
3924,0.0,2.0
2132,1.0,2.0
2665,0.0,3.0
2432,1.0,0.0
3227,0.0,1.0
2908,0.0,2.0
3740,1.0,1.0
3514,0.0,2.0
3605,1.0,0.0
3872,1.0,2.0
3950,0.0,3.0
2422,0.0,1.0
2850,1.0,0.0
2839,0.0,3.0
2879,0.0,2.0
2566,1.0,0.0
2020,2.0,0.0
3932,0.0,1.0
2939,0.0,3.0
3247,1.0,0.0
2366,3.0,0.0
3060,0.0,2.0
3520,0.0,3.0
2954,1.0,0.0
2782,0.0,1.0
3016,0.0,3.0
2006,0.0,1.0
2844,0.0,2.0
2926,2.0,0.0
3879,2.0,0.0
3321,2.0,0.0
2645,0.0,1.0
3568,0.0,1.0
2791,0.0,2.0
2339,0.0,2.0
2086,0.0,3.0
3284,0.0,3.0
2817,2.0,0.0
3901,0.0,2.0
3420,0.0,3.0
2041,2.0,0.0
2227,0.0,2.0
2891,1.0,1.0
2078,1.0,0.0
3153,0.0,3.0
3730,0.0,2.0
2864,0.0,3.0
3050,0.0,1.0
2985,0.0,1.0
3023,2.0,1.0
2933,0.0,1.0
2767,0.0,3.0
2650,0.0,3.0
3630,1.0,2.0
2833,0.0,1.0
2465,1.0,1.0
2131,2.0,0.0
2075,0.0,2.0
3922,1.0,0.0
2856,-1.0,0.0
2316,0.0,3.0
2400,0.0,1.0
2481,0.0,3.0
3611,0.0,2.0
2612,0.0,2.0
3827,0.0,1.0
3664,1.0,0.0
3426,0.0,2.0
3710,0.0,3.0
3381,1.0,1.0
3601,0.0,2.0
2937,0.0,3.0
3671,0.0,3.0
3329,0.0,1.0
3472,1.0,0.0
2009,1.0,1.0
3385,0.0,2.0
2129,1.0,1.0
2142,1.0,0.0
3110,0.0,1.0
3413,0.0,1.0
2928,0.0,3.0
3090,0.0,3.0
2787,1.0,1.0
2809,0.0,3.0
2261,2.0,0.0
2520,0.0,1.0
2331,0.0,2.0
3389,0.0,3.0
3036,0.0,3.0
3857,0.0,2.0
3424,0.0,2.0
3332,0.0,1.0
3961,1.0,2.0
2544,0.0,1.0
2590,1.0,0.0
3354,0.0,2.0
2076,2.0,0.0
2925,0.0,1.0
3457,1.0,0.0
3543,0.0,3.0
3210,0.0,2.0
3443,0.0,1.0
2621,0.0,3.0
3552,0.0,1.0
2718,0.0,1.0
3853,0.0,1.0
2747,1.0,1.0
2098,0.0,3.0
3813,0.0,1.0
3340,0.0,3.0
3425,0.0,1.0
3558,0.0,3.0
3006,0.0,1.0
2073,0.0,3.0
3645,0.0,1.0
2334,0.0,3.0
3124,1.0,0.0
2726,0.0,3.0
3361,0.0,2.0
2765,0.0,3.0
3585,0.0,1.0
3613,2.0,0.0
3510,0.0,3.0
3639,0.0,2.0
3108,0.0,3.0
3071,2.0,0.0
3146,0.0,2.0
2778,3.0,0.0
2524,0.0,1.0
3314,0.0,1.0
2762,2.0,0.0
2115,0.0,3.0
2258,1.0,0.0
3044,1.0,0.0
2238,1.0,1.0
3406,0.0,1.0
3301,0.0,1.0
3435,0.0,2.0
2136,0.0,1.0
2065,3.0,0.0
2143,0.0,3.0
2916,0.0,3.0
2197,1.0,0.0
3705,2.0,0.0
2546,0.0,2.0
2150,0.0,2.0
2773,0.0,2.0
2749,0.0,1.0
3384,0.0,3.0
3440,1.0,1.0
2727,0.0,3.0
3294,0.0,1.0
3928,1.0,0.0
3918,1.0,0.0
2161,1.0,0.0
