,years_experience,degree
3055,3.0,0.0
3501,1.0,0.0
2532,0.0,3.0
3490,1.0,1.0
2153,0.0,3.0
2910,2.0,1.0
2526,2.0,2.0
3176,0.0,3.0
3873,1.0,1.0
2170,1.0,1.0
3162,3.0,0.0
3599,0.0,2.0
2572,1.0,3.0
3775,1.0,0.0
2262,1.0,1.0
3665,0.0,3.0
3129,1.0,3.0
3487,1.0,3.0
2233,1.0,0.0
3249,0.0,2.0
2784,1.0,2.0
3051,0.0,2.0
3795,0.0,2.0
3575,1.0,1.0
3868,1.0,1.0
3845,0.0,1.0
2292,0.0,1.0
3494,0.0,1.0
2139,0.0,2.0
2877,0.0,1.0
2226,0.0,1.0
2163,0.0,3.0
3175,1.0,3.0
2392,1.0,0.0
3318,0.0,1.0
3500,2.0,0.0
2184,0.0,2.0
2494,0.0,2.0
3762,1.0,1.0
3300,1.0,1.0
2612,0.0,3.0
2989,0.0,1.0
2221,0.0,1.0
2744,1.0,1.0
2800,1.0,0.0
3882,0.0,1.0
3486,1.0,0.0
3516,0.0,1.0
2327,0.0,1.0
2425,0.0,1.0
3442,0.0,1.0
3886,1.0,1.0
2539,1.0,1.0
2822,0.0,1.0
2368,0.0,2.0
3013,1.0,3.0
2511,0.0,1.0
2022,0.0,2.0
3102,1.0,0.0
2596,0.0,2.0
3492,2.0,0.0
2940,1.0,1.0
2272,1.0,0.0
3756,0.0,1.0
2091,0.0,1.0
2991,1.0,1.0
3922,1.0,0.0
3614,0.0,1.0
3654,1.0,2.0
2579,0.0,1.0
2754,1.0,1.0
3679,0.0,1.0
3561,0.0,1.0
3544,0.0,1.0
3910,1.0,1.0
2396,0.0,1.0
2548,0.0,1.0
2289,1.0,1.0
2286,0.0,1.0
3926,1.0,1.0
3178,1.0,1.0
3508,1.0,3.0
3244,0.0,1.0
2505,1.0,1.0
3872,0.0,3.0
3655,0.0,1.0
3979,1.0,1.0
2276,2.0,0.0
2795,1.0,1.0
2832,0.0,1.0
3657,1.0,1.0
2500,1.0,1.0
2684,1.0,1.0
2335,0.0,1.0
3412,1.0,3.0
2347,0.0,3.0
2699,2.0,0.0
3535,2.0,0.0
3131,0.0,1.0
2256,0.0,1.0
3576,3.0,0.0
2798,0.0,1.0
3085,2.0,0.0
3857,1.0,1.0
3988,1.0,0.0
3309,1.0,1.0
2679,0.0,3.0
2530,3.0,0.0
3537,1.0,1.0
2642,1.0,3.0
2855,0.0,3.0
3338,0.0,1.0
3758,0.0,1.0
3177,0.0,1.0
3147,1.0,3.0
2884,0.0,1.0
2851,3.0,0.0
3656,0.0,3.0
2288,0.0,1.0
2671,1.0,1.0
2399,0.0,2.0
2312,0.0,1.0
2977,0.0,1.0
3860,0.0,2.0
3007,0.0,1.0
2346,1.0,0.0
2909,1.0,1.0
2441,0.0,1.0
2237,1.0,0.0
2990,0.0,3.0
3777,0.0,3.0
3167,0.0,1.0
2356,0.0,1.0
3786,0.0,3.0
2047,2.0,1.0
2955,0.0,1.0
2854,0.0,2.0
3325,0.0,3.0
2702,0.0,2.0
2583,1.0,3.0
3785,2.0,1.0
2323,1.0,1.0
2244,0.0,1.0
3816,1.0,1.0
3050,1.0,0.0
3760,1.0,0.0
2201,1.0,1.0
2811,1.0,2.0
2533,0.0,1.0
2610,0.0,3.0
2806,0.0,3.0
2493,1.0,1.0
3651,1.0,1.0
3622,0.0,1.0
3723,1.0,0.0
2028,0.0,3.0
2849,1.0,3.0
2668,1.0,0.0
2331,2.0,1.0
3427,0.0,3.0
3387,0.0,3.0
3199,0.0,1.0
2470,0.0,1.0
3730,0.0,1.0
2686,1.0,2.0
2825,0.0,2.0
3284,1.0,3.0
2703,1.0,0.0
2647,1.0,0.0
3832,1.0,0.0
3828,0.0,1.0
2124,2.0,1.0
3408,0.0,1.0
3237,1.0,3.0
2552,0.0,1.0
2283,2.0,1.0
2976,3.0,1.0
3546,0.0,1.0
3633,1.0,1.0
3974,0.0,1.0
2782,1.0,1.0
3652,0.0,1.0
3701,0.0,1.0
3673,0.0,1.0
3514,1.0,2.0
2766,0.0,1.0
2224,2.0,2.0
2765,0.0,2.0
2111,1.0,0.0
3101,3.0,1.0
2004,1.0,1.0
2476,0.0,3.0
3195,1.0,3.0
2761,1.0,1.0
2828,0.0,3.0
3064,1.0,2.0
2896,1.0,1.0
3534,1.0,1.0
3002,0.0,1.0
2185,0.0,1.0
