,years_experience,degree
2745,1.0,1.0
2310,0.0,2.0
3593,1.0,3.0
2540,0.0,1.0
2538,2.0,0.0
2224,0.0,1.0
3300,2.0,0.0
2392,0.0,2.0
3886,0.0,1.0
3283,1.0,3.0
2827,1.0,1.0
3394,1.0,1.0
2485,2.0,1.0
2862,0.0,1.0
3950,0.0,1.0
3854,1.0,2.0
3046,0.0,1.0
2317,1.0,2.0
2328,0.0,1.0
2204,1.0,2.0
2099,0.0,1.0
3868,0.0,3.0
3929,1.0,0.0
2212,1.0,1.0
3799,1.0,1.0
3531,0.0,2.0
3321,1.0,1.0
2922,1.0,1.0
2703,2.0,0.0
3438,0.0,3.0
2077,1.0,3.0
3695,3.0,0.0
3611,1.0,1.0
3821,1.0,0.0
2650,1.0,3.0
2713,0.0,1.0
3968,0.0,1.0
2640,0.0,3.0
2385,1.0,2.0
3073,1.0,0.0
3867,0.0,1.0
2234,1.0,0.0
2861,0.0,2.0
3122,0.0,1.0
2411,0.0,2.0
3101,0.0,1.0
2189,0.0,3.0
2417,1.0,1.0
2443,1.0,2.0
3621,0.0,3.0
3944,0.0,1.0
3789,1.0,1.0
3182,0.0,1.0
3376,0.0,2.0
2205,0.0,2.0
2476,3.0,1.0
3625,0.0,1.0
2896,0.0,1.0
3194,1.0,1.0
3740,1.0,1.0
2186,1.0,3.0
3499,0.0,3.0
2486,0.0,2.0
2727,1.0,1.0
3826,0.0,1.0
3319,2.0,1.0
3676,0.0,1.0
2647,0.0,1.0
2343,1.0,1.0
3852,2.0,2.0
2290,3.0,1.0
2849,1.0,2.0
3274,0.0,1.0
3272,0.0,1.0
2341,0.0,2.0
2851,0.0,2.0
2816,1.0,2.0
3600,1.0,3.0
2579,0.0,3.0
2760,2.0,0.0
2517,1.0,3.0
2497,1.0,1.0
3084,0.0,3.0
2108,0.0,3.0
3092,1.0,1.0
2051,0.0,2.0
2560,1.0,1.0
2689,0.0,3.0
3329,1.0,1.0
2280,0.0,1.0
3894,0.0,1.0
3053,0.0,3.0
2927,0.0,2.0
3515,0.0,2.0
2973,2.0,0.0
2790,0.0,2.0
3249,0.0,1.0
3746,0.0,2.0
3048,3.0,0.0
2841,0.0,1.0
3308,0.0,1.0
2487,0.0,3.0
2887,0.0,1.0
3560,0.0,1.0
3017,1.0,2.0
2777,0.0,1.0
2217,0.0,1.0
3492,1.0,1.0
3076,1.0,0.0
2748,0.0,1.0
3179,1.0,1.0
3633,1.0,2.0
2954,1.0,0.0
3268,1.0,2.0
3346,0.0,2.0
3552,0.0,1.0
2975,0.0,3.0
2597,1.0,1.0
3753,0.0,1.0
2567,0.0,3.0
2974,0.0,2.0
2490,2.0,0.0
2864,1.0,2.0
2829,1.0,0.0
2488,2.0,1.0
3584,1.0,3.0
3352,1.0,1.0
3142,2.0,1.0
2203,3.0,1.0
2073,2.0,1.0
2537,1.0,2.0
3874,2.0,1.0
3071,1.0,1.0
3493,0.0,3.0
3080,1.0,1.0
3197,1.0,0.0
2413,1.0,1.0
3136,0.0,3.0
3920,0.0,1.0
2770,1.0,1.0
3983,0.0,2.0
2541,1.0,2.0
3781,1.0,1.0
3123,0.0,2.0
3260,1.0,3.0
3686,0.0,1.0
2546,0.0,2.0
2240,0.0,3.0
3901,1.0,1.0
3032,2.0,1.0
3813,1.0,1.0
3768,1.0,3.0
2388,1.0,0.0
2377,0.0,1.0
3147,0.0,2.0
2323,0.0,3.0
3369,0.0,1.0
2037,1.0,1.0
3717,0.0,2.0
3174,1.0,1.0
2100,1.0,3.0
2515,0.0,2.0
2752,1.0,0.0
2425,0.0,1.0
2473,0.0,2.0
2408,0.0,1.0
2949,1.0,1.0
2436,0.0,1.0
2924,0.0,2.0
3358,0.0,2.0
2764,0.0,1.0
2405,1.0,1.0
3906,0.0,1.0
3632,0.0,2.0
2583,0.0,3.0
2252,1.0,1.0
3478,0.0,1.0
2932,1.0,1.0
2062,0.0,3.0
2868,0.0,1.0
2666,0.0,3.0
3088,0.0,3.0
2142,0.0,2.0
3578,0.0,1.0
3512,0.0,3.0
2892,0.0,1.0
2930,0.0,1.0
2603,0.0,2.0
2009,0.0,3.0
3323,1.0,3.0
3630,1.0,1.0
2395,0.0,1.0
3203,1.0,3.0
2500,0.0,1.0
3532,0.0,1.0
3900,0.0,2.0
2137,0.0,2.0
3062,2.0,0.0
2874,0.0,1.0
3297,1.0,1.0
