,years_experience,degree,nr_commits,nr_languages,nr_stars
2745,2.0,2.0,2024.0,3.0,12.0
2310,2.0,2.0,2025.0,5.0,12.0
3593,1.0,3.0,1011.0,7.0,17.0
2540,3.0,1.0,3037.0,5.0,19.0
2538,3.0,1.0,3031.0,5.0,14.0
2224,2.0,2.0,2023.0,6.0,18.0
3300,2.0,2.0,27.0,5.0,3.0
2392,1.0,3.0,1014.0,4.0,13.0
3886,3.0,1.0,3034.0,7.0,16.0
3283,1.0,3.0,1016.0,10.0,12.0
2827,3.0,1.0,3032.0,10.0,13.0
3394,3.0,1.0,3032.0,4.0,12.0
2485,3.0,1.0,35.0,5.0,5.0
2862,3.0,1.0,3036.0,1.0,11.0
3950,1.0,3.0,1014.0,1.0,14.0
3854,1.0,3.0,1013.0,1.0,11.0
3046,3.0,1.0,33.0,3.0,3.0
2317,2.0,2.0,2025.0,3.0,17.0
2328,3.0,1.0,3033.0,8.0,13.0
2204,1.0,3.0,1019.0,6.0,14.0
2099,3.0,1.0,3032.0,2.0,10.0
3868,1.0,3.0,1016.0,1.0,11.0
3929,1.0,3.0,1015.0,6.0,19.0
2212,1.0,3.0,1016.0,3.0,14.0
3799,1.0,3.0,1013.0,3.0,15.0
3531,2.0,2.0,2021.0,6.0,12.0
3321,3.0,1.0,3034.0,1.0,14.0
2922,3.0,1.0,3032.0,2.0,12.0
2703,2.0,2.0,22.0,9.0,5.0
3438,1.0,3.0,1012.0,3.0,13.0
2077,1.0,3.0,1012.0,3.0,21.0
3695,3.0,1.0,3032.0,5.0,19.0
3611,3.0,1.0,3032.0,10.0,16.0
3821,5.0,0.0,54.0,3.0,8.0
2650,1.0,3.0,1015.0,3.0,13.0
2713,4.0,1.0,4047.0,6.0,17.0
3968,3.0,1.0,3031.0,2.0,12.0
2640,1.0,3.0,1015.0,6.0,13.0
2385,1.0,3.0,1012.0,16.0,13.0
3073,3.0,1.0,3036.0,5.0,12.0
3867,3.0,1.0,3035.0,10.0,14.0
2234,3.0,1.0,3037.0,5.0,13.0
2861,1.0,3.0,1016.0,5.0,13.0
3122,4.0,1.0,4046.0,2.0,17.0
2411,2.0,2.0,2025.0,10.0,16.0
3101,3.0,1.0,3032.0,7.0,10.0
2189,1.0,3.0,1015.0,4.0,14.0
2417,1.0,3.0,1013.0,5.0,13.0
2443,2.0,2.0,2024.0,3.0,16.0
3621,1.0,3.0,1015.0,8.0,12.0
3944,2.0,2.0,2026.0,5.0,16.0
3789,3.0,1.0,3033.0,11.0,11.0
3182,3.0,1.0,3033.0,1.0,16.0
3376,1.0,3.0,1013.0,8.0,11.0
2205,2.0,2.0,2028.0,4.0,12.0
2476,3.0,1.0,3035.0,10.0,11.0
3625,1.0,3.0,1016.0,11.0,15.0
2896,1.0,3.0,1016.0,2.0,11.0
3194,1.0,3.0,1015.0,2.0,12.0
3740,3.0,1.0,3035.0,2.0,10.0
2186,1.0,3.0,1015.0,14.0,13.0
3499,1.0,3.0,1015.0,13.0,12.0
2486,1.0,3.0,1017.0,2.0,14.0
2727,1.0,3.0,1014.0,2.0,10.0
3826,3.0,1.0,3032.0,4.0,11.0
3319,3.0,1.0,3032.0,3.0,11.0
3676,0.0,3.0,4.0,6.0,10.0
2647,3.0,1.0,3032.0,19.0,11.0
2343,3.0,1.0,3044.0,1.0,10.0
3852,2.0,2.0,2024.0,1.0,10.0
2290,3.0,1.0,3039.0,7.0,16.0
2849,1.0,3.0,1014.0,3.0,15.0
3274,3.0,1.0,3033.0,2.0,15.0
3272,2.0,2.0,2022.0,1.0,12.0
2341,2.0,2.0,2026.0,6.0,13.0
2851,2.0,2.0,2023.0,3.0,22.0
2816,2.0,2.0,2021.0,8.0,10.0
3600,1.0,3.0,1014.0,1.0,14.0
2579,0.0,3.0,2.0,4.0,14.0
2760,2.0,2.0,2024.0,2.0,13.0
2517,1.0,3.0,1012.0,9.0,13.0
2497,3.0,1.0,3036.0,1.0,12.0
3084,1.0,3.0,1012.0,5.0,17.0
