,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,2.0,0.6459265,3.0,1.0,2.0
2001,0.0,1.0,0.30977607,4.0,8.0,5.0
2002,3.0,3.0,0.7503047,7.0,5.0,7.0
2003,5.0,0.0,0.3964156,1.0,10.0,3.0
2004,2.0,0.0,0.7851193,3.0,10.0,3.0
2005,2.0,1.0,0.5675328,3.0,7.0,4.0
2006,2.0,1.0,0.89615035,2.0,2.0,3.0
2007,4.0,2.0,0.09778404,4.0,2.0,1.0
2008,4.0,2.0,0.808702,3.0,1.0,2.0
2009,4.0,0.0,0.92532575,3.0,2.0,1.0
2010,0.0,3.0,0.27114952,8.0,6.0,4.0
2011,3.0,3.0,0.23865497,5.0,1.0,4.0
2012,2.0,1.0,0.3067838,3.0,4.0,6.0
2013,3.0,0.0,0.17843592,4.0,2.0,4.0
2014,6.0,2.0,0.55175805,4.0,1.0,11.0
2015,1.0,0.0,0.7262074,2.0,1.0,8.0
2016,1.0,1.0,0.94744635,3.0,4.0,3.0
2017,4.0,2.0,0.5615983,3.0,6.0,4.0
2018,4.0,2.0,0.91200054,6.0,3.0,5.0
2019,0.0,0.0,0.31369805,2.0,2.0,0.0
2020,3.0,0.0,0.96764016,1.0,2.0,2.0
2021,1.0,1.0,0.23177195,5.0,4.0,3.0
2022,4.0,0.0,0.49111724,4.0,5.0,2.0
2023,4.0,1.0,0.27134335,5.0,3.0,2.0
2024,4.0,0.0,0.007425666,3.0,2.0,4.0
2025,5.0,1.0,0.7384074,2.0,5.0,4.0
2026,2.0,2.0,0.39554536,4.0,1.0,3.0
2027,1.0,0.0,0.4476117,4.0,2.0,3.0
2028,1.0,1.0,0.98795366,6.0,2.0,6.0
2029,6.0,0.0,0.07820642,3.0,7.0,12.0
2030,8.0,1.0,0.7141099,2.0,2.0,1.0
2031,3.0,1.0,0.08784914,6.0,0.0,3.0
2032,6.0,2.0,0.03277874,0.0,3.0,5.0
2033,4.0,2.0,0.66647923,8.0,2.0,2.0
2034,2.0,2.0,0.7698631,4.0,6.0,3.0
2035,4.0,2.0,0.37502444,0.0,1.0,1.0
2036,2.0,0.0,0.95449173,5.0,10.0,8.0
2037,2.0,2.0,0.7100905,6.0,1.0,7.0
2038,2.0,3.0,0.40406346,0.0,0.0,2.0
2039,3.0,1.0,0.059132338,5.0,3.0,2.0
2040,2.0,0.0,0.7123513,6.0,3.0,2.0
2041,4.0,2.0,0.97759163,4.0,15.0,5.0
2042,6.0,0.0,0.76275086,2.0,1.0,3.0
2043,2.0,0.0,0.1595608,3.0,1.0,2.0
2044,5.0,1.0,0.56331694,5.0,5.0,1.0
2045,4.0,3.0,0.8471259,4.0,5.0,3.0
2046,8.0,0.0,0.11454189,4.0,0.0,4.0
2047,5.0,2.0,0.43855488,5.0,7.0,2.0
2048,2.0,2.0,0.23224819,5.0,3.0,7.0
2049,1.0,0.0,0.8078418,4.0,3.0,3.0
2050,13.0,0.0,0.785463,3.0,0.0,8.0
2051,6.0,2.0,0.6319312,8.0,7.0,1.0
2052,2.0,0.0,0.9312295,1.0,0.0,1.0
2053,2.0,1.0,0.9215921,4.0,5.0,4.0
2054,3.0,3.0,0.618981,5.0,1.0,6.0
2055,4.0,1.0,0.8095863,3.0,5.0,2.0
2056,1.0,3.0,0.7905911,6.0,5.0,2.0
2057,1.0,1.0,0.91475356,4.0,3.0,1.0
2058,3.0,0.0,0.48584235,1.0,4.0,7.0
2059,8.0,0.0,0.7711711,4.0,3.0,2.0
2060,2.0,2.0,0.76182544,3.0,3.0,1.0
