,years_experience,degree,nr_commits,nr_languages,nr_stars
3998,1.0,0.0,17.0,6.0,4.0
2352,0.0,2.0,6.0,0.0,7.0
2240,0.0,2.0,0.0,10.0,2.0
2054,3.0,0.0,33.0,2.0,2.0
3036,0.0,0.0,4.0,14.0,2.0
3126,1.0,0.0,18.0,1.0,7.0
3726,1.0,1.0,19.0,1.0,9.0
2409,2.0,0.0,27.0,7.0,8.0
2618,0.0,0.0,2.0,7.0,3.0
2129,3.0,0.0,36.0,1.0,9.0
3918,2.0,0.0,21.0,6.0,5.0
2502,1.0,1.0,13.0,5.0,3.0
3546,2.0,0.0,26.0,1.0,11.0
3008,0.0,2.0,5.0,1.0,6.0
2843,0.0,0.0,3.0,3.0,7.0
3485,2.0,1.0,27.0,8.0,5.0
3764,2.0,0.0,23.0,2.0,2.0
2081,3.0,0.0,33.0,10.0,4.0
2528,2.0,1.0,25.0,0.0,4.0
3710,0.0,0.0,2.0,1.0,12.0
3062,4.0,0.0,45.0,6.0,5.0
3554,0.0,0.0,5.0,5.0,3.0
2837,1.0,0.0,13.0,0.0,4.0
3066,2.0,1.0,23.0,3.0,4.0
3364,1.0,1.0,12.0,10.0,4.0
2072,1.0,0.0,14.0,5.0,6.0
2676,1.0,1.0,12.0,5.0,4.0
2059,3.0,0.0,34.0,1.0,0.0
3741,1.0,1.0,13.0,7.0,7.0
2808,4.0,0.0,44.0,4.0,1.0
3760,0.0,0.0,2.0,2.0,4.0
2353,3.0,0.0,33.0,2.0,2.0
2166,2.0,0.0,26.0,15.0,4.0
2836,2.0,0.0,28.0,18.0,5.0
2153,1.0,0.0,16.0,1.0,1.0
2265,1.0,1.0,10.0,6.0,2.0
2690,2.0,0.0,23.0,1.0,2.0
3693,2.0,0.0,21.0,4.0,4.0
2531,1.0,0.0,18.0,6.0,6.0
3604,4.0,0.0,45.0,0.0,1.0
3560,1.0,2.0,13.0,1.0,4.0
3079,1.0,0.0,16.0,7.0,1.0
3991,2.0,0.0,25.0,1.0,4.0
3980,2.0,0.0,22.0,1.0,2.0
3579,1.0,0.0,18.0,2.0,2.0
3627,2.0,0.0,24.0,10.0,2.0
3102,2.0,0.0,23.0,2.0,3.0
3141,1.0,1.0,15.0,5.0,3.0
3808,2.0,0.0,24.0,4.0,6.0
2453,1.0,1.0,15.0,3.0,5.0
2471,3.0,0.0,32.0,5.0,2.0
2317,2.0,0.0,24.0,1.0,2.0
2981,1.0,0.0,13.0,1.0,2.0
3775,2.0,0.0,20.0,3.0,4.0
3910,3.0,0.0,36.0,8.0,2.0
3417,1.0,2.0,16.0,6.0,5.0
3206,3.0,0.0,33.0,0.0,2.0
3295,0.0,2.0,3.0,1.0,2.0
2007,1.0,1.0,13.0,6.0,4.0
3622,2.0,1.0,22.0,2.0,5.0
2530,3.0,0.0,34.0,6.0,8.0
3413,3.0,0.0,34.0,6.0,5.0
3060,2.0,0.0,28.0,1.0,7.0
3984,2.0,0.0,24.0,1.0,4.0
3119,3.0,0.0,35.0,5.0,2.0
3548,1.0,1.0,12.0,7.0,3.0
3425,3.0,0.0,35.0,3.0,13.0
3770,1.0,0.0,16.0,5.0,0.0
3169,2.0,0.0,23.0,1.0,8.0
3497,1.0,0.0,14.0,2.0,1.0
2793,4.0,0.0,42.0,7.0,3.0
3017,1.0,1.0,13.0,2.0,2.0
3941,0.0,0.0,5.0,4.0,2.0
2171,1.0,0.0,13.0,7.0,1.0
3360,3.0,0.0,35.0,12.0,10.0
3274,1.0,0.0,12.0,1.0,5.0
3130,3.0,0.0,34.0,2.0,6.0
2154,2.0,0.0,24.0,13.0,3.0
3889,0.0,0.0,1.0,3.0,1.0
3081,0.0,2.0,4.0,13.0,12.0
2365,2.0,0.0,20.0,5.0,1.0
2061,2.0,0.0,25.0,2.0,4.0
3842,2.0,0.0,27.0,4.0,2.0
3769,1.0,0.0,19.0,7.0,2.0
3933,1.0,0.0,15.0,0.0,2.0
3325,2.0,0.0,22.0,3.0,3.0
3871,0.0,2.0,8.0,5.0,8.0
3258,1.0,2.0,14.0,0.0,3.0
2487,0.0,2.0,2.0,2.0,3.0
3993,0.0,0.0,0.0,1.0,5.0
3479,3.0,0.0,36.0,7.0,6.0
2025,4.0,0.0,48.0,4.0,5.0
3006,2.0,1.0,23.0,3.0,3.0
2543,2.0,0.0,23.0,3.0,2.0
2447,0.0,0.0,2.0,3.0,1.0
3547,2.0,0.0,23.0,10.0,7.0
2452,1.0,1.0,15.0,1.0,7.0
2046,0.0,0.0,3.0,1.0,3.0
3371,1.0,0.0,12.0,7.0,2.0
2983,0.0,3.0,4.0,6.0,5.0
3422,3.0,0.0,37.0,2.0,0.0
2792,1.0,1.0,10.0,2.0,6.0
3011,1.0,0.0,12.0,1.0,1.0
3084,0.0,0.0,7.0,4.0,9.0
3056,2.0,0.0,23.0,3.0,5.0
2490,2.0,0.0,24.0,2.0,2.0
2814,2.0,0.0,22.0,2.0,2.0
2297,3.0,0.0,33.0,5.0,6.0
2949,2.0,0.0,22.0,6.0,4.0
2088,1.0,0.0,14.0,6.0,1.0
3180,3.0,1.0,32.0,4.0,5.0
2238,2.0,0.0,25.0,6.0,3.0
2020,4.0,0.0,45.0,4.0,9.0
2465,0.0,1.0,6.0,2.0,1.0
3805,2.0,0.0,23.0,1.0,1.0
3104,0.0,0.0,4.0,1.0,7.0
3513,0.0,1.0,3.0,4.0,1.0
2323,2.0,1.0,22.0,0.0,2.0
2227,1.0,2.0,16.0,2.0,3.0
3621,3.0,0.0,33.0,1.0,3.0
2005,1.0,1.0,15.0,9.0,7.0
3460,2.0,0.0,23.0,9.0,2.0
2370,3.0,0.0,36.0,2.0,5.0
3995,0.0,2.0,2.0,1.0,15.0
2034,1.0,0.0,15.0,2.0,9.0
3035,0.0,0.0,4.0,6.0,5.0
3848,0.0,0.0,4.0,0.0,3.0
3567,1.0,2.0,18.0,0.0,6.0
2252,0.0,1.0,3.0,0.0,1.0
2961,1.0,0.0,13.0,4.0,8.0
2150,3.0,0.0,34.0,3.0,4.0
3375,1.0,0.0,16.0,0.0,2.0
3960,1.0,0.0,11.0,5.0,7.0
3234,0.0,0.0,2.0,7.0,4.0
2413,2.0,0.0,23.0,3.0,1.0
2306,1.0,0.0,12.0,1.0,2.0
2786,3.0,0.0,35.0,9.0,5.0
3850,1.0,1.0,12.0,2.0,1.0
3837,3.0,0.0,32.0,0.0,1.0
3747,1.0,0.0,16.0,4.0,0.0
2971,0.0,0.0,6.0,2.0,4.0
3198,0.0,2.0,6.0,1.0,13.0
3535,2.0,1.0,28.0,8.0,1.0
2450,2.0,1.0,25.0,6.0,3.0
3533,0.0,0.0,5.0,1.0,3.0
3458,3.0,0.0,32.0,0.0,11.0
2598,0.0,0.0,4.0,2.0,4.0
2491,0.0,0.0,7.0,9.0,3.0
3344,2.0,0.0,24.0,9.0,3.0
2016,1.0,0.0,13.0,2.0,7.0
3070,3.0,0.0,39.0,7.0,4.0
3619,4.0,0.0,45.0,4.0,4.0
3798,2.0,0.0,29.0,8.0,6.0
3879,1.0,1.0,10.0,1.0,3.0
3196,0.0,1.0,6.0,0.0,3.0
3962,1.0,1.0,13.0,0.0,4.0
3639,3.0,0.0,35.0,1.0,3.0
2671,4.0,0.0,45.0,6.0,2.0
2181,2.0,0.0,22.0,0.0,1.0
3096,2.0,0.0,21.0,0.0,0.0
3437,0.0,2.0,5.0,7.0,18.0
3849,0.0,1.0,7.0,0.0,6.0
2745,1.0,0.0,12.0,7.0,6.0
2294,0.0,2.0,7.0,3.0,4.0
2464,2.0,0.0,28.0,1.0,4.0
2101,2.0,1.0,22.0,2.0,3.0
