,y_hat
11454,False
10817,False
19004,False
12905,False
10351,False
16641,False
18866,False
12720,False
15232,False
18847,False
15031,False
19119,False
10560,False
15334,False
16732,False
10195,False
19347,False
11122,False
15561,False
12292,False
17695,False
18301,False
10100,False
14989,False
13861,False
17099,False
18167,False
12574,False
19648,False
18650,False
12883,False
11693,False
19099,False
14536,False
11883,False
17941,False
10903,False
13576,False
16162,False
16664,False
14877,False
16667,False
12227,False
12775,False
16325,False
15202,False
18308,False
11258,False
18236,False
13863,False
13039,False
14526,False
10308,False
10605,False
13144,False
14558,False
14755,False
10561,False
15483,False
17995,False
10141,False
17151,False
12204,False
14574,False
18431,False
18187,False
10232,False
11278,False
12921,False
15881,False
19726,False
15760,False
16105,False
12539,False
18252,False
15899,False
18318,False
16254,False
14011,False
15568,False
16731,False
15152,False
13766,False
10473,False
13250,False
19863,False
12016,False
15454,False
13985,False
16939,False
13928,False
14490,False
13103,False
13313,False
11645,False
19290,False
11210,False
13680,False
19092,False
12938,False
11884,False
17678,False
10957,False
14444,False
15142,False
15165,False
16889,False
17391,False
14677,False
14697,False
17564,False
13912,False
14368,False
12904,False
15265,False
17820,False
13265,False
17031,False
18913,False
14276,False
14021,False
12346,False
15660,False
15114,False
12061,False
18084,False
15966,False
12537,False
17630,False
10747,False
16576,False
17268,False
17699,False
12447,False
16229,False
11033,False
16496,False
16230,False
19865,False
10469,False
18447,False
17618,False
16526,False
18973,False
13706,False
17845,False
12959,False
19137,False
17360,False
13386,False
18853,False
15653,False
16028,False
12093,False
15909,False
12058,False
12203,False
16096,False
12711,False
13036,False
13208,False
12278,False
13627,False
16234,False
17286,False
16755,False
11290,False
12686,False
10698,False
10033,False
18224,False
14975,False
10458,False
13413,False
12149,False
10574,False
19482,False
10556,False
10736,False
17114,False
18266,False
19962,False
12207,False
15958,False
19812,False
11818,False
10136,False
18789,False
11494,False
16101,False
15331,False
17588,False
12712,False
14152,False
17968,False
19219,False
19646,False
19714,False
18839,False
19161,False
