,x1,x2
3901,0.7,1.6
2591,1.3,0.1
3114,2.5,3.0
3681,2.0,2.1
3949,-0.0,0.5
3203,0.8,3.1
2044,0.1,2.3
3947,0.0,0.8
2330,1.2,-0.0
3945,0.3,-0.0
3069,1.7,0.4
3488,0.5,2.1
2555,0.1,0.1
2090,1.4,2.7
2084,1.0,2.6
3763,0.0,0.2
3394,1.3,1.2
2404,-0.0,0.6
3424,2.3,1.8
2235,0.0,0.5
3849,-0.0,0.7
2805,0.5,3.5
2494,1.9,2.7
2153,1.9,2.8
2334,2.1,0.3
2748,0.5,2.6
3585,0.7,0.1
3481,1.0,1.0
2533,0.7,2.3
3191,1.3,0.9
3487,1.2,1.3
2597,1.0,2.6
2042,0.1,0.5
3205,1.5,3.0
3617,-0.1,2.1
2338,1.0,0.4
2933,2.1,0.6
3602,3.1,2.5
3441,1.2,2.8
2579,1.6,1.3
3334,0.6,1.7
3209,1.3,0.7
2486,2.4,-0.0
3881,1.3,0.8
3214,1.1,0.2
2185,1.0,1.5
2952,0.8,4.2
3433,0.4,3.3
3725,0.8,3.1
2383,1.8,2.0
2908,0.5,0.5
3615,1.9,4.1
3024,1.0,1.5
2031,4.0,3.7
2590,0.1,2.1
3655,0.6,1.1
3372,0.0,0.1
3210,3.0,0.3
2780,1.9,2.8
3421,0.7,1.7
3997,0.8,3.1
3916,2.4,1.9
3298,0.8,1.3
3748,2.1,1.8
3512,1.3,1.5
2328,1.2,1.7
3123,0.2,1.6
3508,1.8,0.9
2603,1.8,3.6
2794,1.5,0.5
2012,0.1,-0.0
2671,0.3,1.5
3254,0.2,0.4
2994,2.1,0.4
3806,1.4,3.6
3265,1.3,2.5
3810,0.7,0.5
2397,0.4,1.0
2177,1.5,2.1
3469,0.1,1.8
3662,0.3,0.9
2856,0.5,1.0
3319,0.6,5.2
3685,1.6,3.0
3480,1.1,0.9
3253,-0.1,1.5
2500,0.8,1.4
3371,1.0,3.3
2171,3.1,2.2
2436,0.7,3.8
2546,0.6,1.8
2129,1.3,0.0
2858,4.6,1.3
3184,0.2,0.9
3426,1.0,0.5
2036,1.1,1.1
2694,1.5,2.5
2466,-0.0,1.4
3151,0.5,0.5
2679,0.4,2.1
2016,2.1,0.0
2872,0.3,1.8
3033,2.5,1.7
3250,0.4,-0.0
3754,0.1,2.8
2892,1.8,2.5
3105,1.7,2.9
3737,1.2,1.5
2830,1.0,0.1
3705,0.1,2.3
3275,1.4,3.5
3675,0.2,0.4
2138,0.8,1.3
3337,1.3,1.5
3399,0.5,2.4
3104,2.1,1.0
2602,1.3,2.6
2799,1.9,2.6
3630,0.7,1.3
2606,1.5,1.0
2667,1.0,2.7
2355,0.9,0.9
3921,0.4,2.1
2374,0.7,1.0
3857,1.7,3.5
2584,2.1,2.3
3969,1.3,0.0
2079,1.2,0.2
3715,0.8,2.5
3176,0.3,0.6
3730,1.9,0.0
2927,0.0,1.7
2580,0.8,2.1
2035,0.5,2.8
2639,1.3,3.0
2649,0.7,0.1
2485,0.4,0.5
2274,1.0,1.8
3680,0.7,-0.0
2750,1.3,2.0
3874,1.4,1.6
2380,-0.0,0.5
3395,0.7,3.1
3726,0.5,2.6
2295,0.9,2.0
3272,1.0,0.5
2127,0.9,0.9
3167,0.5,1.9
2682,0.6,0.6
3883,2.1,2.6
3259,0.5,0.5
3344,0.2,2.9
3402,0.4,0.9
2623,1.3,3.5
3872,1.0,1.5
2669,0.0,0.4
2891,-0.0,1.3
2703,1.3,0.9
2498,0.5,3.9
2783,0.3,1.3
3390,3.1,2.5
2323,0.3,1.0
3216,1.4,2.6
2818,1.6,2.6
2475,0.9,2.6
2392,2.6,1.4
2802,1.9,0.9
3195,0.3,2.3
3933,0.5,2.3
2464,0.7,2.0
2401,0.9,2.8
2871,0.5,2.5
3438,1.5,2.2
2052,0.1,0.1
3760,0.4,-0.0
2608,0.3,0.3
2152,0.6,0.3
2237,2.0,1.9
3197,1.3,0.2
3605,-0.0,3.5
2255,1.3,0.4
2156,1.3,0.5
2505,0.7,3.1
2900,0.2,2.0
2873,1.3,0.6
3051,0.6,1.4
2456,1.4,1.2
3357,1.9,2.1
2697,4.7,4.6
3878,1.3,0.6
3719,1.0,4.7
3422,1.0,2.1
3865,1.5,2.8
2491,0.9,2.6
3169,0.9,1.5
3485,0.4,3.0
2144,0.8,1.8
2850,1.6,2.7
2634,2.0,0.9
2507,1.9,1.5
