,y_hat
2785,False
2918,False
3052,False
2552,False
3851,False
2072,False
3923,False
2912,False
3966,False
2110,False
2418,False
2182,False
3188,False
2996,False
3705,False
2201,False
2191,False
2147,False
3715,False
3042,False
2761,False
2267,False
2737,False
2728,False
3740,False
2104,False
2093,False
3650,False
3112,False
3567,False
2570,False
3549,False
3278,False
3508,False
2777,False
3435,False
3728,False
2578,False
2721,False
3182,False
2742,False
2424,False
2118,False
3401,False
3564,False
2881,False
3872,False
3691,False
2174,False
3541,False
2489,False
2885,False
3624,False
2520,False
3205,False
3485,False
3308,False
3924,False
3065,False
2430,False
3000,False
3920,False
2248,False
3228,False
3733,False
2759,False
2392,False
2770,False
2255,False
2081,False
3787,False
2986,False
3004,False
3815,False
3602,False
3700,False
3386,False
3454,False
2298,False
2484,False
3643,False
2011,False
2817,False
3523,False
3240,False
2627,False
3204,False
2499,False
2176,False
2219,False
3949,False
3219,False
2252,False
2048,False
2145,False
3669,False
3699,False
2942,False
3260,False
3281,False
2361,False
3921,False
3015,False
2717,False
2289,False
3930,False
2062,False
2731,False
3597,False
2547,False
3116,False
3792,False
3395,False
3524,False
2594,False
2972,False
2937,False
2132,False
2834,False
3570,False
2368,False
3372,False
2131,False
2948,False
3336,False
2890,False
3324,False
2465,False
2669,False
2678,False
2591,False
2394,False
2376,False
3123,False
2641,False
3089,False
3325,False
2200,False
2405,False
2234,False
2545,False
2978,False
2555,False
3207,False
3148,False
2417,False
2050,False
3051,False
2769,False
2369,False
3237,False
2360,False
2707,False
2301,False
3192,False
3889,False
3863,False
3098,False
3841,False
2226,False
2312,False
3825,False
3477,False
3151,False
2560,False
2185,False
2462,False
3638,False
2092,False
3852,False
2449,False
3406,False
3403,False
3106,False
3850,False
3757,False
2122,False
2685,False
2137,False
2640,False
3280,False
2694,False
2461,False
3268,False
2066,False
3364,False
3805,False
2390,False
2726,False
2805,False
3672,False
3398,False
2784,False
2860,False
3391,False
3706,False
3119,False
3373,False
3154,False
3292,False
