,y
3496,0.0
2597,0.0
2248,0.0
2076,0.0
3349,1.0
2272,0.0
2202,0.0
2881,0.0
3308,0.0
3432,0.0
3313,0.0
3172,1.0
3071,0.0
2692,0.0
3342,0.0
2321,0.0
2844,0.0
3742,0.0
3541,0.0
2104,0.0
3516,0.0
2009,0.0
2006,0.0
3936,1.0
3985,0.0
3570,0.0
3264,0.0
2304,0.0
3856,0.0
2213,0.0
2558,0.0
3386,0.0
3680,0.0
2409,1.0
2968,0.0
3295,0.0
3503,0.0
3300,0.0
2582,0.0
3104,0.0
3510,0.0
2003,0.0
3021,0.0
2583,0.0
3873,0.0
3202,0.0
3279,0.0
3250,0.0
2365,0.0
2806,0.0
3490,0.0
3014,0.0
2800,0.0
3769,0.0
3240,0.0
2662,0.0
2390,0.0
2150,0.0
3530,0.0
3124,0.0
3744,0.0
2124,0.0
2061,0.0
3398,0.0
2435,0.0
3793,0.0
2967,0.0
2399,0.0
3236,0.0
3251,0.0
3726,0.0
3604,0.0
2378,0.0
2025,0.0
2937,0.0
2769,0.0
3343,0.0
2445,0.0
3612,1.0
3086,0.0
2148,1.0
2016,1.0
2812,1.0
2600,1.0
2012,0.0
3105,0.0
2141,0.0
3466,0.0
3378,0.0
3725,0.0
3371,0.0
2147,0.0
2817,1.0
2974,0.0
2621,0.0
2657,0.0
2645,0.0
3821,0.0
3089,0.0
2827,0.0
3456,0.0
3179,0.0
3114,0.0
3088,0.0
3770,0.0
2785,0.0
3626,0.0
3282,0.0
3311,0.0
3093,0.0
3535,0.0
3563,0.0
2562,0.0
2475,0.0
2680,1.0
2010,0.0
2865,0.0
3621,0.0
2109,0.0
3884,0.0
2584,0.0
2730,0.0
2910,0.0
2641,0.0
2682,0.0
3052,0.0
2815,0.0
3500,0.0
3033,0.0
3057,0.0
2034,1.0
2907,1.0
2080,0.0
2778,0.0
2169,0.0
2592,0.0
3881,0.0
2198,0.0
3614,0.0
3899,0.0
3208,0.0
3953,0.0
3177,0.0
3991,0.0
2410,1.0
2334,0.0
3079,0.0
3578,0.0
2100,0.0
3902,0.0
2191,0.0
2207,1.0
3702,1.0
2024,0.0
3145,0.0
2137,0.0
3729,0.0
3375,0.0
3338,0.0
2064,0.0
2748,0.0
2458,0.0
3573,0.0
3828,0.0
3986,0.0
2466,0.0
2324,0.0
2049,0.0
2070,0.0
3900,0.0
2750,0.0
2382,0.0
3218,0.0
3703,0.0
2672,0.0
3571,0.0
3804,0.0
2658,0.0
3964,0.0
2649,0.0
3249,0.0
3394,0.0
2393,0.0
3090,0.0
2564,1.0
2192,0.0
3013,0.0
2498,0.0
2779,0.0
3891,0.0
3351,0.0
2919,0.0
3650,0.0
2357,0.0
3595,0.0
2703,0.0
3569,0.0
2297,0.0
3830,0.0
2531,0.0
