,x1,x2
3898,0.1,2.3
3701,2.1,0.0
3329,1.1,-0.0
2546,0.9,0.0
3253,1.4,-0.0
3163,0.7,0.0
3175,2.0,0.0
2754,1.8,-0.0
2313,0.9,0.0
3435,0.8,2.1
2278,1.4,-0.0
2238,1.6,-0.0
3009,1.5,0.0
3895,0.7,0.0
3473,1.0,0.0
3985,1.0,-0.0
3964,0.2,1.3
2638,1.4,-0.0
2976,-0.0,0.7
3059,1.6,0.0
3312,1.9,2.6
3551,0.1,2.3
2753,1.0,-0.0
2332,1.2,0.0
3474,2.1,3.3
3983,0.8,-0.0
3780,0.8,0.0
2867,1.4,0.0
2270,1.2,-0.0
2289,1.3,3.3
3742,0.6,-0.0
2805,2.1,-0.0
3505,1.4,2.6
3835,2.7,4.1
2552,2.1,0.0
2888,1.3,-0.0
2496,2.3,0.0
2376,1.7,-0.0
2390,1.1,-0.0
2850,3.0,-0.0
2018,2.1,0.0
3691,1.3,-0.0
3649,1.3,0.8
3606,2.1,0.0
2027,1.8,2.6
3764,0.9,0.0
2706,2.6,2.7
2671,1.0,0.0
3519,0.7,2.6
2513,0.2,4.1
2209,2.6,3.3
3831,0.3,1.3
2068,2.1,1.9
3220,1.1,-0.0
3930,2.3,-0.0
2467,1.2,-0.0
2954,3.1,0.0
2770,1.6,-0.0
2692,1.1,-0.0
3322,1.3,-0.0
2414,0.8,0.0
2995,0.8,1.3
2682,0.8,-0.0
2163,1.9,0.0
3720,1.1,-0.0
3038,0.3,1.4
2851,1.8,0.0
3639,1.5,-0.0
3454,1.3,2.6
2155,0.3,2.6
3261,1.6,-0.0
2422,2.1,1.8
2352,0.9,4.7
3151,0.4,1.3
2819,1.4,-0.0
2434,0.4,1.8
3770,1.0,0.0
2750,0.7,2.6
2301,1.8,-0.0
2326,1.3,3.0
2652,1.0,-0.0
2274,0.7,-0.0
3408,0.9,-0.0
3645,2.0,0.0
3797,1.6,4.2
2684,0.3,0.9
2363,1.5,-0.0
2518,1.2,0.0
2267,0.5,0.0
2748,0.7,0.0
3599,1.4,-0.0
2903,0.5,2.6
2307,1.6,-0.0
2028,1.4,2.1
3911,0.8,0.0
3094,1.3,0.0
3809,1.8,3.1
2775,0.8,2.8
2318,0.9,1.4
3677,1.0,0.0
3994,0.6,-0.0
3144,1.7,0.0
3843,1.2,2.1
3231,1.9,-0.0
2069,2.2,0.0
3506,-0.0,1.6
3254,2.7,4.2
2373,0.8,0.0
3074,1.1,-0.0
3689,1.7,-0.0
3479,0.7,-0.0
2412,2.1,4.2
2113,0.9,0.0
3603,2.4,-0.0
3946,2.5,-0.0
2621,1.8,-0.0
2187,1.3,-0.0
2361,0.6,3.1
2538,1.4,-0.0
3951,-0.0,2.1
3702,2.4,-0.0
2579,0.9,-0.0
2826,0.7,0.0
2111,1.0,-0.0
2357,1.0,2.8
3840,0.6,0.0
2673,0.9,2.6
3457,1.0,0.0
3715,0.0,2.1
3148,1.7,-0.0
3066,1.4,3.3
2790,1.0,0.0
2820,2.0,0.0
2438,1.4,1.0
3886,2.1,-0.0
3400,2.4,-0.0
3482,-0.0,3.1
3860,1.3,2.1
2857,0.9,-0.0
2085,1.1,-0.0
2022,1.4,0.0
3591,1.5,0.0
2514,0.7,0.0
3754,1.1,0.0
3024,3.1,4.2
3337,0.6,0.0
3252,0.7,2.1
3554,1.3,0.0
2058,1.0,3.1
2244,1.1,-0.0
3186,0.8,0.0
2424,1.3,0.0
2585,1.4,-0.0
2398,1.0,0.0
2043,2.9,0.0
3669,1.0,-0.0
3401,1.3,3.3
2294,2.0,3.1
2624,1.7,-0.0
3995,1.4,0.0
3221,2.1,0.0
2203,1.3,-0.0
2458,1.3,0.0
3017,0.9,-0.0
2184,2.6,0.0
2889,1.8,-0.0
3012,1.4,1.9
2977,2.2,0.0
3089,1.5,-0.0
2801,1.1,0.0
3183,0.4,4.2
3854,3.6,0.0
2056,3.5,2.1
3736,0.9,0.0
3427,0.5,-0.0
3063,1.5,2.1
3967,0.7,-0.0
2003,1.9,0.0
3538,2.5,-0.0
2905,0.5,4.6
3297,1.9,2.1
3751,0.1,1.9
2208,2.5,-0.0
3670,2.5,2.6
2543,2.3,0.0
2930,1.1,-0.0
2143,1.3,0.8
3433,0.9,0.0
3430,1.5,0.0
2782,3.1,2.3
2537,1.8,-0.0
3592,1.0,0.0
2368,0.4,-0.0
3324,1.8,0.0
2047,1.0,2.3
3550,1.5,-0.0
3679,1.6,0.0
3165,1.0,0.0
3908,3.0,0.0
2114,1.5,3.1
