,y
2149,1.0
2018,0.0
2454,0.0
3244,0.0
2591,0.0
2391,0.0
2614,0.0
2492,0.0
2021,0.0
3827,0.0
2803,0.0
3416,0.0
2339,0.0
2220,1.0
3018,0.0
2684,0.0
2712,0.0
3205,0.0
3359,0.0
3760,0.0
2888,0.0
3036,1.0
2311,0.0
3031,0.0
3491,0.0
3026,0.0
3727,0.0
2361,0.0
2542,0.0
3297,0.0
3148,0.0
3902,0.0
2864,1.0
2095,0.0
3193,0.0
2014,0.0
2120,0.0
2394,0.0
3439,0.0
2024,0.0
3545,1.0
2380,0.0
3664,0.0
3560,0.0
2188,0.0
2809,0.0
2318,0.0
2963,0.0
2325,0.0
3726,0.0
2107,0.0
2787,0.0
2039,0.0
3059,0.0
2072,0.0
3171,0.0
3630,0.0
3298,0.0
2641,0.0
2383,0.0
3276,0.0
2642,0.0
3321,0.0
2953,0.0
3699,0.0
3096,1.0
3969,0.0
2044,0.0
2276,0.0
2935,0.0
2503,0.0
2193,1.0
3577,0.0
3762,0.0
3877,0.0
2317,0.0
2332,0.0
3636,0.0
3583,0.0
3333,0.0
2371,0.0
2666,0.0
3270,0.0
2610,0.0
2084,0.0
3238,0.0
2290,0.0
2478,0.0
3151,0.0
3300,0.0
3956,0.0
2312,0.0
2388,0.0
2320,0.0
2646,0.0
3660,0.0
3831,0.0
2747,0.0
2706,0.0
2049,0.0
2947,0.0
2915,1.0
3159,0.0
2101,0.0
3470,0.0
2493,0.0
3761,1.0
3467,0.0
2168,0.0
2900,0.0
2007,1.0
3576,1.0
2399,1.0
3558,0.0
3281,0.0
3235,0.0
3683,0.0
3282,0.0
3063,0.0
3239,0.0
2456,0.0
3459,0.0
3656,0.0
2514,0.0
2669,0.0
3777,0.0
2810,0.0
2286,1.0
3990,0.0
3341,1.0
2244,1.0
3510,1.0
3118,0.0
3992,0.0
3715,1.0
2786,1.0
3840,0.0
2319,0.0
2673,0.0
2459,0.0
3208,0.0
3861,0.0
3960,0.0
2273,1.0
3701,0.0
3569,0.0
3308,0.0
2058,0.0
2349,0.0
3168,1.0
3669,1.0
3959,0.0
2978,0.0
3822,0.0
2826,0.0
3685,0.0
3349,0.0
3597,0.0
2009,0.0
2414,0.0
2003,0.0
3212,0.0
3627,1.0
3704,0.0
3358,0.0
2821,0.0
3160,0.0
2098,0.0
3143,0.0
2190,0.0
3666,0.0
3619,0.0
2010,1.0
2334,0.0
2205,0.0
3663,1.0
3100,0.0
3180,0.0
3368,0.0
2054,0.0
2159,0.0
3665,0.0
2538,0.0
3885,0.0
2011,0.0
2422,1.0
2451,0.0
2442,0.0
3257,0.0
2291,0.0
2214,0.0
2728,0.0
3449,0.0
3570,0.0
3326,0.0
3133,0.0
3864,0.0
3442,1.0
2097,0.0
3319,0.0
