,x1,x2
2042,1.4,3.1
2774,0.5,-0.0
2297,1.1,0.0
3354,0.8,0.0
3383,1.7,0.0
2389,0.4,2.1
2567,1.3,0.0
2185,1.0,0.0
3733,0.5,0.0
2229,1.8,-0.0
3510,0.7,-0.0
3212,1.8,0.0
2181,1.5,-0.0
2597,3.2,2.6
3904,1.2,0.0
3076,2.4,0.0
3457,2.0,-0.0
3790,1.0,-0.0
2627,1.4,-0.0
2738,3.3,-0.0
2892,4.2,2.3
2716,1.9,1.3
2546,2.6,0.0
2180,1.6,2.6
2243,1.6,0.0
2041,0.7,0.0
2080,1.3,0.0
3362,1.0,0.0
2048,0.8,0.0
2345,0.5,1.4
3217,0.7,0.0
3411,2.2,0.0
3424,1.0,-0.0
3273,0.9,0.0
2617,0.7,-0.0
3428,1.5,-0.0
2872,2.2,-0.0
3870,2.2,1.8
3472,2.2,2.1
3600,1.1,-0.0
2460,0.8,0.0
3131,1.3,3.5
2880,2.6,5.2
3468,0.7,0.0
3161,0.8,0.0
2527,0.6,0.0
3563,1.3,-0.0
2026,1.1,0.0
3987,1.0,0.0
3996,0.7,0.0
3754,0.0,1.8
3378,0.6,0.0
2331,1.8,-0.0
2356,0.8,1.0
2316,1.9,0.0
3670,2.5,0.0
3509,0.8,-0.0
3422,1.0,-0.0
2666,1.3,0.0
3529,1.1,0.0
2911,1.6,2.3
2809,1.9,3.1
2412,0.7,0.0
2730,1.5,-0.0
3853,1.8,3.8
3900,1.1,0.0
2323,1.7,-0.0
2533,2.0,-0.0
3866,1.7,0.0
3198,1.0,-0.0
2944,1.3,0.0
2678,2.1,2.0
3480,1.3,-0.0
3984,1.4,0.0
3309,1.8,2.6
3643,1.2,-0.0
2457,0.5,0.0
3374,1.6,-0.0
2301,1.4,0.0
2378,0.1,1.3
3614,1.7,-0.0
2050,2.7,-0.0
3404,0.7,-0.0
3070,1.4,4.2
2913,0.8,0.0
3270,1.6,0.0
2168,0.9,0.0
2193,1.1,0.0
3995,2.6,2.5
3566,0.1,2.1
3864,1.8,-0.0
2791,0.7,0.0
3869,1.1,-0.0
2032,0.2,3.1
3535,1.3,0.0
3017,1.7,-0.0
2398,1.2,0.0
2071,1.8,2.3
2391,0.8,-0.0
3667,0.5,2.1
3013,1.9,3.1
2011,1.0,-0.0
3879,0.8,0.0
3007,0.9,0.0
2360,1.8,-0.0
3843,1.2,0.0
3056,2.1,2.1
2100,2.1,0.2
2091,1.9,-0.0
2899,2.6,1.6
3022,0.8,2.3
2223,0.2,2.1
2112,0.0,1.8
3141,0.2,2.8
3466,0.1,2.1
3083,0.7,-0.0
3613,1.5,3.1
3257,1.1,0.0
2783,1.8,-0.0
3973,1.5,-0.0
2148,1.2,-0.0
3695,1.7,0.0
2280,0.7,-0.0
2473,0.4,-0.0
2747,0.5,0.0
3318,1.6,-0.0
3979,0.9,-0.0
2711,0.9,-0.0
3475,1.0,0.0
2867,2.0,0.0
2276,0.9,-0.0
3543,0.9,0.0
2218,1.8,0.9
2838,1.3,0.0
2003,1.8,0.0
3241,1.3,3.0
2922,1.4,0.0
2759,1.4,-0.0
3933,1.9,0.0
3906,0.7,1.0
3565,2.5,-0.0
2090,2.0,0.0
2741,1.6,3.1
3300,1.0,0.0
3106,0.5,2.1
2652,1.4,2.1
2250,1.6,2.1
3255,0.4,2.1
3037,1.4,2.8
2504,0.9,-0.0
3045,0.3,1.3
2279,1.7,3.6
2556,1.1,0.0
3524,0.9,-0.0
2230,1.5,-0.0
3653,1.3,3.6
2563,1.7,0.0
2646,3.2,3.3
3486,1.7,0.0
3885,0.4,1.4
2539,1.1,0.0
2949,1.8,1.8
3717,2.6,4.1
2707,0.2,1.8
2957,0.5,0.0
2963,0.1,3.1
2134,2.8,-0.0
3635,0.5,3.3
3988,0.2,1.0
3865,1.5,2.3
3237,0.5,-0.0
3432,0.4,0.7
3023,2.3,3.3
3971,0.1,2.3
2648,1.9,-0.0
2863,1.3,-0.0
3032,1.6,0.0
2315,1.7,-0.0
2540,0.7,0.0
3573,0.5,0.0
2344,1.6,0.0
3357,0.7,0.0
3314,1.1,-0.0
3775,0.4,2.1
3905,0.8,0.0
2128,1.7,-0.0
2722,1.0,-0.0
2483,1.2,0.0
2584,2.3,0.0
3192,1.0,-0.0
2298,2.1,0.0
2324,0.6,0.0
2106,0.0,1.8
2856,1.7,0.0
2881,1.3,-0.0
2830,1.1,0.0
3575,0.6,-0.0
3250,1.8,1.3
3934,2.1,2.2
3140,2.1,3.8
