,y
2042,0.0
2774,1.0
2297,1.0
3354,0.0
3383,1.0
2389,1.0
2567,0.0
2185,1.0
3733,1.0
2229,1.0
3510,1.0
3212,1.0
2181,1.0
2597,1.0
3904,1.0
3076,1.0
3457,0.0
3790,1.0
2627,1.0
2738,1.0
2892,1.0
2716,1.0
2546,0.0
2180,1.0
2243,1.0
2041,1.0
2080,1.0
3362,1.0
2048,1.0
2345,0.0
3217,1.0
3411,1.0
3424,1.0
3273,1.0
2617,1.0
3428,1.0
2872,1.0
3870,1.0
3472,0.0
3600,1.0
2460,1.0
3131,0.0
2880,0.0
3468,0.0
3161,0.0
2527,1.0
3563,1.0
2026,1.0
3987,1.0
3996,0.0
3754,1.0
3378,1.0
2331,0.0
2356,1.0
2316,1.0
3670,1.0
3509,1.0
3422,0.0
2666,1.0
3529,1.0
2911,1.0
2809,1.0
2412,0.0
2730,1.0
3853,1.0
3900,1.0
2323,0.0
2533,1.0
3866,1.0
3198,0.0
2944,1.0
2678,1.0
3480,1.0
3984,1.0
3309,1.0
3643,1.0
2457,1.0
3374,1.0
2301,1.0
2378,1.0
3614,0.0
2050,0.0
3404,1.0
3070,1.0
2913,0.0
3270,1.0
2168,1.0
2193,1.0
3995,1.0
3566,1.0
3864,1.0
2791,1.0
3869,1.0
2032,1.0
3535,1.0
3017,1.0
2398,1.0
2071,1.0
2391,0.0
3667,0.0
3013,0.0
2011,1.0
3879,1.0
3007,1.0
2360,1.0
3843,1.0
3056,1.0
2100,0.0
2091,1.0
2899,1.0
3022,1.0
2223,0.0
2112,1.0
3141,1.0
3466,1.0
3083,1.0
3613,1.0
3257,1.0
2783,1.0
3973,0.0
2148,1.0
3695,1.0
2280,1.0
2473,1.0
2747,1.0
3318,1.0
3979,1.0
2711,1.0
3475,1.0
2867,1.0
2276,1.0
3543,1.0
2218,1.0
2838,1.0
2003,1.0
3241,1.0
2922,1.0
2759,0.0
3933,1.0
3906,1.0
3565,1.0
2090,1.0
2741,0.0
3300,1.0
3106,1.0
2652,1.0
2250,1.0
3255,1.0
3037,1.0
2504,1.0
3045,0.0
2279,1.0
2556,0.0
3524,0.0
2230,1.0
3653,1.0
2563,1.0
2646,1.0
3486,1.0
3885,1.0
2539,1.0
2949,0.0
3717,0.0
2707,1.0
2957,1.0
2963,1.0
2134,1.0
3635,1.0
3988,1.0
3865,1.0
3237,0.0
3432,1.0
3023,1.0
3971,1.0
2648,1.0
2863,1.0
3032,0.0
2315,1.0
2540,1.0
3573,1.0
2344,1.0
3357,1.0
3314,0.0
3775,1.0
3905,1.0
2128,1.0
2722,1.0
2483,1.0
2584,1.0
3192,1.0
2298,1.0
2324,0.0
2106,1.0
2856,1.0
2881,1.0
2830,1.0
3575,1.0
3250,1.0
3934,1.0
3140,0.0
