,years_experience,degree
3181,0.0,1.0
2834,2.0,1.0
2058,1.0,1.0
2742,1.0,1.0
2251,2.0,0.0
2667,0.0,1.0
3567,1.0,1.0
2545,1.0,1.0
3873,1.0,1.0
3347,0.0,1.0
3295,0.0,1.0
3256,0.0,1.0
3372,2.0,0.0
3774,0.0,1.0
2787,1.0,1.0
2868,3.0,1.0
3803,1.0,0.0
3321,1.0,2.0
2814,0.0,1.0
3310,0.0,3.0
3563,1.0,1.0
2177,1.0,2.0
2500,2.0,0.0
2187,3.0,0.0
2259,1.0,3.0
3486,1.0,3.0
3948,0.0,3.0
2208,1.0,3.0
2499,0.0,1.0
3675,1.0,1.0
3111,0.0,2.0
3272,1.0,0.0
2382,1.0,0.0
2170,1.0,1.0
3583,0.0,2.0
3606,0.0,1.0
2626,0.0,1.0
2802,0.0,1.0
2720,1.0,1.0
2655,1.0,1.0
3058,2.0,0.0
3303,0.0,1.0
3630,1.0,3.0
2639,2.0,1.0
2214,2.0,1.0
2422,1.0,1.0
2760,0.0,1.0
3942,0.0,2.0
2070,2.0,1.0
3951,1.0,0.0
2807,0.0,1.0
3380,1.0,2.0
3944,2.0,1.0
2219,0.0,1.0
2557,0.0,3.0
2931,1.0,1.0
2811,1.0,1.0
3622,0.0,2.0
2056,1.0,0.0
3175,0.0,1.0
2781,0.0,1.0
2923,0.0,1.0
3591,0.0,1.0
2651,0.0,3.0
2343,0.0,2.0
3433,1.0,3.0
2820,1.0,2.0
3351,0.0,3.0
3431,0.0,2.0
2237,0.0,2.0
2085,0.0,2.0
3128,2.0,0.0
3493,1.0,2.0
2378,2.0,1.0
2837,1.0,1.0
3629,1.0,1.0
2125,2.0,1.0
2774,1.0,1.0
2730,2.0,2.0
3553,2.0,2.0
2646,1.0,1.0
2228,0.0,1.0
2349,1.0,1.0
2167,0.0,2.0
3981,0.0,1.0
3235,0.0,2.0
3576,2.0,0.0
3713,0.0,1.0
2508,1.0,0.0
2312,0.0,1.0
2861,2.0,2.0
2968,0.0,1.0
2793,1.0,1.0
2451,1.0,0.0
3066,0.0,2.0
3300,1.0,0.0
3306,1.0,3.0
3251,0.0,1.0
3245,1.0,3.0
2725,1.0,3.0
2302,1.0,1.0
3165,0.0,1.0
3047,0.0,1.0
3551,1.0,1.0
2122,0.0,1.0
2054,0.0,1.0
3698,1.0,1.0
3616,2.0,1.0
2528,1.0,3.0
3159,3.0,0.0
3374,0.0,1.0
2055,0.0,1.0
2147,1.0,1.0
2068,0.0,1.0
3341,1.0,0.0
3156,0.0,2.0
2004,1.0,0.0
2030,0.0,1.0
2910,0.0,1.0
2597,2.0,0.0
2115,0.0,1.0
3253,1.0,2.0
2008,0.0,2.0
2558,0.0,1.0
2105,0.0,2.0
3643,0.0,1.0
3970,1.0,3.0
3849,3.0,1.0
2288,0.0,2.0
2738,0.0,3.0
2144,0.0,2.0
3958,1.0,3.0
3673,0.0,1.0
3118,1.0,3.0
2978,1.0,2.0
2753,0.0,3.0
3602,0.0,2.0
3410,1.0,1.0
3685,0.0,1.0
3650,1.0,0.0
3323,1.0,1.0
3097,1.0,1.0
3798,0.0,1.0
3751,0.0,1.0
3660,0.0,1.0
3398,0.0,2.0
3818,0.0,1.0
3315,1.0,3.0
2282,0.0,3.0
2384,3.0,1.0
2581,2.0,1.0
3367,1.0,1.0
3065,2.0,0.0
3427,0.0,3.0
2152,3.0,1.0
3428,1.0,1.0
3653,1.0,1.0
2225,0.0,3.0
2886,0.0,3.0
3271,1.0,1.0
2890,0.0,3.0
2244,0.0,1.0
2770,1.0,1.0
2477,0.0,1.0
3520,0.0,2.0
3176,2.0,1.0
2104,0.0,1.0
2246,0.0,2.0
2611,0.0,3.0
3579,1.0,1.0
2741,2.0,1.0
2879,0.0,1.0
3442,1.0,0.0
2461,0.0,1.0
2414,1.0,1.0
3740,0.0,1.0
3923,0.0,1.0
2227,1.0,1.0
2867,0.0,1.0
2217,1.0,1.0
3604,0.0,3.0
3153,0.0,1.0
2789,0.0,1.0
3869,1.0,1.0
2839,0.0,1.0
3999,0.0,1.0
3760,0.0,2.0
3488,0.0,1.0
3841,1.0,2.0
3485,0.0,2.0
2101,0.0,2.0
3890,3.0,1.0
2495,2.0,2.0
3046,1.0,1.0
3513,2.0,0.0
2010,0.0,1.0
2276,2.0,1.0
3079,3.0,1.0
2599,0.0,1.0
2000,1.0,1.0
