,years_experience,degree,nr_commits,nr_languages,nr_stars
3181,3.0,0.0,34.0,0.0,8.0
2834,1.0,0.0,14.0,1.0,3.0
2058,2.0,0.0,23.0,1.0,5.0
2742,2.0,0.0,21.0,1.0,5.0
2251,0.0,2.0,1.0,5.0,5.0
2667,3.0,0.0,38.0,2.0,0.0
3567,2.0,0.0,24.0,2.0,0.0
2545,0.0,2.0,2.0,10.0,3.0
3873,2.0,0.0,24.0,3.0,0.0
3347,3.0,0.0,40.0,4.0,2.0
3295,3.0,0.0,33.0,2.0,4.0
3256,1.0,2.0,18.0,3.0,4.0
3372,0.0,2.0,5.0,5.0,4.0
3774,4.0,0.0,45.0,6.0,2.0
2787,0.0,2.0,7.0,0.0,5.0
2868,0.0,0.0,3.0,5.0,2.0
3803,0.0,3.0,2.0,0.0,3.0
3321,1.0,0.0,16.0,0.0,8.0
2814,3.0,0.0,36.0,1.0,5.0
3310,1.0,0.0,14.0,10.0,6.0
3563,2.0,0.0,26.0,9.0,6.0
2177,0.0,1.0,4.0,0.0,9.0
2500,1.0,1.0,11.0,1.0,6.0
2187,0.0,1.0,7.0,10.0,3.0
2259,0.0,0.0,4.0,0.0,3.0
3486,0.0,0.0,1.0,4.0,1.0
3948,1.0,0.0,13.0,0.0,5.0
2208,0.0,0.0,4.0,6.0,4.0
2499,1.0,2.0,11.0,9.0,2.0
3675,2.0,0.0,25.0,0.0,3.0
3111,1.0,1.0,14.0,4.0,5.0
3272,2.0,1.0,25.0,7.0,3.0
2382,4.0,0.0,46.0,3.0,1.0
2170,2.0,0.0,24.0,3.0,2.0
3583,1.0,1.0,12.0,7.0,4.0
3606,3.0,0.0,33.0,4.0,4.0
2626,3.0,0.0,34.0,1.0,3.0
2802,2.0,1.0,21.0,2.0,9.0
2720,2.0,0.0,23.0,5.0,2.0
2655,2.0,0.0,23.0,8.0,3.0
3058,1.0,1.0,11.0,4.0,3.0
3303,2.0,1.0,22.0,4.0,5.0
3630,0.0,0.0,4.0,5.0,5.0
2639,1.0,0.0,16.0,9.0,1.0
2214,1.0,0.0,14.0,3.0,3.0
2422,2.0,0.0,23.0,2.0,7.0
2760,3.0,0.0,32.0,5.0,4.0
3942,2.0,0.0,22.0,7.0,3.0
2070,0.0,1.0,6.0,4.0,1.0
3951,1.0,2.0,15.0,1.0,5.0
2807,2.0,1.0,21.0,6.0,3.0
3380,1.0,0.0,12.0,4.0,7.0
3944,1.0,0.0,16.0,6.0,0.0
2219,3.0,0.0,33.0,26.0,6.0
2557,1.0,0.0,16.0,3.0,0.0
2931,2.0,0.0,27.0,5.0,5.0
2811,2.0,0.0,22.0,10.0,5.0
3622,2.0,0.0,26.0,3.0,3.0
2056,0.0,3.0,3.0,3.0,1.0
3175,3.0,0.0,40.0,5.0,4.0
2781,3.0,0.0,34.0,9.0,7.0
2923,2.0,1.0,23.0,14.0,2.0
3591,1.0,2.0,12.0,4.0,4.0
2651,1.0,0.0,16.0,5.0,9.0
2343,2.0,0.0,24.0,4.0,2.0
3433,0.0,0.0,4.0,4.0,2.0
2820,0.0,1.0,2.0,7.0,5.0
3351,1.0,0.0,14.0,15.0,4.0
3431,2.0,0.0,23.0,7.0,0.0
2237,2.0,0.0,25.0,2.0,5.0
2085,2.0,0.0,22.0,1.0,2.0
3128,1.0,1.0,14.0,5.0,3.0
3493,1.0,0.0,15.0,2.0,2.0
2378,1.0,0.0,13.0,10.0,3.0
2837,2.0,0.0,26.0,4.0,7.0
3629,2.0,0.0,27.0,2.0,5.0
2125,1.0,0.0,14.0,1.0,4.0
2774,2.0,0.0,26.0,15.0,2.0
2730,0.0,0.0,2.0,2.0,4.0
3553,0.0,0.0,6.0,7.0,2.0
2646,2.0,0.0,21.0,1.0,9.0
2228,3.0,0.0,34.0,8.0,2.0
2349,2.0,0.0,24.0,1.0,3.0
2167,2.0,0.0,26.0,1.0,14.0
3981,1.0,2.0,11.0,3.0,2.0
3235,2.0,0.0,25.0,2.0,11.0
3576,1.0,1.0,13.0,3.0,3.0
3713,3.0,0.0,34.0,6.0,7.0
2508,2.0,1.0,25.0,9.0,3.0
2312,4.0,0.0,42.0,3.0,3.0
2861,0.0,0.0,2.0,6.0,4.0
2968,3.0,0.0,32.0,1.0,7.0
2793,2.0,0.0,25.0,7.0,0.0
2451,3.0,1.0,36.0,3.0,0.0
3066,2.0,0.0,24.0,1.0,6.0
3300,4.0,0.0,42.0,0.0,4.0
3306,0.0,0.0,4.0,1.0,10.0
3251,3.0,0.0,33.0,10.0,8.0
3245,0.0,0.0,8.0,1.0,3.0
2725,0.0,0.0,3.0,7.0,5.0
2302,2.0,0.0,24.0,0.0,0.0
3165,3.0,0.0,34.0,4.0,3.0
3047,3.0,0.0,36.0,0.0,5.0
3551,2.0,0.0,23.0,3.0,0.0
2122,3.0,0.0,33.0,5.0,3.0
2054,2.0,1.0,24.0,3.0,3.0
3698,2.0,0.0,25.0,3.0,1.0
3616,1.0,0.0,13.0,3.0,1.0
2528,0.0,0.0,5.0,8.0,7.0
3159,0.0,1.0,4.0,1.0,2.0
3374,2.0,1.0,25.0,1.0,6.0
2055,3.0,0.0,36.0,3.0,4.0
2147,2.0,0.0,22.0,9.0,4.0
2068,2.0,1.0,21.0,13.0,0.0
3341,2.0,1.0,26.0,10.0,3.0
3156,2.0,0.0,25.0,6.0,11.0
2004,2.0,1.0,27.0,3.0,2.0
2030,3.0,0.0,34.0,1.0,0.0
2910,3.0,0.0,32.0,2.0,5.0
2597,1.0,1.0,13.0,1.0,3.0
2115,3.0,0.0,35.0,5.0,3.0
3253,0.0,1.0,5.0,2.0,8.0
2008,2.0,0.0,26.0,3.0,11.0
2558,3.0,0.0,38.0,8.0,5.0
2105,2.0,0.0,23.0,3.0,6.0
3643,1.0,2.0,13.0,6.0,1.0
3970,0.0,0.0,2.0,1.0,2.0
3849,0.0,0.0,3.0,4.0,1.0
2288,1.0,1.0,12.0,2.0,0.0
2738,1.0,0.0,12.0,1.0,2.0
2144,1.0,1.0,15.0,3.0,3.0
3958,0.0,0.0,8.0,2.0,5.0
3673,4.0,0.0,44.0,9.0,3.0
3118,0.0,0.0,2.0,3.0,4.0
2978,0.0,1.0,1.0,1.0,1.0
2753,1.0,0.0,10.0,1.0,3.0
3602,1.0,1.0,13.0,7.0,1.0
3410,2.0,0.0,26.0,13.0,2.0
3685,3.0,0.0,33.0,8.0,4.0
3650,2.0,1.0,22.0,2.0,3.0
3323,2.0,0.0,24.0,2.0,3.0
3097,2.0,0.0,23.0,2.0,2.0
3798,3.0,0.0,34.0,1.0,6.0
3751,3.0,0.0,36.0,1.0,3.0
3660,3.0,0.0,34.0,0.0,8.0
3398,1.0,1.0,20.0,2.0,3.0
3818,3.0,0.0,35.0,5.0,13.0
3315,0.0,0.0,4.0,2.0,2.0
2282,1.0,0.0,14.0,4.0,5.0
2384,0.0,0.0,4.0,1.0,11.0
2581,1.0,0.0,12.0,4.0,4.0
3367,2.0,0.0,26.0,3.0,1.0
3065,0.0,2.0,2.0,5.0,4.0
3427,1.0,0.0,12.0,7.0,5.0
2152,0.0,0.0,4.0,4.0,3.0
3428,2.0,0.0,28.0,5.0,1.0
3653,2.0,0.0,22.0,3.0,2.0
2225,1.0,0.0,18.0,4.0,5.0
2886,1.0,0.0,13.0,0.0,3.0
3271,0.0,2.0,5.0,9.0,5.0
2890,1.0,0.0,14.0,0.0,3.0
2244,3.0,0.0,36.0,1.0,1.0
2770,0.0,2.0,5.0,17.0,4.0
2477,2.0,1.0,32.0,4.0,1.0
3520,1.0,1.0,12.0,9.0,4.0
3176,1.0,0.0,12.0,1.0,3.0
2104,3.0,0.0,34.0,3.0,7.0
2246,2.0,0.0,25.0,3.0,2.0
2611,1.0,0.0,15.0,7.0,6.0
3579,2.0,0.0,23.0,4.0,2.0
2741,1.0,0.0,16.0,1.0,4.0
2879,2.0,1.0,20.0,2.0,1.0
3442,2.0,1.0,22.0,4.0,2.0
2461,1.0,2.0,20.0,4.0,6.0
2414,2.0,0.0,26.0,0.0,8.0
3740,3.0,0.0,39.0,1.0,1.0
3923,3.0,0.0,32.0,2.0,2.0
2227,0.0,2.0,8.0,4.0,4.0
2867,3.0,0.0,36.0,1.0,7.0
2217,2.0,0.0,25.0,3.0,3.0
3604,1.0,0.0,14.0,1.0,5.0
3153,4.0,0.0,44.0,7.0,0.0
2789,3.0,0.0,36.0,0.0,4.0
3869,2.0,0.0,22.0,2.0,3.0
2839,1.0,2.0,11.0,0.0,6.0
3999,3.0,0.0,35.0,3.0,5.0
3760,1.0,1.0,12.0,0.0,6.0
3488,3.0,0.0,35.0,15.0,2.0
3841,0.0,1.0,4.0,1.0,3.0
3485,2.0,0.0,23.0,3.0,1.0
2101,1.0,1.0,19.0,1.0,3.0
3890,0.0,0.0,7.0,2.0,5.0
2495,0.0,0.0,2.0,2.0,2.0
3046,1.0,1.0,14.0,1.0,2.0
3513,0.0,2.0,5.0,7.0,2.0
2010,1.0,2.0,15.0,0.0,1.0
2276,1.0,0.0,15.0,4.0,4.0
3079,0.0,0.0,6.0,2.0,2.0
2599,3.0,0.0,33.0,1.0,7.0
2000,2.0,0.0,25.0,0.0,0.0
