,senior-level_skill
3181,1.0
2834,1.0
2058,1.0
2742,1.0
2251,1.0
2667,1.0
3567,1.0
2545,1.0
3873,1.0
3347,1.0
3295,0.0
3256,1.0
3372,1.0
3774,1.0
2787,1.0
2868,1.0
3803,1.0
3321,1.0
2814,0.0
3310,1.0
3563,1.0
2177,1.0
2500,1.0
2187,1.0
2259,1.0
3486,1.0
3948,1.0
2208,1.0
2499,1.0
3675,1.0
3111,1.0
3272,1.0
2382,1.0
2170,1.0
3583,1.0
3606,1.0
2626,1.0
2802,1.0
2720,0.0
2655,1.0
3058,1.0
3303,1.0
3630,1.0
2639,1.0
2214,1.0
2422,1.0
2760,1.0
3942,1.0
2070,1.0
3951,1.0
2807,0.0
3380,1.0
3944,1.0
2219,1.0
2557,1.0
2931,1.0
2811,1.0
3622,0.0
2056,1.0
3175,1.0
2781,1.0
2923,1.0
3591,1.0
2651,1.0
2343,1.0
3433,1.0
2820,1.0
3351,1.0
3431,1.0
2237,1.0
2085,1.0
3128,1.0
3493,1.0
2378,1.0
2837,1.0
3629,1.0
2125,1.0
2774,1.0
2730,1.0
3553,1.0
2646,1.0
2228,1.0
2349,1.0
2167,1.0
3981,1.0
3235,1.0
3576,1.0
3713,1.0
2508,1.0
2312,1.0
2861,1.0
2968,1.0
2793,1.0
2451,1.0
3066,1.0
3300,1.0
3306,1.0
3251,1.0
3245,1.0
2725,1.0
2302,1.0
3165,0.0
3047,1.0
3551,1.0
2122,1.0
2054,1.0
3698,1.0
3616,1.0
2528,1.0
3159,1.0
3374,1.0
2055,1.0
2147,1.0
2068,1.0
3341,1.0
3156,1.0
2004,1.0
2030,1.0
2910,1.0
2597,1.0
2115,0.0
3253,1.0
2008,1.0
2558,1.0
2105,1.0
3643,1.0
3970,1.0
3849,1.0
2288,1.0
2738,1.0
2144,1.0
3958,1.0
3673,1.0
3118,1.0
2978,1.0
2753,1.0
3602,1.0
3410,1.0
3685,1.0
3650,1.0
3323,1.0
3097,1.0
3798,1.0
3751,1.0
3660,1.0
3398,1.0
3818,1.0
3315,1.0
2282,1.0
2384,1.0
2581,1.0
3367,1.0
3065,1.0
3427,1.0
2152,1.0
3428,0.0
3653,1.0
2225,1.0
2886,1.0
3271,1.0
2890,1.0
2244,1.0
2770,1.0
2477,1.0
3520,1.0
3176,1.0
2104,1.0
2246,1.0
2611,1.0
3579,1.0
2741,1.0
2879,1.0
3442,0.0
2461,1.0
2414,1.0
3740,1.0
3923,0.0
2227,1.0
2867,1.0
2217,1.0
3604,1.0
3153,1.0
2789,1.0
3869,1.0
2839,1.0
3999,1.0
3760,1.0
3488,0.0
3841,1.0
3485,1.0
2101,1.0
3890,0.0
2495,1.0
3046,1.0
3513,1.0
2010,1.0
2276,1.0
3079,1.0
2599,1.0
2000,1.0
