,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,0.0,0.0,0.52328074,5.0,1.0,2.0
2001,5.0,1.0,0.0010427237,4.0,2.0,8.0
2002,4.0,1.0,0.0037920475,6.0,2.0,2.0
2003,6.0,2.0,0.15149009,4.0,3.0,0.0
2004,3.0,1.0,0.38754165,4.0,2.0,2.0
2005,3.0,2.0,0.4009508,3.0,6.0,2.0
2006,4.0,2.0,0.9398819,2.0,5.0,4.0
2007,5.0,0.0,0.13305128,7.0,3.0,3.0
2008,1.0,0.0,0.15403986,5.0,6.0,8.0
2009,5.0,2.0,0.7895011,4.0,5.0,3.0
2010,1.0,2.0,0.59123576,2.0,5.0,0.0
2011,4.0,0.0,0.5922946,3.0,6.0,3.0
2012,7.0,0.0,0.58076334,6.0,9.0,1.0
2013,2.0,0.0,0.49857104,4.0,2.0,5.0
2014,2.0,2.0,0.21461642,3.0,1.0,2.0
2015,3.0,0.0,0.96418047,5.0,9.0,2.0
2016,0.0,0.0,0.019086957,5.0,4.0,5.0
2017,2.0,2.0,0.012047291,3.0,6.0,3.0
2018,2.0,0.0,0.37937653,7.0,3.0,4.0
2019,7.0,2.0,0.030321717,2.0,3.0,0.0
2020,6.0,2.0,0.5229039,1.0,4.0,6.0
2021,2.0,2.0,0.5933987,3.0,1.0,2.0
2022,2.0,0.0,0.069304585,8.0,9.0,5.0
2023,3.0,2.0,0.7716032,6.0,17.0,3.0
2024,0.0,1.0,0.54442775,4.0,1.0,3.0
2025,4.0,2.0,0.19670641,6.0,5.0,7.0
2026,2.0,2.0,0.06529677,3.0,1.0,2.0
2027,3.0,0.0,0.32846105,4.0,3.0,1.0
2028,1.0,2.0,0.66724205,5.0,7.0,5.0
2029,1.0,3.0,0.20915246,3.0,1.0,5.0
2030,3.0,1.0,0.36876833,3.0,6.0,6.0
2031,2.0,0.0,0.70133626,4.0,1.0,10.0
2032,0.0,3.0,0.7133032,9.0,8.0,0.0
2033,3.0,3.0,0.77736616,5.0,0.0,0.0
2034,2.0,0.0,0.113042474,1.0,2.0,3.0
2035,2.0,1.0,0.9518671,2.0,3.0,9.0
2036,3.0,0.0,0.009498,3.0,1.0,6.0
2037,4.0,2.0,0.36098182,8.0,23.0,6.0
2038,1.0,2.0,0.58094406,8.0,3.0,2.0
2039,3.0,0.0,0.15140164,4.0,5.0,1.0
2040,3.0,2.0,0.94212854,2.0,1.0,5.0
2041,4.0,2.0,0.9002999,2.0,0.0,2.0
2042,2.0,0.0,0.27193367,3.0,5.0,2.0
2043,4.0,1.0,0.5178126,6.0,3.0,1.0
2044,6.0,1.0,0.35182297,2.0,0.0,1.0
2045,0.0,2.0,0.44188464,3.0,0.0,6.0
2046,4.0,1.0,0.2592697,2.0,4.0,6.0
2047,3.0,0.0,0.9329473,1.0,0.0,3.0
2048,3.0,3.0,0.71426487,3.0,4.0,12.0
2049,2.0,0.0,0.52159226,3.0,1.0,3.0
2050,2.0,0.0,0.00078725815,5.0,3.0,2.0
2051,2.0,2.0,0.7290671,6.0,2.0,9.0
2052,5.0,2.0,0.1472888,7.0,4.0,3.0
2053,2.0,2.0,0.9384661,5.0,1.0,1.0
2054,2.0,0.0,0.72082317,5.0,2.0,0.0
2055,4.0,2.0,0.74254775,4.0,3.0,4.0
2056,3.0,0.0,0.8942896,5.0,2.0,4.0
2057,0.0,0.0,0.022397757,3.0,3.0,2.0
2058,3.0,2.0,0.5681987,3.0,1.0,1.0
2059,3.0,2.0,0.53408813,5.0,2.0,9.0
2060,5.0,2.0,0.95753443,2.0,3.0,3.0
2061,5.0,0.0,0.63058555,0.0,3.0,1.0
2062,2.0,0.0,0.7506908,8.0,3.0,6.0
2063,1.0,2.0,0.93879557,6.0,2.0,7.0
2064,0.0,2.0,0.10659695,5.0,2.0,1.0
2065,1.0,2.0,0.08293867,2.0,3.0,4.0
2066,3.0,0.0,0.2523042,4.0,3.0,4.0
2067,2.0,0.0,0.49130738,5.0,1.0,1.0
2068,1.0,2.0,0.74786913,4.0,1.0,10.0
2069,6.0,0.0,0.6606928,5.0,7.0,8.0
2070,6.0,1.0,0.5737016,6.0,3.0,0.0
2071,4.0,1.0,0.20311499,4.0,3.0,1.0
2072,6.0,1.0,0.25608075,6.0,0.0,2.0
2073,3.0,0.0,0.2608217,7.0,4.0,9.0
2074,7.0,1.0,0.0023348331,2.0,3.0,3.0
2075,1.0,2.0,0.96185315,5.0,22.0,1.0
2076,1.0,2.0,0.37335157,5.0,5.0,6.0
2077,3.0,2.0,0.2900387,2.0,4.0,3.0
2078,3.0,0.0,0.689911,5.0,0.0,2.0
2079,1.0,0.0,0.1433376,3.0,10.0,1.0
2080,4.0,0.0,0.6800281,4.0,9.0,8.0
2081,5.0,2.0,0.810531,2.0,6.0,9.0
2082,1.0,2.0,0.21922874,6.0,2.0,2.0
2083,3.0,3.0,0.39772594,6.0,0.0,1.0
2084,5.0,0.0,0.22725725,7.0,0.0,5.0
2085,2.0,0.0,0.23425806,2.0,1.0,5.0
2086,3.0,2.0,0.20444655,3.0,8.0,2.0
2087,2.0,0.0,0.8952056,1.0,7.0,6.0
2088,4.0,0.0,0.7032336,4.0,5.0,4.0
2089,0.0,1.0,0.21518278,3.0,3.0,1.0
2090,0.0,1.0,0.540249,4.0,4.0,3.0
2091,6.0,3.0,0.5781766,7.0,7.0,3.0
2092,3.0,0.0,0.5677154,0.0,4.0,0.0
2093,2.0,0.0,0.85602856,1.0,9.0,2.0
2094,1.0,0.0,0.8296313,5.0,3.0,10.0
2095,5.0,0.0,0.7598088,3.0,8.0,5.0
2096,0.0,1.0,0.3065772,3.0,3.0,2.0
2097,7.0,1.0,0.99185586,5.0,10.0,2.0
2098,1.0,0.0,0.32035732,4.0,1.0,3.0
2099,3.0,0.0,0.27163947,9.0,2.0,2.0
2100,4.0,2.0,0.14837825,2.0,0.0,6.0
2101,5.0,0.0,0.49645197,4.0,0.0,6.0
2102,2.0,3.0,0.031070352,5.0,3.0,3.0
2103,5.0,0.0,0.36358297,2.0,7.0,4.0
2104,1.0,3.0,0.10980725,3.0,2.0,3.0
2105,5.0,2.0,0.97009015,7.0,2.0,4.0
