,x1,x2,x3,x4,x5
3818,0.27006188,-0.020938635,-0.86422056,-2.5996985,0.488371
2512,-1.6297989,1.7975059,0.23736846,-0.8015163,0.21172215
3006,1.2323697,-0.7363873,0.60684437,-1.8638791,-0.40218654
3089,0.4460114,-0.03014946,0.40434533,0.6199722,-0.0012604408
2994,0.9979728,-0.6460926,0.60338473,1.0505675,-0.13679543
2332,0.21104819,0.09235731,-1.3943729,0.40218085,-0.34034574
2148,0.3536948,0.07307782,-0.89302856,-0.42976707,-0.067560345
3367,-0.71673673,1.5177333,1.5260963,-1.1994245,0.2882976
2348,0.3854322,-0.14236659,0.43353307,0.67443025,-0.15172522
3058,-0.21742903,0.78107923,-0.8540139,0.94190466,-0.43548355
3361,-0.9237157,1.6116629,0.03959763,0.32016897,-0.024330415
2337,0.23077628,0.03635244,-0.994162,0.4488273,-0.37117666
2772,0.9473227,-0.6592654,-0.3271409,-1.2125198,0.1967343
2378,1.1844112,-0.78769654,-0.6490122,-0.3990083,-0.28775597
2127,1.0026308,-0.8177942,-0.14174308,-1.0800332,0.44468945
3030,0.44867295,-0.22284338,-0.55291486,0.0009912387,-0.08303312
3992,0.52539843,-0.2709934,-1.7372323,-0.9910032,-0.2606032
2468,-0.23989736,0.91143185,2.1921957,-1.6622219,-0.23257424
2048,0.5718674,-0.33965194,1.5114616,-0.35338765,-0.30748966
3412,0.12892558,0.40849468,0.33751243,0.51027894,-0.0035147313
3582,-1.8806164,1.8403363,-0.47399712,0.43797815,-0.19163091
2321,1.0275486,-0.7223749,0.6863687,-0.84145314,0.19397052
2141,-0.32812336,1.023516,-0.55589354,-1.645706,0.1288239
3785,-2.279162,1.9298701,1.0250405,0.5695886,0.074273035
2309,-1.0756552,1.7177533,1.4055101,-2.1097906,-0.372864
2201,0.15821327,0.17307413,0.4580621,1.0212516,-0.30248526
2569,-0.3680879,0.7936192,-0.9659359,-0.26105815,-0.118720286
3304,-2.3191617,1.8212,1.6963189,-0.05242982,0.476969
2007,-0.12652317,0.66306573,-1.5532207,0.6917996,-0.42028123
3993,-0.48822188,1.3447734,-0.8331963,-1.6495472,0.20708534
3871,-1.3826867,1.6982644,-0.33107245,-0.8603406,0.10841686
2594,-0.7153077,1.5367407,-1.0358542,-0.4729012,-0.096872926
3397,-1.5020834,1.7414665,0.113669336,0.88631654,-0.20667851
3451,-1.0409509,1.5151687,0.61701024,0.18785937,0.15654537
3238,0.40194887,0.06832713,-1.510407,-1.8928967,-0.108952254
2488,2.8642738,-0.94452345,-1.3737193,-1.7110649,0.122598715
3552,0.69059753,-0.3691253,-0.34113148,-0.10988006,-0.067965046
2998,-0.5654499,1.3316448,-0.8489466,-0.045398988,-0.2662323
2296,-2.3017375,1.8522353,-0.8981033,0.4892699,-0.27498987
