,x1,x2,x3,x4,x5
3838,0.54227203,-0.10769375,-0.5639816,-0.4610104,-1.2497016
2154,-1.5572152,1.9467973,-0.11494911,0.26751593,-0.9854793
3690,-0.427939,1.0118233,0.88743985,0.65715516,-0.9541339
3922,-0.9438013,1.5128717,1.1134577,0.35692948,0.17460983
2486,1.4517972,-0.7878615,-1.1630056,-0.7613366,-1.0773978
3455,-0.22468701,0.8690718,0.5544537,-0.4235319,-0.7477589
2377,0.90878093,-0.5186293,0.21798722,1.7212443,-1.1001594
3571,0.9638314,-0.62270314,0.029767735,-0.3185167,-0.84983104
3700,1.4127011,-0.80972314,0.47646898,-2.58601,-1.4155765
2722,-0.79952544,1.6267453,1.0322005,-0.32324675,-0.80428815
2761,-0.15073359,0.70811486,0.48850372,-1.2951247,0.10699735
2801,-0.07279324,1.684792,2.4229443,-0.74218625,-0.32522634
3565,0.015962465,0.68784344,-0.28277814,-0.39675596,-0.9161688
3587,0.8738976,-0.6957439,-0.8211949,-1.434285,-1.0088598
3307,0.6801174,-0.2986262,-1.1507266,-0.53743804,-1.026903
2830,0.1297509,0.19515133,-1.9369744,-0.6038569,-1.2661719
3726,0.4810175,-0.124497086,1.4922767,-0.5980953,0.49527586
3386,0.29503655,0.32645723,-1.2025231,-0.37562135,-1.1711574
2028,-0.57350326,1.2084656,1.1258714,-0.36006927,-0.7847279
3994,0.3289129,-0.06878505,-0.5199431,-0.4828639,-1.1104244
3751,0.16240294,0.15474515,-1.2788866,-0.8854442,-1.1761651
2190,1.1681494,-0.69120204,-1.590367,-1.5797571,-1.1046681
2922,-0.920164,1.5599529,-0.8421751,-0.33348823,-1.2140107
2323,-0.75582945,1.4433177,0.89692277,-1.0481234,-0.70337725
3876,-0.6049348,1.3771225,0.36052734,1.6331738,-1.2334809
3902,1.3812429,-0.8405613,-1.8906912,-0.7689528,-1.340483
3434,-1.1802003,1.7245693,0.4536686,0.8339998,-0.9533151
2451,0.80492556,-0.46540248,-0.89308846,-0.16571823,-1.1904967
2976,0.75535583,-0.39289948,-0.52123696,0.8793753,-1.2962267
3999,2.402387,-1.0438846,-0.50284976,-1.5118018,-0.74810827
2206,-1.0474825,1.6411458,0.37935537,-0.61580884,0.26720643
3848,-0.67388105,1.3909307,-0.17401205,-0.20807724,-0.06636144
2037,0.5555374,-0.11799845,-0.71698314,-0.08523135,-1.2532761
3078,1.2163357,-0.6776214,-1.2210298,-0.352226,-1.1855004
3276,-0.23587547,0.9092667,0.41837728,-1.0527809,0.16474825
3128,0.8775829,-0.48283544,-0.8580596,1.3980253,-1.3645784
3326,0.51089644,-0.2653569,-2.5047853,-0.8747969,-1.3604169
3284,-0.67143285,1.216195,-0.5583582,0.6566357,-1.2076049
2041,-0.6396452,1.424939,0.5540073,-1.3609066,-0.6914445
3892,1.0002685,0.33935034,-0.7442144,-0.8787111,-0.88874626
2396,-0.8501965,1.6283084,-1.3378483,0.32756823,-1.2688543
3943,-0.6233111,1.1938552,0.8348409,-1.2235664,-0.5845544
3692,-0.2556706,0.9654114,-2.2003415,0.015975317,-1.4817861
2809,-0.07917297,0.48234516,0.36929986,-1.1549362,0.23787771
2644,-0.87531114,1.3796375,1.2728124,-0.36727744,-0.73368675
2214,0.99700457,-0.5379995,0.37543797,-2.4205337,-1.334325
2544,-0.66049314,1.3584723,-0.7402606,-0.22362007,-1.2610271
2308,-0.16463833,0.6495824,-1.1137252,0.9323656,-1.3391061
2613,-0.29673404,0.9061345,-2.764684,-1.0034498,-1.3958664
3383,-0.56531334,1.250152,0.73160464,0.5022153,0.058275975
2798,0.83674836,-0.42744595,0.21696581,-0.76084363,-0.85751975
3265,0.2764727,0.058079243,0.15075468,-1.3254049,-0.6953858
3310,0.2717305,-0.0055286065,1.548083,2.377403,-1.1078907
