,x1,x2
2288,1.4,-0.0
2810,1.3,0.0
2499,0.2,3.6
3551,1.3,3.1
2430,1.6,0.0
2943,-0.0,2.6
2005,1.7,0.0
3513,1.3,0.0
3808,0.6,1.8
2934,1.5,1.3
2591,0.2,2.3
2911,0.4,1.5
3075,1.4,3.6
3145,2.0,-0.0
2117,2.7,0.0
3657,1.1,2.3
3199,-0.0,3.3
2036,0.6,2.1
2549,1.9,-0.0
2635,2.1,-0.0
2422,0.6,3.1
2414,2.3,2.1
3028,1.2,4.2
2146,1.9,0.0
2474,1.7,-0.0
3463,1.6,-0.0
2326,0.7,2.8
3866,2.4,-0.0
2723,2.8,3.2
3737,2.1,0.0
3775,1.6,-0.0
3764,1.6,-0.0
3840,2.1,2.0
2035,1.9,1.8
3157,1.8,-0.0
2944,0.7,2.3
2451,0.7,1.9
2155,2.8,3.5
3732,2.0,0.0
2738,2.5,-0.0
3222,1.3,-0.0
2214,1.1,2.6
2958,1.2,2.1
3851,1.7,-0.0
2038,2.1,3.1
3172,1.2,0.0
3778,2.0,2.8
2457,1.9,1.4
2124,2.9,4.2
2280,2.8,-0.0
3742,1.1,3.3
2793,2.4,0.0
3487,1.5,0.0
3179,0.2,4.2
3708,1.3,4.2
2366,1.2,-0.0
3897,1.3,2.8
2731,2.9,0.0
2661,1.8,-0.0
3087,1.8,2.8
3318,2.0,4.2
2476,1.7,-0.0
2089,1.9,-0.0
3959,1.1,4.1
3240,2.1,5.2
3679,2.5,-0.0
3519,1.3,-0.0
3292,2.2,-0.0
2072,1.8,0.0
2995,1.7,-0.0
3848,1.5,-0.0
2137,2.4,0.0
3640,1.1,4.7
3720,0.9,2.6
3102,2.4,-0.0
3151,1.9,0.0
3651,1.4,-0.0
2889,3.1,4.0
3715,2.0,0.0
3379,0.3,2.6
2604,1.9,0.0
2021,2.2,0.0
2770,2.7,0.0
3636,2.3,-0.0
3043,2.1,0.0
3202,2.3,0.0
2376,3.0,-0.0
3908,2.0,-0.0
2234,2.3,4.6
3639,1.7,-0.0
3389,3.1,3.1
3914,1.7,0.0
2186,1.7,-0.0
3432,1.6,3.6
3344,2.8,0.0
3509,1.7,-0.0
3491,0.2,4.2
2238,2.6,-0.0
3963,1.5,-0.0
3683,1.4,-0.0
3297,1.4,0.0
2681,0.1,2.6
2904,2.5,-0.0
3736,1.0,0.0
2204,3.3,-0.0
2354,1.5,0.0
3327,1.7,-0.0
2496,2.2,-0.0
3315,-0.0,3.6
3167,1.9,-0.0
2228,1.9,0.0
2765,1.9,2.1
3163,2.4,0.0
3501,2.7,0.0
3904,1.0,-0.0
3759,1.7,0.0
3381,2.8,2.7
3455,1.9,4.1
3085,0.2,6.2
3796,1.9,2.8
3997,0.9,1.6
3712,2.0,0.0
3174,1.6,1.9
3434,-0.0,2.6
3266,1.4,-0.0
3011,2.3,3.6
2033,2.1,4.2
2896,1.7,0.0
3584,2.0,4.2
2920,3.3,-0.0
2714,2.7,0.0
3747,2.7,0.0
2570,1.6,0.0
3962,1.3,2.6
3058,0.2,4.2
3042,0.4,2.1
2778,1.6,-0.0
2011,2.4,3.6
3168,0.8,4.7
3204,1.5,-0.0
3398,3.5,-0.0
3159,1.5,0.0
3564,1.0,0.0
2325,0.5,1.3
3050,0.9,4.6
2297,2.6,0.0
2470,1.0,4.2
3917,2.0,-0.0
2853,0.8,4.2
2426,2.0,0.0
2820,1.7,0.0
3854,2.2,0.0
3718,2.1,1.5
2369,1.9,4.7
2977,3.1,5.4
2703,1.4,-0.0
2554,0.6,2.3
2975,2.3,2.6
2202,2.4,0.0
3268,1.0,1.3
3676,2.1,2.7
2831,1.5,0.0
2788,2.1,-0.0
3633,1.8,-0.0
3358,1.6,0.0
3039,1.3,-0.0
3430,2.6,-0.0
2255,1.8,2.6
3934,2.1,-0.0
3945,1.8,-0.0
2274,1.3,-0.0
2935,1.3,0.0
2875,2.2,-0.0
2216,1.4,0.0
2965,1.8,-0.0
3208,0.1,4.7
2348,1.9,0.0
3623,1.4,0.0
2720,2.6,0.0
2099,1.8,-0.0
2922,0.4,2.6
2895,0.1,1.8
2455,1.6,0.0
2645,3.6,1.7
3128,2.1,-0.0
3691,3.8,5.7
2241,2.2,-0.0
3690,2.7,3.8
2328,1.6,0.0
2464,1.6,0.0
2447,1.6,0.0
3836,1.7,0.0
2682,3.9,0.0
2261,1.4,-0.0
3122,2.8,1.4
2658,0.9,3.6
2244,1.4,0.0
3792,1.3,1.9
2521,1.8,-0.0
2964,2.5,-0.0
