ix,goal_cost,intv_cost
2288,0.903,1.4
2810,0.903,1.3
2499,0.91,3.8000000000000003
3551,0.904,4.4
2430,0.932,1.6
2943,0.905,2.6
2005,0.912,1.7
3513,0.904,1.3
3808,0.908,2.4
2934,0.901,2.8
2591,0.906,2.5
2911,0.908,1.9
3075,0.903,5.0
3145,0.902,2.0
2117,0.908,2.7
3657,0.902,3.4
3199,0.901,3.3
2036,0.912,2.7
2549,0.902,1.9
2635,0.911,2.1
2422,0.904,3.7
2414,0.902,4.4
3028,0.901,5.4
2146,0.908,1.9
2474,0.901,1.7
3463,0.905,1.6
2326,0.907,3.5
3866,0.905,2.4
2723,0.901,6.0
3737,0.909,2.1
3775,0.917,1.6
3764,0.909,1.6
3840,0.906,4.1
2035,0.907,3.7
3157,0.913,1.8
2944,0.905,3.0
2451,0.902,2.5999999999999996
2155,0.908,6.3
3732,0.903,2.0
2738,0.908,2.5
3222,0.907,1.3
2214,0.903,3.7
2958,0.91,3.3
3851,0.91,1.7
2038,0.903,5.2
3172,0.912,1.2
3778,0.905,4.8
2457,0.904,3.3
2124,0.906,7.1
2280,0.913,2.8
3742,0.908,4.4
2793,0.914,2.4
3487,0.9079999923706055,1.5
3179,0.903,4.4
3708,0.904,5.5
2366,0.917,1.2
3897,0.902,4.1
2731,0.911,2.9
2661,0.904,1.8
3087,0.904,4.6
3318,0.912,6.2
2476,0.907,1.7
2089,0.913,1.9
3959,0.908,5.199999999999999
3240,0.901,7.300000000000001
3679,0.902,2.5
3519,0.904,1.3
3292,0.916,2.2
2072,0.913,1.8
2995,0.915,1.7
3848,0.905,1.5
2137,0.907,2.4
3640,0.909,5.800000000000001
3720,0.902,3.5
3102,0.903,2.4
3151,0.918,1.9
3651,0.908,1.4
2889,0.904,7.1
3715,0.916,2.0
3379,0.903,2.9
2604,0.906,1.9
2021,0.914,2.2
2770,0.916,2.7
3636,0.913,2.3
3043,0.906,2.1
3202,0.905,2.3
2376,0.921,3.0
3908,0.912,2.0
2234,0.907,6.8999999999999995
3639,0.909,1.7
3389,0.908,6.2
3914,0.909,1.7
2186,0.916,1.7
3432,0.909,5.2
3344,0.909,2.8
3509,0.905,1.7
3491,0.906,4.4
2238,0.913,2.6
3963,0.9330000281333923,1.5
3683,0.91,1.4
3297,0.91,1.4
2681,0.907,2.7
2904,0.911,2.5
3736,0.9079999923706055,1.0
2204,0.902,3.3
2354,0.9169999957084656,1.5
3327,0.905,1.7
2496,0.913,2.2
3315,0.902,3.6
3167,0.907,1.9
2228,0.911,1.9
2765,0.902,4.0
3163,0.92,2.4
3501,0.903,2.7
3904,0.902999997138977,1.0
3759,0.906,1.7
3381,0.908,5.5
3455,0.91,6.0
3085,0.908,6.4
3796,0.904,4.699999999999999
3997,0.906,2.5
3712,0.92,2.0
3174,0.904,3.5
3434,0.902,2.6
3266,0.914,1.4
3011,0.907,5.9
2033,0.904,6.300000000000001
2896,0.908,1.7
3584,0.91,6.2
2920,0.915,3.3
2714,0.915,2.7
3747,0.925,2.7
2570,0.905,1.6
3962,0.903,3.9000000000000004
3058,0.905,4.4
3042,0.907,2.5
2778,0.925,1.6
2011,0.912,6.0
3168,0.907,5.5
3204,0.9129999876022339,1.5
3398,0.908,3.5
3159,0.903,1.5
3564,0.9150000214576721,1.0
2325,0.902,1.8
3050,0.908,5.5
2297,0.906,2.6
2470,0.904,5.2
3917,0.921,2.0
2853,0.903,5.0
2426,0.9100000262260437,2.0
2820,0.918,1.7
3854,0.903,2.2
3718,0.903,3.6
2369,0.905,6.6
2977,0.905,8.5
2703,0.901,1.4
2554,0.904,2.9
2975,0.909,4.9
2202,0.914,2.4
3268,0.902,2.3
3676,0.903,4.800000000000001
2831,0.9169999957084656,1.5
2788,0.902,2.1
3633,0.916,1.8
3358,0.916,1.6
3039,0.901,1.3
3430,0.912,2.6
2255,0.907,4.4
3934,0.904,2.1
3945,0.905,1.8
2274,0.934,1.3
2935,0.909,1.3
2875,0.917,2.2
2216,0.901,1.4
2965,0.906,1.8
3208,0.903,4.8
2348,0.93,1.9
3623,0.924,1.4
2720,0.921,2.6
2099,0.911,1.8
2922,0.907,3.0
2895,0.903,1.9000000000000001
2455,0.912,1.6
2645,0.906,5.3
3128,0.911,2.1
3691,0.904,9.5
2241,0.914,2.2
3690,0.904,6.5
2328,0.905,1.6
2464,0.915,1.6
2447,0.92,1.6
3836,0.909,1.7
2682,0.901,3.9
2261,0.921,1.4
3122,0.902,4.199999999999999
2658,0.904,4.5
2244,0.917,1.4
3792,0.901,3.2
2521,0.913,1.8
2964,0.921999990940094,2.5
