,x1,x2,x3,x4,x5
2890,-0.0,0.0,-0.0,0.0,-1.0
2613,0.0,-0.0,0.0,0.0,-1.0
2255,-0.0,0.0,0.0,0.0,-1.0
3607,0.0,-0.0,0.0,0.0,-1.0
3891,0.0,-0.0,0.0,-0.0,-1.0
3041,0.0,0.0,-0.0,0.0,-1.0
3748,0.0,0.0,-0.0,-0.0,-1.0
2750,-0.0,-0.0,-0.0,0.0,-1.0
3328,-0.0,-0.0,0.0,-0.0,-1.0
2390,-0.0,0.0,0.0,0.0,-1.0
2916,0.0,-0.0,-0.0,0.0,-1.0
2211,0.0,-0.0,0.0,-0.0,-1.0
3313,-0.0,0.0,0.0,0.0,-1.0
3827,0.0,-0.0,-0.0,-0.0,-1.0
2877,-0.0,-0.0,0.0,0.0,-1.0
3036,0.0,0.0,-0.0,-0.0,-1.0
3983,-0.0,0.0,0.0,0.0,-1.0
2677,-0.0,0.0,0.0,0.0,-1.0
2586,0.0,-0.0,0.0,0.0,-1.0
3544,0.0,-0.0,0.0,0.0,-1.0
2675,-0.0,0.0,0.0,0.0,-1.0
3814,0.0,-0.0,1.0,0.0,-0.0
3144,0.0,0.0,0.0,0.0,-1.0
3357,-0.0,0.0,0.0,-0.0,-1.0
2279,-0.0,0.0,0.0,0.0,-1.0
3092,0.0,0.0,0.0,-0.0,-1.0
3668,-0.0,-0.0,-0.0,-0.0,-1.0
3486,-0.0,0.0,0.0,0.0,-1.0
3811,0.0,0.0,0.0,-0.0,-1.0
2119,0.0,-0.0,0.0,0.0,-1.0
2780,-0.0,0.0,1.0,-0.0,-0.0
3064,-0.0,0.0,1.0,0.0,-0.0
2981,0.0,-0.0,0.0,-0.0,-1.0
3661,-0.0,-0.0,0.0,0.0,-1.0
3769,0.0,0.0,1.0,0.0,-0.0
3990,-0.0,0.0,0.0,-0.0,-1.0
2362,-0.0,0.0,-0.0,0.0,-1.0
3496,-0.0,-0.0,0.0,0.0,-1.0
2075,0.0,-0.0,0.0,0.0,-1.0
2488,0.0,-0.0,0.0,0.0,-1.0
3210,-0.0,0.0,0.0,-0.0,-1.0
3408,-0.0,-0.0,0.0,0.0,-1.0
2029,0.0,-0.0,0.0,0.0,-2.0
3104,-0.0,0.0,0.0,0.0,-1.0
3182,0.0,-0.0,-0.0,-0.0,-1.0
2446,-0.0,0.0,0.0,0.0,-1.0
3745,0.0,-0.0,0.0,-0.0,-1.0
2589,0.0,-0.0,0.0,0.0,-1.0
2582,0.0,-0.0,0.0,-0.0,-1.0
3586,0.0,-0.0,0.0,-0.0,-1.0
3311,-0.0,0.0,0.0,0.0,-1.0
3631,0.0,-1.0,0.0,0.0,0.0
2002,-0.0,0.0,-0.0,-0.0,-1.0
2868,-0.0,0.0,0.0,0.0,-1.0
3152,-0.0,0.0,0.0,0.0,-1.0
2725,-0.0,0.0,0.0,0.0,-1.0
3087,-0.0,0.0,-0.0,-0.0,-1.0
2709,-0.0,0.0,-0.0,0.0,-1.0
2781,0.0,-0.0,-0.0,0.0,-1.0
3592,-0.0,0.0,1.0,0.0,0.0
3277,-0.0,0.0,0.0,-0.0,-1.0
3049,0.0,-0.0,-0.0,-0.0,-1.0
3774,-0.0,0.0,0.0,0.0,-1.0
2891,0.0,-0.0,-0.0,-0.0,-1.0
3222,-0.0,0.0,-0.0,-0.0,-1.0
3359,-0.0,0.0,-0.0,0.0,-1.0
2671,-0.0,0.0,0.0,-0.0,-1.0
2884,-0.0,0.0,-0.0,0.0,-1.0
3838,-0.0,-0.0,-0.0,-0.0,-1.0
2107,0.0,-0.0,0.0,0.0,-1.0
2030,0.0,-0.0,-0.0,-0.0,-1.0
2998,0.0,-0.0,0.0,0.0,-1.0
3112,0.0,-0.0,-0.0,-0.0,-1.0
2898,0.0,-0.0,0.0,0.0,-1.0
2577,0.0,-0.0,1.0,-0.0,0.0
3585,0.0,-0.0,0.0,-0.0,-1.0
2521,0.0,-0.0,1.0,0.0,-0.0
3468,0.0,-0.0,0.0,0.0,-1.0
3703,0.0,-0.0,0.0,0.0,-1.0
2155,-0.0,0.0,0.0,-0.0,-1.0
3391,-0.0,0.0,-0.0,0.0,-1.0
2752,0.0,-0.0,0.0,0.0,-1.0
