,y_hat
3067,False
2780,False
3144,False
2730,False
3332,False
3839,False
3284,False
3262,False
3216,False
2777,False
3124,False
3894,False
2861,False
2891,False
2250,False
3000,False
3399,False
2834,False
3492,False
2004,False
3323,False
2015,False
3472,False
2551,False
2354,False
3982,False
3792,False
2527,False
3009,False
3917,False
2025,False
2748,False
2406,False
3666,False
3043,False
2794,False
3799,False
2714,False
3719,False
2642,False
3339,False
3867,False
3994,False
2075,False
3726,False
2741,False
2157,False
2983,False
2237,False
2783,False
2889,False
3704,False
2337,False
2368,False
2908,False
3205,False
2244,False
2443,False
2092,False
3739,False
2028,False
3178,False
3700,False
2732,False
3685,False
2253,False
2554,False
2341,False
2820,False
3273,False
2671,False
3313,False
3092,False
2506,False
3442,False
2417,False
2215,False
2717,False
2367,False
3939,False
2090,False
3898,False
2304,False
2384,False
2521,False
2453,False
3722,False
2746,False
3507,False
2183,False
2678,False
3209,False
3931,False
3293,False
2411,False
3853,False
2940,False
2828,False
3278,False
3868,False
3910,False
3535,False
3071,False
2776,False
2254,False
2885,False
2416,False
3788,False
3197,False
2498,False
2892,False
2314,False
2981,False
2235,False
2725,False
2505,False
3701,False
2448,False
2096,False
3707,False
2070,False
2205,False
3224,False
2065,False
3091,False
3915,False
2470,False
2323,False
3309,False
3109,False
2334,False
3741,False
3808,False
2853,False
2175,False
2497,False
2890,False
2953,False
3367,False
2276,False
2512,False
3969,False
2979,False
2916,False
2405,False
3069,False
2296,False
3911,False
2753,False
2013,False
2872,False
2845,False
2759,False
2672,False
2770,False
3539,False
3844,False
2190,False
3146,False
2691,False
3865,False
2044,False
3024,False
2517,False
3992,False
2951,False
3334,False
3628,False
2922,False
2873,False
2316,False
3261,False
3887,False
2985,False
3117,False
3283,False
2194,False
2684,False
3100,False
3759,False
3463,False
2395,False
2414,False
2146,False
2298,False
3637,False
2301,False
2239,False
3827,False
2703,False
2661,False
3737,False
2704,False
3621,False
2079,False
2436,False
2350,False
2331,False
2087,False
2430,False
