,years_experience,degree
2457,1.0,1.0
2093,0.0,1.0
3746,0.0,1.0
2969,0.0,2.0
2741,0.0,3.0
3427,2.0,1.0
2530,1.0,1.0
3812,1.0,3.0
3573,1.0,1.0
3296,0.0,1.0
3341,1.0,1.0
2956,1.0,3.0
3788,1.0,1.0
2759,0.0,2.0
2368,1.0,1.0
2278,3.0,1.0
3342,0.0,2.0
3442,2.0,0.0
2162,0.0,3.0
2847,0.0,3.0
3946,0.0,1.0
2617,1.0,1.0
3064,1.0,1.0
2459,0.0,2.0
2018,0.0,2.0
2333,1.0,1.0
2150,0.0,2.0
3029,0.0,2.0
3305,1.0,2.0
3649,1.0,1.0
2380,1.0,0.0
3556,1.0,2.0
3724,0.0,3.0
3440,2.0,1.0
3143,0.0,2.0
3277,0.0,3.0
3135,1.0,1.0
3677,3.0,1.0
2198,0.0,2.0
2951,1.0,1.0
2187,1.0,1.0
2880,2.0,1.0
2267,0.0,3.0
3233,1.0,0.0
2199,0.0,1.0
3694,0.0,3.0
2513,0.0,3.0
2273,1.0,1.0
3698,0.0,1.0
3182,0.0,1.0
2587,1.0,1.0
2820,0.0,1.0
3516,1.0,0.0
2146,0.0,2.0
3282,1.0,3.0
3220,0.0,1.0
3261,2.0,1.0
2921,0.0,1.0
3632,0.0,1.0
2403,0.0,1.0
3235,0.0,3.0
2025,0.0,1.0
2906,0.0,1.0
3106,1.0,3.0
3620,0.0,3.0
2857,2.0,0.0
3660,1.0,1.0
2888,0.0,1.0
2192,2.0,2.0
2137,1.0,2.0
3992,0.0,1.0
3488,0.0,2.0
2182,0.0,1.0
2305,1.0,3.0
2266,1.0,1.0
3378,2.0,1.0
2742,0.0,1.0
3270,0.0,3.0
3403,0.0,1.0
2794,1.0,1.0
3201,0.0,3.0
2750,0.0,1.0
3221,1.0,3.0
2711,0.0,1.0
2974,2.0,0.0
2044,1.0,0.0
3247,0.0,1.0
3141,0.0,2.0
3047,1.0,3.0
3099,0.0,3.0
2415,0.0,3.0
3396,0.0,1.0
3842,1.0,1.0
2239,0.0,1.0
3811,1.0,0.0
3129,3.0,1.0
2646,1.0,3.0
2869,3.0,0.0
2400,2.0,1.0
3897,0.0,1.0
3545,0.0,1.0
3183,0.0,1.0
3778,1.0,3.0
2728,0.0,1.0
3397,0.0,1.0
3853,0.0,2.0
2655,0.0,2.0
3761,0.0,1.0
2677,0.0,2.0
2635,0.0,2.0
3404,0.0,2.0
3804,0.0,2.0
3813,0.0,1.0
3124,1.0,1.0
3614,3.0,1.0
3150,1.0,3.0
3405,0.0,1.0
3795,1.0,1.0
3159,1.0,0.0
2662,2.0,1.0
3884,0.0,2.0
3823,0.0,1.0
3394,0.0,1.0
3582,1.0,1.0
3819,1.0,1.0
2927,3.0,1.0
3482,1.0,0.0
2429,0.0,1.0
3352,2.0,1.0
3912,1.0,1.0
3157,2.0,0.0
3938,0.0,1.0
3773,1.0,1.0
3838,0.0,1.0
3362,1.0,1.0
3706,1.0,1.0
2878,0.0,2.0
3538,0.0,1.0
3423,1.0,1.0
3629,0.0,2.0
3179,1.0,1.0
3907,0.0,2.0
2227,1.0,1.0
3291,0.0,1.0
2978,1.0,1.0
3628,2.0,1.0
3726,1.0,1.0
3523,0.0,1.0
3008,3.0,1.0
2386,0.0,3.0
2094,0.0,1.0
2724,1.0,1.0
3214,1.0,2.0
2665,0.0,3.0
2652,0.0,3.0
3901,0.0,3.0
3010,2.0,1.0
3133,0.0,3.0
3541,0.0,3.0
3246,3.0,1.0
3089,0.0,2.0
3503,0.0,1.0
2839,0.0,1.0
3145,0.0,0.0
2216,1.0,1.0
2095,1.0,3.0
2472,0.0,1.0
3666,0.0,3.0
3023,0.0,3.0
3869,0.0,1.0
2256,1.0,1.0
2107,1.0,1.0
2174,0.0,3.0
3789,0.0,3.0
2817,1.0,2.0
2019,0.0,1.0
3356,2.0,1.0
3676,2.0,2.0
3747,0.0,1.0
3759,1.0,0.0
3108,0.0,2.0
2735,1.0,3.0
3001,0.0,3.0
2087,0.0,1.0
3682,1.0,3.0
3743,0.0,1.0
2700,3.0,0.0
2130,0.0,2.0
2703,0.0,1.0
2717,1.0,2.0
2493,1.0,0.0
3449,0.0,3.0
3879,0.0,3.0
2085,1.0,1.0
3765,1.0,3.0
2352,0.0,1.0
3151,0.0,3.0
2473,0.0,2.0
3818,2.0,1.0
3411,1.0,0.0
