,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,0.0,0.4050746,4.0,1.0,2.0
2001,1.0,2.0,0.7123015,2.0,7.0,5.0
2002,2.0,0.0,0.6368228,3.0,5.0,1.0
2003,1.0,1.0,0.12147844,3.0,6.0,5.0
2004,5.0,0.0,0.75244856,3.0,6.0,6.0
2005,3.0,0.0,0.04311073,5.0,2.0,4.0
2006,4.0,3.0,0.7448844,4.0,3.0,4.0
2007,4.0,2.0,0.47540784,4.0,6.0,5.0
2008,3.0,2.0,0.44272935,8.0,1.0,4.0
2009,5.0,0.0,0.91546166,2.0,1.0,6.0
2010,2.0,0.0,0.6454263,3.0,0.0,5.0
2011,3.0,1.0,0.4153129,2.0,0.0,1.0
2012,4.0,2.0,0.22679675,1.0,1.0,5.0
2013,4.0,2.0,0.7809055,4.0,0.0,2.0
2014,1.0,0.0,0.790257,7.0,1.0,7.0
2015,3.0,2.0,0.4426893,2.0,3.0,9.0
2016,2.0,0.0,0.70946217,4.0,3.0,6.0
2017,4.0,3.0,0.25750625,2.0,2.0,3.0
2018,2.0,0.0,0.67781293,2.0,0.0,8.0
2019,2.0,1.0,0.77673507,1.0,12.0,6.0
2020,2.0,3.0,0.31232846,7.0,3.0,2.0
2021,2.0,2.0,0.036482334,4.0,5.0,5.0
2022,1.0,0.0,0.40130854,4.0,5.0,3.0
2023,4.0,0.0,0.27623963,11.0,6.0,3.0
2024,5.0,0.0,0.6655613,3.0,2.0,3.0
2025,1.0,0.0,0.78102696,4.0,0.0,3.0
2026,3.0,1.0,0.5075767,2.0,0.0,4.0
2027,1.0,0.0,0.92064595,0.0,1.0,3.0
2028,3.0,2.0,0.9084194,5.0,3.0,4.0
2029,2.0,1.0,0.2866695,7.0,0.0,7.0
2030,3.0,0.0,0.16519642,1.0,8.0,6.0
2031,6.0,1.0,0.59850025,3.0,2.0,3.0
2032,4.0,2.0,0.37067175,2.0,10.0,0.0
2033,2.0,2.0,0.43194103,3.0,5.0,4.0
2034,3.0,3.0,0.8050785,7.0,2.0,11.0
2035,4.0,1.0,0.095255494,0.0,1.0,1.0
2036,1.0,1.0,0.12175441,4.0,4.0,3.0
2037,6.0,1.0,0.75451434,3.0,1.0,7.0
2038,3.0,0.0,0.437747,4.0,8.0,13.0
2039,0.0,0.0,0.6249777,9.0,17.0,2.0
2040,2.0,0.0,0.67472744,3.0,0.0,6.0
2041,9.0,1.0,0.5271424,3.0,8.0,3.0
2042,1.0,2.0,0.99523926,5.0,2.0,0.0
2043,3.0,1.0,0.7534181,5.0,3.0,5.0
2044,6.0,3.0,0.8653939,2.0,6.0,5.0
2045,4.0,2.0,0.38774848,5.0,11.0,1.0
2046,2.0,1.0,0.58787763,2.0,5.0,7.0
2047,2.0,2.0,0.3243569,9.0,12.0,0.0
2048,4.0,1.0,0.117192745,11.0,7.0,5.0
2049,0.0,2.0,0.43324304,4.0,5.0,3.0
2050,4.0,2.0,0.54142284,4.0,1.0,5.0
2051,2.0,0.0,0.3881544,6.0,4.0,8.0
2052,1.0,2.0,0.9751737,10.0,3.0,3.0
2053,3.0,0.0,0.059399128,5.0,0.0,4.0
2054,5.0,2.0,0.40606678,4.0,3.0,4.0
2055,3.0,0.0,0.5275066,2.0,0.0,1.0
2056,1.0,1.0,0.55549335,9.0,19.0,1.0
2057,2.0,0.0,0.26901543,5.0,4.0,0.0
2058,4.0,1.0,0.48373628,2.0,4.0,14.0
2059,6.0,2.0,0.32522142,5.0,7.0,7.0
2060,7.0,2.0,0.38244343,3.0,1.0,2.0
2061,2.0,2.0,0.12912953,2.0,7.0,5.0
2062,2.0,1.0,0.7875122,4.0,9.0,1.0
2063,4.0,0.0,0.353822,5.0,8.0,0.0
2064,6.0,2.0,0.8543391,3.0,2.0,2.0
2065,2.0,0.0,0.17429185,5.0,3.0,4.0
2066,1.0,2.0,0.972903,5.0,2.0,9.0
2067,1.0,3.0,0.1357876,3.0,1.0,5.0
2068,1.0,2.0,0.08034837,4.0,1.0,1.0
2069,3.0,1.0,0.9610535,4.0,5.0,2.0
2070,4.0,0.0,0.7233889,2.0,1.0,2.0
2071,3.0,1.0,0.6937964,6.0,7.0,1.0
2072,5.0,1.0,0.027968407,6.0,4.0,3.0
2073,5.0,2.0,0.10794306,3.0,1.0,3.0
2074,4.0,1.0,0.3876989,1.0,9.0,4.0
2075,3.0,2.0,0.85893786,2.0,3.0,1.0
2076,7.0,0.0,0.01237154,5.0,4.0,2.0
2077,6.0,0.0,0.909794,5.0,1.0,2.0
2078,6.0,2.0,0.8564025,8.0,4.0,3.0
2079,2.0,2.0,0.479383,7.0,0.0,1.0
2080,3.0,1.0,0.55049527,2.0,4.0,4.0
2081,3.0,2.0,0.55648494,5.0,0.0,7.0
2082,2.0,1.0,0.7275076,5.0,1.0,3.0
2083,2.0,2.0,0.28520274,5.0,2.0,3.0
2084,3.0,0.0,0.45012248,3.0,6.0,6.0
2085,1.0,2.0,0.25006402,7.0,0.0,4.0
2086,2.0,2.0,0.6302022,3.0,13.0,6.0
2087,0.0,2.0,0.33668077,3.0,1.0,1.0
2088,1.0,0.0,0.2441119,3.0,9.0,5.0
2089,3.0,3.0,0.17835414,5.0,4.0,4.0
2090,6.0,1.0,0.09455609,2.0,0.0,6.0
2091,0.0,1.0,0.90180385,4.0,12.0,3.0
2092,0.0,0.0,0.08422923,5.0,2.0,4.0
2093,7.0,0.0,0.2126205,4.0,0.0,4.0
2094,4.0,0.0,0.7245815,7.0,0.0,5.0
2095,1.0,0.0,0.3756175,8.0,4.0,6.0
2096,4.0,0.0,0.9548439,7.0,3.0,4.0
2097,4.0,2.0,0.35387266,7.0,4.0,6.0
2098,11.0,0.0,0.93851984,5.0,0.0,5.0
2099,5.0,2.0,0.04656768,0.0,1.0,10.0
2100,2.0,0.0,0.40093863,3.0,3.0,6.0
2101,5.0,0.0,0.6630087,9.0,2.0,8.0
2102,5.0,0.0,0.28136194,2.0,4.0,6.0
2103,4.0,1.0,0.8413334,6.0,2.0,5.0
2104,2.0,3.0,0.20657468,3.0,1.0,2.0
2105,3.0,1.0,0.4967028,9.0,8.0,4.0
2106,4.0,1.0,0.35667706,4.0,0.0,7.0
