,y_hat
3566,False
2792,False
2664,False
3763,False
2471,False
3897,False
2389,False
2540,False
3506,False
3110,False
3362,False
3891,False
2374,False
2809,False
2946,False
2030,False
3697,False
2947,False
3452,False
3439,False
3990,False
3218,False
2460,False
3598,False
3684,False
2163,False
2636,False
3851,False
2213,False
2333,False
3434,False
3223,False
2518,False
2358,False
2148,False
2967,False
3285,False
3141,False
2176,False
3765,False
3447,False
2071,False
3035,False
2107,False
2879,False
2709,False
2845,False
2587,False
3022,False
3972,False
2225,False
2385,False
3317,False
3251,False
3980,False
3231,False
3449,False
2286,False
3555,False
3182,False
2662,False
2934,False
2242,False
3486,False
3853,False
3456,False
3276,False
2057,False
3074,False
3797,False
2215,False
3588,False
3131,False
2996,False
3807,False
2734,False
3098,False
2195,False
3959,False
2182,False
3091,False
3459,False
3602,False
3518,False
2292,False
2415,False
2932,False
3163,False
3516,False
3761,False
3012,False
3513,False
2613,False
3640,False
3087,False
3806,False
2281,False
2772,False
3703,False
3316,False
2848,False
2710,False
2909,False
3880,False
2504,False
3167,False
3860,False
3520,False
2880,False
2302,False
2686,False
2990,False
3742,False
2605,False
3124,False
3941,False
2670,False
3133,False
2375,False
2080,False
2211,False
2095,False
2043,False
3688,False
2033,False
2727,False
2391,False
2805,False
2086,False
2363,False
3437,False
2054,False
2042,False
3367,False
2463,False
3743,False
3421,False
2309,False
3299,False
3351,False
3408,False
2216,False
3540,False
2933,False
3300,False
2323,False
3541,False
3172,False
3210,False
3176,False
2711,False
2297,False
2115,False
2451,False
2539,False
3494,False
2964,False
3100,False
3119,False
3600,False
3683,False
2503,False
3061,False
2674,False
3160,False
2700,False
2994,False
2713,False
2979,False
2652,False
2347,False
3244,False
3209,False
2618,False
2009,False
3928,False
3464,False
3179,False
3428,False
2322,False
2485,False
2265,False
3275,False
3038,False
2573,False
3527,False
2639,False
3514,False
2729,False
2487,False
2701,False
3138,False
3930,False
2321,False
2810,False
3420,False
2360,False
3685,False
2184,False
2279,False
