,years_experience,degree,nr_commits,nr_languages,nr_stars
2946,4.0,0.0,45.0,1.0,2.0
3573,2.0,0.0,21.0,5.0,1.0
2503,2.0,0.0,25.0,10.0,5.0
3538,3.0,0.0,32.0,1.0,0.0
2357,1.0,1.0,15.0,7.0,6.0
2611,1.0,0.0,14.0,1.0,1.0
3472,1.0,0.0,15.0,3.0,7.0
3018,2.0,0.0,27.0,6.0,6.0
3062,2.0,1.0,27.0,4.0,6.0
2767,2.0,0.0,23.0,11.0,2.0
3947,0.0,1.0,4.0,19.0,5.0
2838,2.0,0.0,30.0,2.0,2.0
3327,2.0,1.0,23.0,1.0,4.0
3096,1.0,0.0,16.0,2.0,1.0
2384,1.0,0.0,15.0,7.0,1.0
3022,1.0,1.0,13.0,2.0,5.0
2278,1.0,2.0,12.0,4.0,8.0
2922,1.0,0.0,16.0,1.0,0.0
2716,0.0,0.0,4.0,4.0,4.0
2238,1.0,2.0,12.0,1.0,4.0
2511,2.0,0.0,27.0,6.0,10.0
3622,0.0,1.0,1.0,3.0,4.0
3131,0.0,2.0,4.0,5.0,15.0
3109,2.0,0.0,25.0,6.0,1.0
3835,0.0,0.0,6.0,0.0,1.0
3278,3.0,0.0,34.0,3.0,3.0
2712,1.0,1.0,16.0,2.0,5.0
2573,2.0,1.0,23.0,4.0,3.0
3463,1.0,1.0,18.0,2.0,6.0
2919,3.0,0.0,36.0,3.0,7.0
2089,2.0,0.0,32.0,5.0,6.0
3043,1.0,0.0,17.0,2.0,1.0
3305,1.0,1.0,15.0,9.0,4.0
2649,2.0,1.0,25.0,5.0,2.0
3993,2.0,0.0,21.0,4.0,5.0
3292,0.0,0.0,2.0,6.0,3.0
2955,3.0,0.0,34.0,1.0,3.0
3857,4.0,0.0,45.0,0.0,10.0
2000,1.0,1.0,13.0,0.0,9.0
2383,4.0,0.0,43.0,5.0,5.0
2672,2.0,0.0,22.0,2.0,9.0
2889,1.0,2.0,11.0,3.0,2.0
3512,2.0,0.0,21.0,3.0,1.0
3357,2.0,0.0,23.0,2.0,5.0
3865,2.0,0.0,27.0,7.0,3.0
2697,0.0,0.0,3.0,1.0,10.0
2981,1.0,1.0,16.0,7.0,3.0
2710,1.0,1.0,15.0,1.0,6.0
2074,1.0,1.0,13.0,12.0,1.0
2012,0.0,2.0,1.0,3.0,11.0
2066,2.0,2.0,25.0,7.0,1.0
