,u_x1,u_x2,u_x3,u_y
2000,0.014691463,0.34379482,-0.006641307,0.5415673
2001,0.5585675,0.8105192,0.13116585,0.8588729
2002,0.6890717,-0.8355236,0.006660907,0.9507216
2003,0.2353423,0.34900096,-0.18162146,0.2970276
2004,0.6592362,-0.37980762,-0.09840907,0.7481561
2005,1.3042611,1.0848333,0.1878574,0.8211781
2006,-0.5384817,0.15042907,0.0947289,0.62920463
2007,0.69355476,0.45986536,0.12708253,0.8354589
2008,-1.0317684,0.362036,0.017557956,0.8646792
2009,1.1360381,0.9060968,-0.16735284,0.27059245
2010,1.3021892,1.2722826,-0.026466295,0.2760507
2011,-1.9150769,0.5145903,0.018567735,0.69322944
2012,1.1347748,-0.75039506,-0.028247962,0.76399887
2013,-0.43464315,-1.2429888,0.1350537,0.5782026
2014,1.7331712,0.12863603,0.0039955177,0.5436288
2015,1.1950047,-1.7763914,0.04196229,0.095078945
2016,-2.0168836,0.5934227,0.08304843,0.5254631
2017,0.3558545,-1.4365554,-0.05318439,0.025271416
2018,-1.5638298,2.4084918,-0.047187187,0.014939904
2019,-0.6871405,0.9062847,-0.080674574,0.8429321
2020,-0.066804186,0.1396,-0.08510456,0.6152749
2021,-0.75885147,-1.2019029,0.13677749,0.41784024
2022,0.356157,0.8334998,0.17684779,0.88210213
2023,1.8533896,0.36172843,0.043527592,0.6358464
2024,-0.5509855,0.456585,-0.0030738318,0.41000307
2025,0.81893855,0.6798242,0.039701607,0.74311244
2026,-0.8438512,0.6512002,0.033163436,0.74132943
2027,0.77869755,0.2828122,-0.1762744,0.35715556
2028,0.02286637,-0.96154195,-0.047780182,0.121508956
2029,0.42964435,-0.010077576,-0.034268256,0.4435575
2030,1.0221359,1.6271,-0.10213106,0.40577078
2031,-1.06278,-0.3284359,-0.040796082,0.09335196
2032,0.6076394,-0.57857424,-0.076298624,0.8438107
2033,-0.18396044,-1.1570474,0.04539712,0.6169442
2034,0.8211602,1.0011129,0.026641602,0.023188472
2035,0.6915476,-1.6036674,-0.16621684,0.26329684
2036,1.2934796,0.23096195,-0.053219777,0.21056283
2037,1.4689078,-0.21742874,0.10938721,0.41456687
2038,-0.21351285,1.1109185,0.05040391,0.48772585
2039,0.05078341,1.6100266,-0.03021953,0.3715638
2040,0.53526723,0.30379754,-0.13318273,0.5103047
2041,1.073888,-2.2485003,-0.022684036,0.56306756
2042,1.1113247,0.26148286,0.11016066,0.69316304
2043,-0.0006650838,0.44146842,0.032455564,0.65306413
2044,-0.9088594,1.3809435,0.08578571,0.99326587
2045,-0.48589066,-0.6557331,0.1944452,0.20655525
2046,1.3458569,1.7351606,0.059141945,0.840011
2047,-0.94512504,-0.9443243,0.17887558,0.18147063
2048,0.5323512,1.5826575,0.09221464,0.9490249
2049,-0.27131215,2.065709,0.13697009,0.6880392
2050,-0.6797178,-2.0102875,0.107366525,0.71759415
2051,0.3587721,-0.21283425,0.052674916,0.4461397
2052,-0.4757218,1.0032805,0.12298297,0.33122063
2053,1.3207303,-1.0138602,0.0058067325,0.66658664
2054,-0.6113474,0.05318313,0.14631334,0.3974961
2055,-0.1647189,0.016628908,0.026388211,0.29376757
2056,-0.2931075,0.28641954,-0.12950632,0.87417936
2057,0.009923232,-0.0706689,-0.06693368,0.981967
2058,-0.15077314,-1.193233,-0.05586749,0.86298394
2059,0.6319475,0.6435848,0.29219505,0.6882129
2060,-0.41363776,-0.63406456,-0.06704184,0.75042486
2061,1.1503825,0.9112548,-0.009699482,0.8725165
2062,-0.8381781,-0.7196802,-0.12515008,0.6818285
2063,-0.8068632,0.079550624,-0.08294653,0.428607
2064,1.4860663,0.15816365,0.15892889,0.85986614
2065,-0.28859466,-2.1678135,0.16565266,0.94612277
2066,0.803161,0.71157515,-0.042822924,0.91727495
2067,-0.528036,0.7452108,-0.044842698,0.5363313
2068,-2.0960119,0.21974467,0.106902495,0.15302145
2069,-1.2580365,0.97617584,-0.013893756,0.993796
2070,0.21040292,0.84944123,-0.069361955,0.7360941
2071,-0.2172375,1.2694154,0.1623771,0.6371486
2072,0.82398164,-0.60089666,0.027746914,0.38724136
2073,0.1851341,-1.1807497,0.019091526,0.22028613
2074,-1.2617071,0.060705718,-0.10850042,0.09318411
2075,0.6203311,-0.42965823,-0.06798526,0.028265595
2076,0.98712724,-0.38982618,0.10687689,0.5438739
2077,-2.7333922,-1.2779088,0.099644534,0.5791018
2078,1.0371814,-1.6601437,-0.11369133,0.19016993
2079,-0.35633036,0.08282474,0.16227023,0.7551316
2080,-1.4972273,0.37881204,0.11689325,0.24885929
2081,-1.6620008,-0.842143,0.12153932,0.64253163
2082,-0.5219028,-0.9122027,0.17825545,0.66096175
2083,0.82867545,0.093061,-0.18758218,0.14407337
2084,-0.25771624,-1.1807059,0.14420658,0.44229865
2085,-1.9843383,-0.5471273,0.022730105,0.549024
2086,-0.037443414,0.38375717,0.11217588,0.6262351
2087,-0.4137442,-2.2462268,0.3010353,0.6872262
2088,-0.16311225,-0.80054015,-0.1611395,0.5210885
2089,0.03419128,-0.46587002,0.15575866,0.4813149
2090,-0.3319581,1.0499763,-0.044343293,0.0006173849
2091,1.0877851,0.8767751,0.029537706,0.48411763
2092,0.053128377,-0.5758023,0.02991542,0.33285248
2093,0.80443984,1.1626014,0.012652995,0.28944075
2094,0.067768395,0.49874312,0.041661553,0.39350843
2095,-0.6328941,0.4498629,-0.01302329,0.39308798
2096,1.732151,-1.4683233,-0.012049814,0.96986854
2097,0.37700263,0.9289039,-0.0031880045,0.35715866
