ix,goal_cost,intv_cost
2228,0.764,4.1
2680,0.765,5.0
2915,0.765,1.2
2836,0.762,4.3
3464,0.751,3.4000000000000004
2852,0.758,1.7000000000000002
2941,0.778,0.8
3651,0.759,2.7
2014,0.777,1.3
2608,0.7590000033378601,0.5
2706,0.778,1.7
2544,0.784,1.4
2841,0.756,1.1
3624,0.751,1.4000000000000001
2023,0.796999990940094,0.5
2796,0.752,1.8
2984,0.759,1.8
2397,0.77,0.8
2375,0.7689999938011169,1.5
2361,0.791,1.3
3852,0.775,1.1
3556,0.7829999923706055,1.0
2536,0.754,1.3
2762,0.752,0.9
2660,0.753,0.6
2977,0.835,1.6
3200,0.762,1.6
2729,0.763,1.1
2040,0.762,4.9
2438,0.777,1.6
2128,0.753,3.5
3480,0.751,6.800000000000001
3867,0.757,3.7
3700,0.755,5.300000000000001
2244,0.784,1.3
2669,0.762,2.7
2147,0.76,1.4
2594,0.783,2.8
3930,0.763,1.1
2833,0.762,1.5
3873,0.82,1.7
2473,0.755,0.6
3254,0.795,0.8
2971,0.769,3.1
2182,0.76,3.1
2236,0.771,0.6
2976,0.761,5.8
2898,0.766,3.1
3602,0.775,1.1
2940,0.763,2.1
3226,0.7889999747276306,1.0
2383,0.755,1.2
2238,0.784,1.6
2589,0.798,1.1
2840,0.769,0.7
3628,0.762,0.7
2763,0.752,1.7000000000000002
2519,0.763,4.5
3097,0.769,1.4
2357,0.761,2.1
3223,0.763,0.8
3523,0.769,1.8
3856,0.76,1.4
3367,0.791,0.8
3622,0.796,1.7
2804,0.754,0.7
2024,0.763,6.0
3626,0.787,0.8
2998,0.7670000195503235,1.5
3558,0.788,1.1
3205,0.7670000195503235,1.5
2500,0.781,1.4
3091,0.754,1.3
2561,0.754,2.9000000000000004
2552,0.788,1.1
2063,0.761,1.1
3308,0.775,0.9
2787,0.813,0.9
3995,0.761,0.8
2209,0.779,1.1
2412,0.754,3.8
3094,0.768,4.6
2564,0.764,1.1
2068,0.7630000114440918,1.0
3539,0.761,1.0
2422,0.759,0.6
3915,0.76,0.9
2966,0.76,1.9
3687,0.777,1.6
3175,0.757,1.3
2623,0.895,2.5
2508,0.773,0.8
3672,0.753,2.6
3931,0.77,1.3
3405,0.751,3.1
2505,0.751,3.8000000000000003
3331,0.775,0.7
3153,0.763,2.3
2260,0.754,3.3
3066,0.762,5.1
2556,0.784,1.2
2978,0.765,1.1
2102,0.769,3.2
2944,0.7620000243186951,3.0
2512,0.776,0.9
2396,0.751,1.5
2475,0.751,1.4
2060,0.763,5.800000000000001
3406,0.774,1.1
3753,0.763,4.1
3161,0.752,1.4
3953,0.774,1.3
2281,0.767,0.6
3989,0.786,1.4
2719,0.753,3.0
2777,0.755,0.7
3334,0.764,1.3
2300,0.761,1.1
2130,0.768,1.2
3927,0.772,0.8
3148,0.767,1.7
2298,0.76,2.5
2046,0.764,2.4
3131,0.765999972820282,2.0
2428,0.76,3.9000000000000004
3805,0.7620000243186951,2.0
2201,0.779,1.5
2319,0.762,1.8
3312,0.784,0.7
3571,0.806,1.7
2314,0.78,1.1
3295,0.754,2.6
2793,0.7519999742507935,4.0
3883,0.925,1.3
3765,0.775,3.7
3381,0.757,1.3
3491,0.76,1.2
2692,0.789,0.9
3495,0.756,0.6
2721,0.758,2.4
2387,0.778,1.6
2590,0.762,2.7
2622,0.764,1.2
2935,0.800000011920929,2.0
2710,0.7680000066757202,1.0
2082,0.762,0.6
2392,0.787,1.7
2246,0.777,0.9
2600,0.788,2.2
3351,0.753,3.5
2426,0.756,0.7
2217,0.754,1.7000000000000002
2028,0.756,2.2
3821,0.771,1.7
2571,0.769,1.8
3259,0.76,0.6
3756,0.783,0.8
2221,0.765,3.0
3220,0.751,2.0
3494,0.7720000147819519,1.5
2189,0.7850000262260437,1.5
2807,0.752,2.8
3101,0.753,1.7
3933,0.771,1.0
2069,0.7829999923706055,1.0
2910,0.756,6.3
3168,0.753,1.3
2983,0.794,0.6
2927,0.758,0.4
2374,0.76,5.0
2203,0.763,1.9000000000000001
2982,0.773,0.6
2702,0.773,1.0
3469,0.754,1.0
3315,0.769,0.7
2520,0.77,2.7
3971,0.755,1.5
3470,0.782,1.1
3477,0.782,1.9
3738,0.753,1.7
3443,0.776,0.8
2311,0.763,4.2
3755,0.756,0.8
2308,0.76,2.4
2210,0.7749999761581421,1.0
3773,0.782,1.9
3230,0.778,1.9
3166,0.753,0.6
3822,0.771,2.6
3089,0.777,1.3
3960,0.773,1.1
2662,0.765,4.7
2975,0.791,0.9
2994,0.776,1.2
2187,0.7649999856948853,2.0
2005,0.792,0.8
3124,0.776,1.2
3825,0.764,5.300000000000001
2565,0.752,1.7000000000000002
2685,0.757,5.300000000000001
