,y
2376,0.0
2465,0.0
2446,0.0
2536,0.0
2315,1.0
2048,0.0
2128,0.0
2190,0.0
3496,1.0
3538,0.0
3721,0.0
2045,0.0
3624,0.0
2964,0.0
2153,1.0
2469,0.0
2751,0.0
3718,0.0
2225,0.0
2468,0.0
2423,1.0
2802,0.0
3432,0.0
3027,0.0
3956,0.0
2409,0.0
2665,0.0
3877,0.0
2008,0.0
2480,0.0
3107,0.0
3654,0.0
2093,0.0
2806,0.0
2125,1.0
3244,0.0
2784,0.0
3761,1.0
3507,0.0
3499,0.0
2413,0.0
2141,0.0
3402,0.0
3441,0.0
3993,0.0
2393,0.0
2335,1.0
2951,0.0
2574,0.0
3222,0.0
3421,0.0
2350,0.0
2255,0.0
2162,0.0
3863,0.0
3552,0.0
2984,0.0
3640,0.0
3313,0.0
3845,0.0
2214,0.0
2761,0.0
3917,0.0
2316,1.0
3284,0.0
3996,0.0
3054,0.0
3760,0.0
2990,0.0
3345,0.0
3279,1.0
3489,0.0
3943,0.0
2963,0.0
3205,0.0
2789,0.0
3671,0.0
3883,0.0
3603,0.0
2434,0.0
2026,0.0
2586,0.0
3911,0.0
2280,0.0
2512,1.0
3759,0.0
3865,1.0
3193,0.0
3373,0.0
3292,0.0
2310,1.0
3770,0.0
3013,0.0
2123,0.0
3925,0.0
2250,0.0
2231,0.0
2475,0.0
2597,0.0
2795,0.0
3187,0.0
3468,0.0
3990,0.0
2652,0.0
2342,0.0
2005,0.0
2576,0.0
3361,0.0
3099,0.0
2805,0.0
3930,0.0
2726,0.0
2530,0.0
3139,1.0
3427,1.0
2538,1.0
3524,1.0
2684,0.0
2041,0.0
3607,0.0
3771,0.0
3619,0.0
3737,0.0
3902,0.0
3353,0.0
3670,0.0
2575,1.0
3748,0.0
3885,0.0
2333,1.0
2467,0.0
3568,0.0
2270,0.0
3546,0.0
2832,0.0
2738,1.0
2137,1.0
2274,0.0
3252,0.0
2800,0.0
2569,1.0
3416,0.0
2101,0.0
3217,0.0
3015,0.0
3503,0.0
3060,0.0
2698,0.0
3148,1.0
3211,0.0
3549,0.0
3420,0.0
3469,0.0
3320,0.0
3396,0.0
3319,0.0
3504,0.0
2134,0.0
2211,0.0
3403,1.0
3575,0.0
2017,0.0
3868,0.0
2839,0.0
2613,0.0
3932,0.0
3867,1.0
3742,0.0
3854,0.0
2673,0.0
3428,0.0
2254,0.0
2825,0.0
3443,1.0
2886,0.0
3898,0.0
3725,0.0
3712,1.0
2080,1.0
2708,0.0
2234,0.0
3119,0.0
2057,0.0
3163,0.0
3553,0.0
3832,0.0
2834,1.0
3889,0.0
2022,0.0
2109,1.0
3642,0.0
2366,0.0
3502,0.0
2545,0.0
3602,0.0
3348,0.0
3122,0.0
3621,0.0
2642,1.0
2204,0.0
