,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,4.0,1.0,0.24961317,4.0,0.0,5.0
2001,5.0,0.0,0.7981534,3.0,4.0,5.0
2002,4.0,0.0,0.052063942,1.0,3.0,3.0
2003,7.0,2.0,0.07330787,2.0,2.0,4.0
2004,4.0,0.0,0.8454639,3.0,8.0,1.0
2005,3.0,0.0,0.61830676,2.0,4.0,6.0
2006,2.0,3.0,0.547313,4.0,1.0,9.0
2007,3.0,0.0,0.42564797,7.0,3.0,7.0
2008,3.0,0.0,0.7408953,7.0,5.0,8.0
2009,2.0,1.0,0.10235429,7.0,6.0,1.0
2010,9.0,2.0,0.44012213,2.0,3.0,11.0
2011,6.0,0.0,0.26342165,1.0,3.0,9.0
2012,3.0,2.0,0.67631376,1.0,3.0,5.0
2013,5.0,2.0,0.031184435,5.0,7.0,5.0
2014,11.0,2.0,0.90699947,2.0,3.0,1.0
2015,4.0,0.0,0.212255,3.0,1.0,2.0
2016,5.0,1.0,0.5104865,9.0,1.0,5.0
2017,5.0,0.0,0.98995125,2.0,10.0,2.0
2018,3.0,0.0,0.15527666,3.0,4.0,4.0
2019,6.0,3.0,0.95247066,1.0,1.0,4.0
2020,4.0,3.0,0.06275046,3.0,5.0,5.0
2021,6.0,2.0,0.06930435,0.0,10.0,0.0
2022,2.0,0.0,0.5155877,8.0,4.0,2.0
2023,2.0,3.0,0.9463794,4.0,1.0,5.0
2024,2.0,1.0,0.2663604,1.0,4.0,2.0
2025,5.0,2.0,0.9954624,4.0,9.0,4.0
2026,0.0,0.0,0.58865976,6.0,3.0,1.0
2027,3.0,2.0,0.15998495,1.0,4.0,3.0
2028,1.0,2.0,0.67960036,7.0,3.0,5.0
2029,4.0,2.0,0.4512514,7.0,9.0,2.0
2030,2.0,1.0,0.98816645,4.0,7.0,1.0
2031,6.0,0.0,0.6265528,1.0,13.0,6.0
2032,1.0,2.0,0.4226799,4.0,1.0,4.0
2033,4.0,2.0,0.09589183,6.0,1.0,1.0
2034,3.0,1.0,0.5871197,3.0,2.0,11.0
2035,3.0,1.0,0.2808689,3.0,3.0,6.0
2036,4.0,2.0,0.340986,2.0,2.0,3.0
2037,1.0,3.0,0.85680556,5.0,2.0,6.0
2038,4.0,2.0,0.2086587,0.0,3.0,2.0
2039,4.0,0.0,0.670884,4.0,6.0,1.0
2040,5.0,0.0,0.8445568,1.0,6.0,6.0
2041,3.0,0.0,0.2903558,5.0,3.0,0.0
2042,1.0,3.0,0.43431103,1.0,10.0,8.0
2043,1.0,1.0,0.25906956,3.0,3.0,3.0
