ix,goal_cost,intv_cost
2458,1.0,1.6
2976,1.0,0.7
3818,1.0,0.8999999999999999
3516,1.0,1.5
3812,1.0,0.4
3214,1.0,0.5
3481,1.0,1.6
2127,1.0,3.6
3148,1.0,1.4
3483,1.0,1.2999999999999998
2933,1.0,0.7
2328,1.0,3.0
2436,1.0,0.8
3573,1.0,3.5
3262,1.0,0.3
2450,1.0,2.5
2872,1.0,4.3
2608,1.0,4.6
2688,1.0,3.9
3599,1.0,2.5
2910,1.0,1.9
3884,1.0,2.5
2077,1.0,0.2
2849,1.0,1.6
3139,1.0,3.1
2996,1.0,0.4
3392,1.0,3.1
2747,1.0,2.3
2952,1.0,2.3
2512,1.0,2.3000000000000003
3791,1.0,0.6
2518,1.0,1.5
3539,1.0,3.2
3497,1.0,0.1
2640,1.0,0.1
2263,1.0,0.1
2179,1.0,6.8
3072,1.0,1.2
3092,1.0,2.2
3032,1.0,0.7
3933,1.0,6.8
3263,1.0,1.1
2516,1.0,5.0
3003,1.0,3.8
2766,1.0,1.7
3984,1.0,3.6
3697,1.0,3.4
2665,1.0,3.9
3957,1.0,1.2
2658,1.0,1.2
3713,1.0,4.8
2812,1.0,1.9
2751,1.0,4.2
3172,1.0,2.1
3561,1.0,0.7
2958,1.0,4.699999999999999
2869,1.0,2.3
3011,1.0,0.7
2412,1.0,1.0
2823,1.0,3.7
2445,1.0,1.8
3229,1.0,2.1
2010,1.0,5.0
2867,1.0,4.0
3482,1.0,2.6
3211,1.0,1.2000000000000002
2144,1.0,0.3
3629,1.0,1.9
3564,1.0,0.2
3554,1.0,1.7
2403,1.0,0.4
3968,1.0,2.9
3161,1.0,1.1
3441,1.0,1.7
3551,1.0,3.1
2468,1.0,5.5
3750,1.0,3.3
2797,1.0,3.7
3084,1.0,0.2
3631,1.0,0.5
3357,1.0,0.6
3897,1.0,3.1
2802,1.0,1.0
3341,1.0,1.8
2104,1.0,2.5
2647,1.0,0.8
2345,1.0,1.0
2494,1.0,0.5
2166,1.0,1.2000000000000002
3294,1.0,1.0
3013,1.0,2.6
2610,1.0,0.6
2283,1.0,0.7
3081,1.0,1.2
2416,1.0,5.1
2901,1.0,0.1
3184,1.0,3.8
3381,1.0,1.3
2340,1.0,1.9000000000000001
3847,1.0,2.8
3305,1.0,2.8
2116,1.0,0.6
3403,1.0,1.8
2589,1.0,4.7
3154,1.0,2.2
2427,1.0,1.1
3823,1.0,2.1
3102,1.0,4.6
3542,1.0,3.7
2070,1.0,0.9
2528,1.0,0.2
2854,1.0,0.3
2054,1.0,0.7
2192,1.0,3.4
3663,1.0,0.3
3373,1.0,4.8999999999999995
2142,1.0,1.3
3926,1.0,2.8
3060,1.0,6.1
2990,1.0,0.6
2865,1.0,4.8999999999999995
2202,1.0,0.4
3321,1.0,1.4
3390,1.0,0.30000000000000004
2088,1.0,1.9
3301,1.0,0.1
3407,1.0,2.5
3127,1.0,2.7
3908,1.0,0.2
3519,1.0,1.6
3641,1.0,1.7
2527,1.0,5.2
2575,1.0,3.9
3832,1.0,0.8
2078,1.0,4.5
2679,1.0,2.2
2196,1.0,1.2
2407,1.0,3.8
3164,1.0,2.8000000000000003
2927,1.0,3.6
2349,1.0,6.8
3707,1.0,1.1
2273,1.0,4.199999999999999
2149,1.0,0.4
3309,1.0,0.1
2641,1.0,0.6
3704,1.0,1.4
2661,1.0,4.7
3615,1.0,0.3
2086,1.0,1.8
3008,1.0,3.1
2758,1.0,1.1
2311,1.0,2.3
3487,1.0,2.0
2920,1.0,1.0
2247,1.0,4.3
3094,1.0,0.5
3900,1.0,5.7
2025,1.0,3.3000000000000003
3210,1.0,0.3
2773,1.0,2.7
2556,1.0,4.1
3734,1.0,1.2
2565,1.0,0.6
3443,1.0,5.1
2224,1.0,1.1
2363,1.0,2.1
2350,1.0,1.6
3450,1.0,2.1
2040,1.0,0.9
3438,1.0,1.2
3499,1.0,0.8
3325,1.0,2.3
2536,1.0,3.5999999999999996
3190,1.0,2.1
3975,1.0,2.2
3035,1.0,1.5
3313,1.0,3.0
2743,1.0,0.6
2584,1.0,1.9
3512,1.0,0.9
2903,1.0,3.4
3892,1.0,4.1
3753,1.0,0.1
3347,1.0,0.4
3252,1.0,4.699999999999999
3312,1.0,1.6
2692,1.0,5.9
2838,1.0,4.0
2291,1.0,0.3
2627,1.0,0.4
2603,1.0,1.3
2900,1.0,1.3
3825,1.0,1.4
3287,1.0,0.5
3331,1.0,1.8
3607,1.0,0.4
3718,1.0,2.6
2677,1.0,2.4
3442,1.0,0.3
