,u_x1,u_x2,u_x3,u_y
2000,0.043746255,1.5210836,0.07083922,0.54166555
2001,1.197352,-0.060716644,0.03184254,0.5364032
2002,-0.7206328,0.56829756,-0.0364516,0.38658655
2003,-0.091999106,-0.18945189,-0.046199393,0.22123611
2004,-0.3335644,-0.23531233,0.058789488,0.7780868
2005,-0.63858193,1.8285317,-0.0052068965,0.9423593
2006,0.06877865,-2.3575022,0.019444676,0.18786073
2007,0.15549158,-0.34612277,0.057575174,0.6772344
2008,0.5200381,-0.6899698,-0.030262945,0.2923038
2009,-0.24907893,0.44086143,0.1425295,0.536162
2010,0.35389772,-0.6979487,0.05831038,0.55418205
2011,1.1855019,-0.23493479,0.0648232,0.036870956
2012,0.8123113,-0.106744796,-0.19399078,0.72859395
2013,0.13550022,1.5550104,-0.10241932,0.36139214
2014,-1.4406368,1.3388138,-0.21148558,0.35974467
2015,-0.62264425,-0.9993043,0.08980995,0.717432
2016,0.6851586,-0.06147285,-0.10482206,0.67478704
2017,0.7953615,-0.095644504,0.11449075,0.4998144
2018,-0.17392461,0.42403224,0.077815585,0.45143604
2019,0.72576827,-0.7632433,0.04712693,0.82842016
2020,1.2358226,1.2164671,0.043122243,0.6298115
2021,-0.167658,-0.064804085,0.096838124,0.5803002
2022,0.56715447,0.4406319,-0.1155638,0.23581588
2023,0.33193743,-1.1359746,-0.16161583,0.80055654
2024,0.6671993,-1.5705271,0.031012384,0.59302115
2025,1.8237801,1.2766324,0.09338424,0.33599555
2026,-0.050950807,0.0987292,0.076579355,0.6980765
2027,-2.127893,-1.4595243,-0.23245485,0.23233259
2028,-0.9643853,-0.29945713,-0.057615012,0.5075172
2029,1.0284882,-0.07253798,-0.0053186873,0.2664956
2030,1.2850572,0.3092423,-0.12322908,0.61272275
2031,-2.2827632,-1.6235058,0.0021414077,0.99737334
2032,0.034410737,1.5806949,-0.004909256,0.0219872
2033,-0.7339411,0.75663346,0.07786393,0.22137034
2034,-0.7757876,0.35364452,0.04002769,0.16193628
2035,0.1645246,-0.7342314,0.01884324,0.42926097
2036,-0.54742795,-1.4055846,0.04901276,0.47554183
2037,0.99381936,0.75994694,0.13760012,0.5921763
2038,-0.9912518,2.1076415,0.019184928,0.5405446
2039,0.73146117,-1.9027827,0.080502346,0.82242227
2040,1.9413998,0.6288362,0.25044364,0.59744847
2041,1.7667321,-2.0928829,0.119356655,0.08215487
2042,0.7097846,-0.6575103,0.13295275,0.97241724
2043,-1.0079309,0.54617757,0.055771023,0.1595838
2044,-0.39685875,-0.17446797,-0.028134162,0.058776498
2045,-0.8451001,-0.9691592,0.03690293,0.38782728
2046,0.5493014,-0.14636447,-0.022118105,0.9374808
2047,1.1965991,2.0112386,0.035021435,0.92245877
