,h_post,h_post_individualized
3826,0.64,
3564,0.68,
2277,0.68,
3322,0.68,
2155,0.7,
2673,0.68,
2567,0.9,
3735,0.68,
3629,0.68,
2094,0.68,
3677,0.58,
3921,0.68,
2829,0.68,
3004,0.68,
3169,0.68,
2163,0.6,
3398,0.68,
2421,0.68,
2658,0.68,
3326,0.68,
3120,0.68,
3423,0.6,
3149,0.64,
3230,0.66,
3007,0.68,
3919,0.64,
3235,0.68,
2383,0.7,
2479,0.7,
3625,0.68,
2301,0.62,
2628,0.68,
3513,0.66,
2367,0.68,
2813,1.0,
3158,0.66,
2681,0.68,
2207,0.64,
2674,0.68,
2457,0.66,
3976,0.66,
2322,0.7,
3850,0.66,
3958,0.66,
3651,0.68,
2145,0.78,
3476,0.6,
2270,0.64,
2967,0.66,
3323,0.68,
2287,0.64,
2169,0.9,
2733,0.6,
3312,0.68,
2696,0.62,
3835,0.66,
2734,0.68,
2765,0.66,
3623,0.88,
3065,0.68,
3443,0.66,
3295,0.66,
3965,0.66,
3656,0.9600000000000001,
2100,0.68,
3865,0.64,
3581,0.66,
2358,0.68,
3108,0.66,
3240,0.68,
3061,0.68,
3003,0.7,
2823,0.68,
2031,0.68,
3556,0.64,
2692,0.62,
3077,0.7,
2757,0.6,
2069,0.6,
2988,0.68,
2057,0.68,
2600,0.6,
3091,0.68,
3507,0.66,
3294,0.68,
2529,0.5,
3694,0.68,
2086,0.68,
3775,0.66,
3110,0.66,
3523,0.68,
2132,0.62,
2951,0.7,
2701,0.68,
3840,0.66,
3760,0.62,
2647,0.66,
3528,0.68,
3150,0.7,
3374,0.64,
2196,0.66,
3734,0.62,
3109,0.66,
2822,0.66,
2614,0.68,
3817,0.64,
2728,0.68,
3671,0.68,
3650,0.64,
3327,0.66,
2051,0.7,
2474,0.68,
3051,0.7,
2234,0.66,
2540,0.68,
3279,0.66,
3000,0.66,
3093,0.64,
2139,0.68,
2456,0.66,
3346,0.64,
2093,0.68,
3384,0.62,
2039,0.68,
3929,0.66,
3309,0.68,
3860,0.68,
2654,0.68,
3545,0.68,
3352,0.66,
3922,0.68,
3708,0.62,
2872,0.68,
3781,0.68,
2944,0.68,
3807,0.6,
3494,0.66,
2886,0.66,
2583,0.68,
2722,0.68,
2186,0.68,
2662,0.68,
3758,0.64,
3152,0.68,
2589,0.64,
3895,0.66,
3575,0.68,
3570,0.66,
3631,0.66,
2794,0.64,
2853,0.68,
3741,0.6,
3117,0.68,
3951,0.66,
3535,0.66,
3613,0.68,
2694,0.6,
2481,0.68,
3160,0.7,
3260,0.66,
3854,0.68,
2893,0.68,
3778,0.64,
3031,0.58,
3724,0.64,
2788,0.64,
2542,0.7,
3382,0.66,
2271,0.68,
2475,0.66,
2206,0.68,
3532,0.64,
3720,0.64,
3653,0.68,
3458,0.66,
3914,0.6,
2121,0.68,
2844,0.68,
3311,0.66,
2624,0.68,
2950,0.68,
2140,0.66,
2255,0.66,
2555,0.66,
3218,0.68,
3882,0.64,
2131,0.66,
3030,0.68,
2602,0.5,
2554,0.66,
2949,0.64,
3121,0.64,
2335,0.66,
3407,0.68,
2851,0.68,
2343,0.68,
2863,0.68,
3803,0.68,
3287,0.64,
3990,0.7,
