,years_experience,degree
2870,0.0,2.0
3295,1.0,1.0
2258,0.0,2.0
3691,1.0,2.0
3484,0.0,2.0
2036,0.0,1.0
2576,1.0,0.0
2802,1.0,0.0
3978,0.0,1.0
2007,0.0,2.0
3097,2.0,1.0
3889,0.0,3.0
3818,0.0,2.0
3933,0.0,2.0
3694,0.0,2.0
2894,1.0,0.0
3884,1.0,1.0
2866,1.0,2.0
2028,0.0,2.0
3202,1.0,1.0
2886,0.0,2.0
2449,0.0,2.0
2549,0.0,2.0
3566,0.0,3.0
3212,0.0,3.0
2975,0.0,3.0
2728,0.0,2.0
2406,0.0,1.0
3106,2.0,0.0
3373,1.0,1.0
2674,0.0,2.0
3418,1.0,0.0
2898,0.0,3.0
3786,1.0,1.0
3851,0.0,2.0
2324,0.0,3.0
2893,0.0,2.0
3736,1.0,1.0
2842,0.0,2.0
3336,1.0,1.0
3781,1.0,2.0
2198,0.0,2.0
3257,1.0,1.0
2500,1.0,1.0
2200,0.0,2.0
3946,0.0,3.0
3591,0.0,1.0
3437,2.0,0.0
2181,0.0,3.0
2630,1.0,0.0
2566,1.0,2.0
2863,0.0,2.0
3791,1.0,0.0
2827,1.0,1.0
3457,2.0,0.0
3937,0.0,2.0
2969,0.0,3.0
3073,1.0,1.0
3523,0.0,2.0
3683,0.0,1.0
2276,0.0,2.0
2929,0.0,2.0
3756,1.0,1.0
2840,0.0,2.0
3390,0.0,2.0
3837,0.0,2.0
3181,0.0,2.0
3039,2.0,1.0
3793,0.0,1.0
3059,0.0,3.0
2959,1.0,0.0
3354,0.0,2.0
3836,0.0,1.0
2589,0.0,2.0
3731,0.0,3.0
3729,3.0,0.0
2783,2.0,1.0
3274,0.0,3.0
3249,0.0,2.0
2222,1.0,2.0
3099,1.0,2.0
3932,0.0,2.0
3950,3.0,0.0
2788,0.0,1.0
2306,0.0,1.0
2885,0.0,2.0
2858,0.0,3.0
2413,1.0,3.0
2127,0.0,1.0
2584,1.0,1.0
2131,0.0,1.0
3561,0.0,3.0
2564,3.0,1.0
2685,1.0,3.0
2913,0.0,2.0
3071,0.0,3.0
3963,0.0,3.0
3789,0.0,1.0
3728,0.0,1.0
2109,0.0,1.0
3509,0.0,2.0
3902,0.0,2.0
3885,0.0,2.0
2800,2.0,2.0
3914,1.0,0.0
3278,0.0,3.0
3804,1.0,0.0
2084,3.0,0.0
2895,2.0,1.0
2613,0.0,3.0
2712,0.0,1.0
3876,0.0,2.0
2579,2.0,2.0
3151,1.0,3.0
2717,1.0,1.0
3074,0.0,2.0
2896,0.0,1.0
2665,0.0,2.0
2972,1.0,1.0
3854,1.0,0.0
3912,1.0,1.0
2192,1.0,1.0
2547,0.0,2.0
2475,0.0,1.0
2701,0.0,2.0
3737,0.0,1.0
2278,0.0,2.0
2676,0.0,1.0
2917,2.0,0.0
3268,2.0,0.0
2334,1.0,1.0
2617,0.0,1.0
3032,1.0,2.0
3475,1.0,3.0
2286,0.0,3.0
2950,0.0,3.0
2614,0.0,3.0
2353,2.0,0.0
2967,0.0,1.0
3637,0.0,1.0
3551,0.0,3.0
2204,0.0,2.0
3246,0.0,3.0
2656,0.0,1.0
3550,0.0,1.0
3415,0.0,2.0
3285,1.0,1.0
3405,0.0,2.0
3560,1.0,3.0
3726,0.0,2.0
2392,1.0,1.0
3030,2.0,0.0
3308,0.0,3.0
3330,2.0,1.0
3753,1.0,1.0
2568,0.0,2.0
2314,1.0,1.0
2605,2.0,0.0
2232,3.0,0.0
3335,1.0,3.0
2964,0.0,1.0
2949,3.0,1.0
2880,0.0,1.0
2826,1.0,1.0
3444,0.0,2.0
3798,1.0,1.0
3588,1.0,1.0
2317,0.0,2.0
3132,0.0,1.0
3090,0.0,1.0
2550,0.0,1.0
2843,0.0,2.0
3465,0.0,3.0
2638,0.0,2.0
3891,0.0,1.0
3945,1.0,1.0
2055,1.0,1.0
2061,0.0,1.0
2275,0.0,2.0
2104,1.0,1.0
3079,0.0,2.0
2264,1.0,1.0
2536,0.0,2.0
3198,0.0,1.0
2752,0.0,1.0
2710,1.0,3.0
3961,0.0,2.0
2857,0.0,1.0
3586,1.0,1.0
2382,0.0,2.0
3919,1.0,1.0
2662,0.0,1.0
3223,1.0,3.0
2296,0.0,2.0
3323,1.0,2.0
2351,1.0,0.0
2075,0.0,2.0
3179,2.0,2.0
2403,0.0,2.0
2791,0.0,1.0
