ix,goal_cost,intv_cost
3945,0.996,15.0
2000,0.935,5.0
2285,0.957,5.0
2748,0.952,15.0
2758,0.882,15.0
2018,0.886,10.0
3546,0.954,10.0
3843,0.944,10.0
3159,0.994,15.0
2756,0.966,5.0
2442,0.955,15.0
2738,0.999,15.0
2651,0.946,10.0
3914,0.982,15.0
2991,0.935,5.0
2755,0.927,5.0
2957,0.994,15.0
3001,0.949,10.0
2870,0.994,15.0
2908,0.952,10.0
2220,0.885,10.0
3605,0.943,15.0
3414,0.931,5.0
2490,0.995,15.0
3676,0.865,10.0
2265,0.994,0.0
3649,0.993,15.0
2196,0.955,10.0
2597,0.873,10.0
3857,0.982,10.0
3718,0.884,10.0
3492,0.876,10.0
3690,0.941,5.0
2390,0.991,10.0
2346,0.869,10.0
3242,0.983,5.0
3026,0.927,5.0
2581,0.862,5.0
2520,0.899,15.0
2538,0.936,10.0
2589,0.884,10.0
2136,0.87,10.0
3795,0.979,10.0
2933,0.87,5.0
3332,0.934,5.0
2907,0.872,5.0
2687,0.927,5.0
3107,0.931,5.0
2317,0.935,5.0
3861,0.959,10.0
2147,0.886,10.0
2278,0.981,10.0
2592,0.953,10.0
3625,0.878,15.0
3103,0.943,10.0
2046,0.962,10.0
3789,0.879,15.0
3636,0.995,15.0
3257,0.868,10.0
2545,0.995,15.0
2765,0.928,5.0
2534,0.99,10.0
3014,0.939,5.0
3497,0.989,15.0
3660,0.877,15.0
2182,0.86,10.0
3559,0.895,10.0
2799,0.873,5.0
3316,0.935,5.0
3572,0.997,10.0
2364,0.88,15.0
3468,0.947,10.0
3792,0.968,5.0
3122,0.94,5.0
2357,0.98,10.0
3569,0.863,5.0
3075,0.898,15.0
3518,0.926,5.0
2737,0.996,15.0
3400,0.959,10.0
3784,0.923,5.0
2433,0.877,15.0
3948,0.868,15.0
3261,0.991,10.0
3258,0.938,5.0
3921,0.884,15.0
2570,0.865,10.0
3695,0.981,5.0
2621,0.941,5.0
2764,0.869,15.0
3539,0.907,10.0
3566,0.852,5.0
2583,0.994,15.0
3917,0.871,10.0
2682,0.928,5.0
3240,0.896,15.0
3364,0.913,5.0
2633,0.98,5.0
2528,0.974,10.0
2929,0.982,5.0
2731,0.984,10.0
2438,0.977,10.0
2584,0.898,15.0
3938,0.972,5.0
3678,0.984,5.0
3338,0.937,10.0
3753,0.977,10.0
3439,0.95,10.0
2043,0.941,5.0
2973,0.929,5.0
2166,0.888,10.0
2052,0.956,15.0
3737,0.971,10.0
2858,0.993,15.0
3841,0.994,10.0
3342,0.976,5.0
2747,0.924,5.0
2843,0.991,10.0
2207,0.883,10.0
2414,0.892,15.0
3777,0.88,15.0
3314,0.98,5.0
3706,0.922,5.0
2085,0.974,5.0
2762,0.92,5.0
3151,0.95,5.0
2564,0.993,15.0
2725,0.957,15.0
3624,0.991,10.0
3952,0.996,15.0
3601,0.956,15.0
2253,0.934,5.0
3778,0.958,10.0
2500,0.995,10.0
3397,0.887,10.0
2824,0.905,5.0
2604,0.898,10.0
2298,0.966,5.0
3432,0.933,5.0
2715,0.935,5.0
2788,0.869,10.0
3648,0.991,10.0
3542,0.995,15.0
2875,0.994,15.0
3979,0.866,5.0
3415,0.923,5.0
3087,0.979,10.0
2959,0.884,10.0
2787,0.994,15.0
2345,0.983,5.0
2932,0.984,10.0
3918,0.926,5.0
3390,0.866,10.0
2746,0.998,15.0
3618,0.949,5.0
3855,0.996,10.0
2516,0.993,15.0
3990,0.866,10.0
3774,0.946,10.0
3037,0.994,15.0
2203,0.992,10.0
3140,0.957,10.0
2805,0.985,10.0
2033,0.954,10.0
2660,0.868,10.0
3924,0.961,10.0
2021,0.95,10.0
3978,0.946,15.0
3786,0.964,10.0
2447,0.958,10.0
2450,0.938,10.0
3220,0.876,5.0
2014,0.971,5.0
2840,0.994,15.0
3403,0.936,15.0
2029,0.988,10.0
3773,0.887,10.0
3385,0.872,10.0
2861,0.876,10.0
3717,0.959,5.0
2234,0.936,5.0
2008,0.948,5.0
2268,0.938,5.0
3827,0.95,15.0
2115,0.986,10.0
3966,0.978,10.0
3973,0.934,5.0
3511,0.9,15.0
2828,0.964,5.0
3503,0.865,5.0
2169,0.944,5.0
3365,0.852,5.0
2695,0.952,10.0
2150,0.956,10.0
3804,0.915,5.0
2517,0.873,15.0
3095,0.941,10.0
3506,0.897,5.0
3381,0.935,5.0
3136,0.88,10.0
