,y_hat
3966,False
3512,False
2413,False
3829,False
3347,False
3177,False
3723,False
3652,False
3531,False
3986,False
3282,False
3972,False
2785,False
3999,False
2420,False
2097,False
2668,False
2488,False
2466,False
3544,False
3056,False
2044,False
3706,False
2605,False
3335,False
3062,False
2137,False
2476,False
2892,False
3116,False
3289,False
2439,False
3184,False
3714,False
3229,False
3150,False
2861,False
3540,False
3325,False
3703,False
3846,False
3553,False
3079,False
2527,False
2665,False
3138,False
2493,False
2367,False
2229,False
3759,False
3065,False
2017,False
2555,False
2450,False
2607,False
3686,False
3529,False
2767,False
3136,False
3679,False
3485,False
3769,False
2513,False
3816,False
2551,False
3113,False
2520,False
2320,False
2807,False
2506,False
2395,False
2637,False
3086,False
2718,False
3937,False
3850,False
3303,False
3916,False
2903,False
2368,False
3312,False
3174,False
2778,False
3889,False
3181,False
3015,False
3361,False
3064,False
2701,False
3494,False
2412,False
2257,False
3475,False
3694,False
2271,False
2620,False
2437,False
3548,False
3196,False
2587,False
2900,False
2834,False
3535,False
3426,False
2401,False
2382,False
2677,False
3989,False
2736,False
3157,False
2754,False
2241,False
3001,False
2397,False
3205,False
3911,False
3859,False
3230,False
3809,False
2028,False
2291,False
3669,False
2406,False
3661,False
3384,False
3653,False
3349,False
2084,False
3305,False
3628,False
3857,False
2169,False
2477,False
3674,False
2623,False
3357,False
3985,False
3066,False
3890,False
3021,False
3662,False
2160,False
2788,False
3466,False
2643,False
2297,False
2391,False
3225,False
2950,False
2057,False
2780,False
3439,False
2146,False
2487,False
3867,False
2828,False
2532,False
2622,False
3292,False
3415,False
3710,False
2687,False
2682,False
3741,False
2659,False
2235,False
2745,False
2975,False
3768,False
3883,False
3245,False
2409,False
2221,False
2734,False
3575,False
3423,False
2295,False
2852,False
2644,False
2063,False
2266,False
2808,False
3028,False
2023,False
2425,False
2470,False
3185,False
3488,False
2468,False
3555,False
3707,False
3562,False
2356,False
3750,False
2954,False
3685,False
3203,False
2594,False
2335,False
2988,False
