,years_experience,degree
3966,0.0,3.0
3512,2.0,0.0
2413,0.0,1.0
3829,0.0,2.0
3347,0.0,2.0
3177,0.0,1.0
3723,0.0,2.0
3652,2.0,0.0
3531,1.0,1.0
3986,0.0,2.0
3282,0.0,2.0
3972,0.0,1.0
2785,0.0,2.0
3999,0.0,2.0
2420,0.0,3.0
2097,0.0,1.0
2668,1.0,1.0
2488,0.0,2.0
2466,0.0,1.0
3544,0.0,1.0
3056,1.0,1.0
2044,0.0,1.0
3706,0.0,3.0
2605,0.0,1.0
3335,1.0,2.0
3062,0.0,2.0
2137,0.0,3.0
2476,0.0,3.0
2892,1.0,0.0
3116,0.0,3.0
3289,2.0,0.0
2439,0.0,2.0
3184,0.0,1.0
3714,0.0,2.0
3229,0.0,3.0
3150,0.0,3.0
2861,0.0,1.0
3540,0.0,3.0
3325,0.0,3.0
3703,2.0,1.0
3846,0.0,3.0
3553,0.0,2.0
3079,1.0,0.0
2527,2.0,1.0
2665,0.0,3.0
3138,2.0,1.0
2493,0.0,3.0
2367,3.0,0.0
2229,2.0,1.0
3759,1.0,1.0
3065,0.0,1.0
2017,1.0,0.0
2555,0.0,3.0
2450,1.0,1.0
2607,3.0,0.0
3686,0.0,1.0
3529,1.0,1.0
2767,3.0,0.0
3136,2.0,0.0
3679,1.0,0.0
3485,1.0,1.0
3769,0.0,1.0
2513,0.0,2.0
3816,0.0,3.0
2551,2.0,0.0
3113,0.0,1.0
2520,1.0,0.0
2320,0.0,1.0
2807,0.0,2.0
2506,0.0,2.0
2395,0.0,3.0
2637,0.0,3.0
3086,2.0,0.0
2718,1.0,0.0
3937,0.0,3.0
3850,0.0,1.0
3303,0.0,2.0
3916,0.0,2.0
2903,1.0,0.0
2368,0.0,3.0
3312,2.0,1.0
3174,0.0,2.0
2778,0.0,1.0
3889,0.0,2.0
3181,0.0,1.0
3015,0.0,2.0
3361,1.0,0.0
3064,0.0,2.0
2701,0.0,1.0
3494,0.0,3.0
2412,1.0,0.0
2257,1.0,1.0
3475,0.0,1.0
3694,1.0,1.0
2271,0.0,1.0
2620,0.0,3.0
2437,0.0,1.0
3548,0.0,3.0
3196,1.0,1.0
2587,1.0,1.0
2900,2.0,0.0
2834,1.0,1.0
3535,1.0,0.0
3426,1.0,1.0
2401,2.0,1.0
2382,1.0,1.0
2677,0.0,1.0
3989,1.0,1.0
2736,1.0,1.0
3157,1.0,1.0
2754,0.0,1.0
2241,0.0,1.0
3001,0.0,3.0
2397,1.0,0.0
3205,0.0,1.0
3911,0.0,1.0
3859,0.0,1.0
3230,0.0,3.0
3809,0.0,1.0
2028,0.0,1.0
2291,0.0,1.0
3669,1.0,1.0
2406,0.0,1.0
3661,1.0,0.0
3384,2.0,0.0
3653,0.0,3.0
3349,1.0,1.0
2084,2.0,1.0
3305,0.0,3.0
3628,1.0,1.0
3857,0.0,2.0
2169,2.0,1.0
2477,2.0,1.0
3674,0.0,3.0
2623,2.0,1.0
3357,1.0,0.0
3985,1.0,1.0
3066,0.0,3.0
3890,0.0,2.0
3021,0.0,3.0
3662,0.0,3.0
2160,0.0,1.0
2788,0.0,3.0
3466,1.0,1.0
2643,2.0,0.0
2297,1.0,0.0
2391,0.0,2.0
3225,0.0,1.0
2950,1.0,1.0
2057,1.0,1.0
2780,1.0,1.0
3439,2.0,0.0
2146,2.0,1.0
2487,0.0,1.0
3867,0.0,3.0
2828,0.0,1.0
2532,1.0,2.0
2622,0.0,1.0
3292,1.0,0.0
3415,0.0,1.0
3710,2.0,0.0
2687,1.0,1.0
2682,0.0,1.0
3741,0.0,3.0
2659,1.0,0.0
2235,1.0,1.0
2745,0.0,3.0
2975,0.0,2.0
3768,1.0,0.0
3883,0.0,3.0
3245,0.0,2.0
2409,0.0,2.0
2221,0.0,3.0
2734,0.0,2.0
3575,0.0,2.0
3423,0.0,2.0
2295,0.0,1.0
2852,1.0,0.0
2644,1.0,2.0
2063,1.0,1.0
2266,1.0,1.0
2808,1.0,0.0
3028,0.0,3.0
2023,1.0,0.0
2425,0.0,2.0
2470,3.0,0.0
3185,0.0,2.0
3488,0.0,2.0
2468,0.0,3.0
3555,2.0,1.0
3707,1.0,1.0
3562,1.0,1.0
2356,2.0,1.0
3750,1.0,0.0
2954,3.0,0.0
3685,0.0,2.0
3203,1.0,1.0
2594,0.0,1.0
2335,3.0,0.0
2988,1.0,0.0
