,y
3628,0.0
3229,0.0
2585,1.0
2432,0.0
2460,0.0
2673,0.0
3117,0.0
3155,1.0
2148,1.0
2157,0.0
2430,0.0
3871,0.0
3265,0.0
3654,0.0
2321,0.0
3523,0.0
3535,0.0
3395,0.0
2588,0.0
2333,0.0
2107,0.0
2961,0.0
2893,0.0
2128,0.0
3025,1.0
3325,1.0
2480,0.0
3672,0.0
3422,1.0
2518,0.0
2857,0.0
2117,1.0
2919,0.0
3066,0.0
2571,0.0
2207,0.0
3109,0.0
3810,0.0
3915,0.0
2263,0.0
3933,0.0
3869,0.0
3590,0.0
2253,0.0
2061,0.0
3583,0.0
3648,0.0
2197,1.0
3763,0.0
2908,0.0
2781,0.0
2696,0.0
3543,0.0
3234,0.0
2433,1.0
3281,0.0
3287,0.0
2254,0.0
3936,0.0
3192,0.0
2599,0.0
3557,1.0
3510,1.0
2852,1.0
2079,0.0
3676,1.0
3787,0.0
3969,1.0
2003,0.0
2180,0.0
2720,0.0
3401,0.0
3532,0.0
2559,0.0
3406,0.0
2941,0.0
3127,0.0
2960,0.0
3064,0.0
3340,0.0
2638,0.0
2243,0.0
2447,0.0
3364,0.0
2389,0.0
2774,0.0
2613,1.0
3377,0.0
3629,0.0
2800,0.0
3807,0.0
3918,0.0
3540,0.0
2306,0.0
3998,0.0
3041,1.0
3849,0.0
3993,0.0
2515,0.0
2355,1.0
2186,0.0
3728,1.0
2122,0.0
3745,0.0
3957,1.0
3490,1.0
2126,1.0
3776,1.0
3311,0.0
3235,0.0
3874,0.0
3137,0.0
2795,0.0
2293,0.0
2561,0.0
2317,0.0
3529,0.0
2257,0.0
2553,0.0
3893,0.0
2419,0.0
3875,0.0
3574,0.0
2488,0.0
3056,0.0
3373,0.0
3825,0.0
3282,1.0
2041,0.0
2082,0.0
2085,0.0
3486,0.0
3711,0.0
2543,0.0
3129,0.0
2929,0.0
2755,0.0
3651,0.0
2384,0.0
3296,0.0
2828,0.0
3570,1.0
2410,0.0
3047,1.0
3270,1.0
3300,0.0
2102,0.0
2160,0.0
3848,0.0
3289,1.0
2461,0.0
3494,0.0
3172,0.0
2740,1.0
2140,0.0
3468,0.0
3995,0.0
2932,0.0
3241,0.0
3194,0.0
3026,0.0
3786,0.0
2505,0.0
3533,0.0
2905,0.0
2565,0.0
3314,0.0
2434,0.0
2269,0.0
3260,0.0
2330,1.0
2343,1.0
3824,0.0
2267,0.0
2897,0.0
3292,1.0
2822,0.0
2021,0.0
2437,0.0
2630,0.0
3956,0.0
2473,1.0
3107,0.0
3707,0.0
3775,1.0
2528,0.0
3931,0.0
2271,0.0
3844,0.0
2621,0.0
2609,0.0
2227,0.0
3562,0.0
3610,0.0
2921,0.0
2590,0.0
3652,0.0
3306,1.0
3972,0.0
3658,1.0
