,x1,x2
3628,1.4,-0.0
3229,2.8,0.0
2585,0.8,0.0
2432,1.9,0.9
2460,2.8,-0.0
2673,2.1,0.8
3117,1.8,2.1
3155,1.6,2.4
2148,1.0,0.2
2157,1.3,0.0
2430,2.6,0.0
3871,2.0,2.3
3265,1.3,3.6
3654,2.4,0.0
2321,0.3,2.7
3523,2.6,0.4
3535,2.5,-0.0
3395,2.7,-0.0
2588,2.3,-0.0
2333,1.5,5.5
2107,1.8,0.0
2961,0.8,2.3
2893,2.1,-0.0
2128,2.0,-0.0
3025,1.3,-0.0
3325,1.4,0.5
2480,1.9,3.5
3672,1.3,1.6
3422,2.8,0.0
2518,2.0,0.0
2857,2.0,1.1
2117,1.5,1.1
2919,3.1,2.0
3066,2.5,-0.0
2571,2.0,0.0
2207,2.8,-0.0
3109,2.1,0.0
3810,1.1,1.8
3915,2.2,4.7
2263,2.0,0.8
3933,2.1,2.7
3869,3.0,4.4
3590,2.4,-0.0
2253,1.1,4.3
2061,0.6,2.5
3583,2.0,2.0
3648,1.7,3.0
2197,1.6,0.0
3763,2.1,1.3
2908,1.7,0.0
2781,1.2,-0.0
2696,0.4,3.2
3543,1.6,-0.0
3234,2.2,3.9
2433,1.5,2.8
3281,2.1,1.0
3287,1.7,1.5
2254,1.5,1.3
3936,2.1,2.0
3192,1.7,0.0
2599,0.2,0.0
3557,1.4,-0.0
3510,1.4,0.0
2852,1.3,0.1
2079,2.7,-0.0
3676,2.0,-0.0
3787,1.0,3.8
3969,0.5,0.0
2003,1.3,2.7
2180,0.4,3.0
2720,1.6,0.0
3401,0.9,4.0
3532,0.5,3.5
2559,2.9,0.0
3406,2.6,-0.0
2941,1.2,3.4
3127,2.9,-0.0
2960,0.9,0.6
3064,0.9,0.0
3340,2.1,-0.0
2638,0.8,1.9
2243,1.6,-0.0
2447,1.8,2.1
3364,1.0,-0.0
2389,3.3,3.2
2774,1.1,1.2
2613,0.8,3.0
3377,2.0,2.0
3629,2.2,0.0
2800,1.3,3.0
3807,0.6,0.3
3918,1.1,3.6
3540,2.1,4.3
2306,1.1,0.0
3998,2.5,-0.0
3041,1.0,0.0
3849,1.4,1.1
3993,1.7,0.0
2515,1.7,0.0
2355,1.4,1.5
2186,1.8,-0.0
3728,2.5,4.0
2122,2.3,2.9
3745,2.0,0.0
3957,1.5,-0.0
3490,1.0,-0.0
2126,1.8,-0.0
3776,1.0,0.0
3311,1.8,2.1
3235,3.6,0.0
3874,2.4,1.3
3137,0.7,0.6
2795,0.7,3.1
2293,1.3,-0.0
2561,1.8,0.0
2317,2.1,0.0
3529,3.0,-0.0
2257,2.2,3.0
2553,2.4,5.2
3893,0.9,3.7
2419,1.3,0.0
3875,1.4,-0.0
3574,2.1,-0.0
2488,2.3,4.0
3056,1.3,0.0
3373,0.8,1.9
3825,2.2,-0.0
3282,1.3,0.0
2041,0.7,1.9
2082,1.7,-0.0
2085,3.2,2.6
3486,2.6,0.0
3711,1.5,0.0
2543,1.2,3.1
3129,0.6,0.0
2929,2.5,-0.0
2755,2.3,0.0
3651,0.6,0.0
2384,0.5,4.2
3296,1.2,3.3
2828,2.3,0.0
3570,1.8,0.9
2410,3.2,-0.0
3047,0.6,2.3
3270,1.5,2.0
3300,2.6,-0.0
2102,0.6,0.0
2160,0.6,3.0
3848,2.1,0.0
3289,0.9,-0.0
2461,1.5,-0.0
3494,2.0,0.0
3172,2.5,0.0
2740,0.5,0.5
2140,1.1,2.3
3468,1.9,0.0
3995,0.2,4.2
2932,2.1,-0.0
3241,1.0,1.8
3194,0.1,0.3
3026,4.1,3.0
3786,1.5,0.0
2505,0.1,3.9
3533,1.2,0.0
2905,2.2,0.0
2565,2.1,-0.0
3314,1.6,0.0
2434,1.7,-0.0
2269,2.5,1.4
3260,2.8,0.0
2330,2.0,2.0
2343,1.1,0.0
3824,1.1,-0.0
2267,1.3,-0.0
2897,1.2,-0.0
3292,1.2,0.0
2822,2.3,-0.0
2021,2.7,3.7
2437,1.8,0.0
2630,1.2,3.0
3956,1.4,-0.0
2473,1.8,1.5
3107,1.3,0.0
3707,0.5,1.5
3775,0.6,2.3
2528,1.7,-0.0
3931,2.6,0.0
2271,1.4,3.1
3844,0.5,1.8
2621,1.3,0.3
2609,0.6,-0.0
2227,3.8,3.2
3562,1.6,3.1
3610,1.5,-0.0
2921,1.7,-0.0
2590,2.0,0.0
3652,1.2,0.0
3306,1.8,-0.0
3972,1.7,1.9
3658,1.1,-0.0
