,x1,x2
2002,0.3,3.6
3318,2.6,3.9
3749,2.3,2.1
2096,0.9,2.1
2646,2.6,2.6
2288,3.1,4.3
3359,3.1,4.5
2354,1.9,1.5
3005,3.1,0.6
2057,1.5,2.1
2925,2.0,1.0
3978,0.4,4.2
2911,1.3,0.2
2029,0.3,3.0
2408,2.6,3.3
2496,0.5,4.1
2631,0.9,0.9
2945,0.8,1.3
2745,0.0,3.3
2683,0.6,1.8
3409,0.3,1.9
2498,2.0,3.6
2822,1.1,2.5
2068,0.2,1.8
3333,-0.0,5.0
2135,0.6,3.1
2078,0.6,3.7
2885,1.9,4.2
2894,1.9,2.5
3631,1.5,1.9
2682,1.1,2.4
3446,0.7,2.6
2793,0.8,2.4
3834,2.0,2.8
2542,2.0,2.4
2739,1.8,1.5
2321,1.5,1.4
3586,0.8,2.9
3632,0.8,2.1
3166,1.5,2.0
3266,2.4,1.4
2237,2.1,4.4
2950,3.1,2.3
3790,1.5,3.1
2816,1.6,2.8
2168,2.5,2.8
3601,3.5,2.7
2920,1.2,2.9
2216,2.7,0.9
3845,1.5,3.1
3480,0.7,5.2
3112,1.5,2.3
2825,1.3,5.1
3229,1.9,3.1
3393,1.5,3.3
2429,3.3,4.5
3556,1.5,1.5
3623,2.7,2.5
2529,2.8,2.8
3321,4.0,5.5
3310,0.9,3.6
2214,2.6,2.0
3769,1.2,1.5
3738,1.3,1.9
3529,2.1,3.1
3699,1.0,1.3
2831,2.5,3.4
2964,3.1,4.1
2804,1.6,3.1
3010,3.8,3.9
2581,0.5,1.1
2328,0.5,2.6
2040,2.0,1.7
3805,2.7,0.2
3512,2.5,3.0
3416,0.7,2.5
3739,0.9,2.8
2775,4.2,1.6
2976,2.0,0.8
3277,2.4,1.8
3183,2.5,2.9
2869,3.8,3.8
3320,2.0,3.8
2860,1.0,5.4
3597,0.5,2.4
3838,0.8,2.0
2617,1.0,2.4
2063,1.2,2.7
3463,1.8,3.5
3998,1.8,1.6
3426,1.4,1.7
2667,1.3,1.2
2227,2.7,4.1
2507,1.5,1.5
3297,1.5,4.1
3854,1.4,4.2
3884,1.2,2.7
3298,1.8,2.6
2791,1.3,2.8
3062,0.8,1.3
3170,2.0,4.1
2269,1.9,0.4
3740,0.5,2.9
3994,2.7,3.8
2305,2.1,2.1
3881,1.5,2.5
3679,0.7,4.5
2974,2.8,3.8
2709,0.9,2.2
2090,1.0,4.7
3733,2.1,3.5
3819,0.4,2.1
3204,1.5,2.4
3974,2.0,4.5
3067,0.1,4.2
3554,0.0,2.2
3694,2.3,2.2
2067,3.1,3.8
2948,2.4,3.4
2277,1.1,3.6
2969,2.0,1.0
2511,1.9,5.2
2733,1.7,2.9
2583,0.8,4.3
3578,2.7,3.7
3419,2.0,1.5
2771,1.6,2.6
2731,0.3,2.8
3364,2.3,2.0
3345,1.6,2.6
2538,1.1,3.7
3315,3.0,1.9
2441,2.1,1.4
2591,3.7,4.2
3347,1.7,1.6
3839,0.4,3.9
3086,1.5,1.9
2760,2.1,1.9
3104,0.5,3.7
2012,1.1,2.9
3248,2.1,1.5
3985,1.5,3.1
2855,1.8,2.5
3581,0.7,2.4
2892,3.3,1.5
2478,3.5,5.0
2010,2.2,2.3
2113,1.5,2.9
3666,0.9,1.3
3135,2.3,3.4
3465,3.5,1.9
3634,-0.0,2.6
3181,2.3,1.0
2479,3.0,2.7
2454,1.5,1.2
2926,2.2,2.7
2330,2.2,3.5
2781,2.2,2.5
3684,1.5,1.9
2621,2.6,3.2
2058,1.9,2.6
3391,2.0,0.9
3130,1.9,2.3
2904,2.6,1.7
3514,1.6,1.8
2556,2.4,2.0
2640,2.0,3.8
3960,1.3,2.1
3224,2.8,4.4
3226,2.5,4.1
2535,3.0,3.0
2946,2.6,2.9
3923,1.9,5.0
2717,2.6,2.9
2469,1.8,3.6
3162,2.3,0.7
3253,3.0,2.8
3376,1.3,1.6
3936,2.2,2.3
3084,1.1,2.3
3079,1.1,2.6
2612,0.1,4.7
2362,1.5,1.6
3531,3.6,5.3
2458,0.2,3.2
2847,2.8,4.6
3680,2.3,2.7
2901,1.0,2.5
2602,0.8,1.7
2799,1.4,2.9
3388,1.6,1.8
3357,2.4,1.4
2088,1.9,1.3
2983,2.2,2.9
3646,1.9,0.7
2160,2.8,5.1
2776,0.1,2.3
3283,1.7,3.0
3101,2.0,3.8
2724,3.0,3.5
