,h_post,h_post_individualized
19876,0.7200000000000001,
11787,0.88,
15585,0.9600000000000001,
16470,0.86,
19382,0.92,
17216,0.9,
19662,0.86,
12270,0.86,
13682,0.88,
12826,0.7200000000000001,
19672,0.78,
16397,0.82,
17651,0.88,
16695,0.88,
17644,0.88,
17349,0.8,
16128,0.92,
10488,0.8,
15879,0.92,
19195,0.84,
16820,0.94,
19702,0.82,
17719,0.88,
19418,0.84,
12840,0.82,
11227,0.88,
18146,0.88,
17171,0.94,
10156,0.88,
12895,0.76,
13621,0.9600000000000001,
16010,0.9800000000000001,
12517,0.94,
10079,0.62,
13225,0.7200000000000001,
13940,0.74,
10282,0.9,
10008,0.78,
18278,0.84,
17967,0.88,
10095,0.88,
14822,1.0,
12755,0.74,
19657,0.7200000000000001,
19925,0.82,
11260,0.78,
11737,0.9,
19267,0.86,
19061,0.9,
18096,0.82,
18231,0.88,
16069,0.78,
17292,0.82,
13363,0.9800000000000001,
13325,0.86,
13313,0.9800000000000001,
14464,0.88,
13956,0.82,
18363,0.82,
14472,0.92,
13112,0.88,
19011,0.8,
12935,0.82,
18136,0.82,
10647,0.82,
13466,0.86,
11715,0.68,
18081,0.86,
18137,0.86,
17193,0.84,
10911,0.86,
12899,0.86,
18445,0.88,
12224,0.86,
17793,0.9,
14662,0.9,
12180,0.88,
17832,0.94,
18493,0.74,
19447,0.94,
13799,0.88,
14253,0.54,
13977,0.7200000000000001,
15324,0.82,
15525,0.9,
16223,0.86,
12965,0.88,
12064,1.0,
13072,0.86,
13528,0.86,
11590,0.66,
14911,0.9,
10196,0.9,
10414,0.88,
18548,0.84,
16349,0.86,
11527,0.86,
11116,0.58,
17041,0.88,
12589,0.86,
10830,0.88,
10813,0.9600000000000001,
17682,0.88,
13365,0.8,
11546,0.82,
17986,0.94,
15845,0.86,
10302,0.74,
17690,0.9600000000000001,
11668,0.9,
15826,0.88,
18747,0.84,
10273,0.86,
14979,0.88,
17821,0.84,
15889,0.9800000000000001,
17413,0.68,
18692,0.9,
19332,0.94,
11089,0.9,
14830,0.82,
19544,0.82,
13492,0.8,
17467,0.6,
11346,0.8,
13594,0.8,
14372,0.86,
19771,0.94,
14518,0.84,
15179,0.88,
14862,0.84,
14288,0.84,
17531,0.82,
11817,0.86,
13706,0.9800000000000001,
13024,0.86,
12537,0.82,
12734,0.88,
10068,0.78,
17606,0.88,
17290,0.82,
13317,0.9,
14547,0.78,
14499,0.9600000000000001,
17198,0.9600000000000001,
15212,0.94,
13087,0.9,
17913,0.94,
10422,0.84,
17130,0.82,
15764,0.9600000000000001,
11904,0.86,
11302,0.9,
17868,0.88,
14953,0.9,
12830,0.84,
12020,0.74,
19098,0.9600000000000001,
13527,0.84,
14908,0.9,
13447,0.86,
13273,0.84,
14885,0.8,
17836,0.92,
12988,0.7,
12125,0.86,
11324,0.78,
19517,0.82,
12080,0.82,
15002,0.7200000000000001,
10840,0.9800000000000001,
18568,0.9600000000000001,
10127,0.82,
10076,0.64,
13310,0.82,
16657,0.92,
17801,0.84,
10392,0.94,
13607,0.82,
16578,0.94,
13691,0.7200000000000001,
19170,0.9800000000000001,
16283,0.88,
10219,0.82,
16312,0.74,
15647,0.88,
18984,0.88,
10259,0.86,
14556,0.7200000000000001,
17469,0.88,
12485,0.5,
10928,0.88,
18381,0.9600000000000001,
10562,0.88,
13001,0.68,
15576,0.9800000000000001,
11826,0.86,
13338,0.9,
19466,0.9600000000000001,
17710,0.76,
