,y
3240,1.0
2326,1.0
2596,1.0
2206,1.0
3426,1.0
3221,1.0
2583,1.0
2560,1.0
3399,1.0
3875,1.0
3448,1.0
3407,1.0
3689,0.0
3815,1.0
2427,0.0
2944,1.0
3080,1.0
2724,1.0
3716,1.0
2027,1.0
3854,0.0
3417,1.0
3871,1.0
3591,1.0
3645,1.0
3561,1.0
3272,1.0
2912,1.0
2529,1.0
3925,1.0
2864,1.0
3353,1.0
2331,1.0
2681,1.0
2296,0.0
2849,1.0
3837,1.0
2999,1.0
2337,1.0
2341,0.0
2676,1.0
2831,1.0
2908,1.0
2649,1.0
2754,1.0
3715,1.0
2833,1.0
3158,1.0
3573,1.0
3839,1.0
3027,1.0
2114,1.0
3460,1.0
3295,1.0
2851,1.0
3957,1.0
3534,1.0
3385,1.0
2217,1.0
2969,1.0
2976,1.0
2358,0.0
2418,1.0
2278,1.0
2608,1.0
3578,1.0
2094,1.0
3783,1.0
3109,1.0
2766,1.0
3624,1.0
2396,1.0
3020,1.0
2349,1.0
2276,1.0
2777,1.0
2369,1.0
2207,1.0
2869,1.0
3201,1.0
3433,1.0
2567,1.0
3885,1.0
2773,1.0
3210,1.0
3099,1.0
3297,1.0
2477,1.0
3274,1.0
3148,1.0
3712,1.0
3577,0.0
2654,1.0
3518,1.0
2392,0.0
3188,1.0
2486,1.0
2957,1.0
2939,1.0
3588,1.0
3211,1.0
2990,0.0
2980,1.0
2259,1.0
2645,1.0
3013,1.0
3878,1.0
3941,1.0
3741,1.0
3204,1.0
2629,1.0
2940,1.0
2601,0.0
3354,1.0
2630,1.0
2457,1.0
3630,1.0
3456,1.0
3270,1.0
2007,1.0
3060,1.0
3376,1.0
2720,1.0
2693,1.0
2148,1.0
2521,1.0
2210,1.0
3952,1.0
2683,1.0
2621,1.0
3196,1.0
3781,1.0
3683,1.0
3498,1.0
2261,1.0
2443,1.0
2303,1.0
2339,1.0
3616,1.0
2061,1.0
2018,1.0
2736,1.0
2512,1.0
3226,1.0
3441,1.0
2434,1.0
2686,1.0
3986,1.0
2586,1.0
2138,1.0
3318,1.0
2101,1.0
3478,1.0
3269,1.0
2591,1.0
2033,0.0
3825,1.0
3085,1.0
3445,1.0
3074,1.0
2625,1.0
3325,1.0
2115,1.0
2156,1.0
2425,1.0
3625,1.0
3257,1.0
3421,1.0
3409,1.0
2470,1.0
3358,1.0
2785,1.0
2364,0.0
2974,1.0
2406,1.0
3468,1.0
2902,1.0
2008,1.0
3770,1.0
2409,1.0
3411,1.0
2038,1.0
3367,1.0
2045,1.0
2620,1.0
3956,1.0
3928,1.0
2383,1.0
2282,1.0
2885,1.0
3429,1.0
2117,1.0
2036,1.0
3510,1.0
2752,1.0
2527,0.0
2840,1.0
3313,1.0
2637,0.0
3984,1.0
