,x1,x2
3038,1.4,0.0
2526,2.2,0.0
2558,2.3,0.0
3480,2.6,3.2
3807,2.0,0.0
3790,1.3,3.3
3005,2.1,0.0
3417,2.2,4.2
2227,2.3,4.7
2851,2.2,0.0
2520,2.4,-0.0
3590,3.3,0.0
3747,3.3,4.2
3936,2.0,0.0
3556,1.8,0.0
2855,2.1,2.8
2850,2.3,0.0
3613,3.1,5.2
3414,1.9,0.0
3937,0.7,2.1
3612,2.0,-0.0
2001,2.7,0.0
3601,2.6,3.7
2915,2.2,0.0
2750,1.9,0.0
3003,0.9,3.7
2113,2.5,-0.0
2272,2.2,-0.0
2318,1.0,3.7
2332,2.6,-0.0
2072,3.5,0.0
2894,2.4,-0.0
2908,2.2,-0.0
3426,1.8,0.0
3543,3.0,-0.0
2905,2.2,0.0
3908,1.5,-0.0
2836,1.8,0.0
2269,1.4,-0.0
2610,1.4,5.2
3183,2.7,-0.0
3227,1.6,0.0
2734,1.9,5.2
2021,2.4,0.0
2402,1.9,0.0
3088,3.7,3.1
3521,1.6,-0.0
3274,2.1,3.1
3939,1.7,0.0
2632,0.9,2.1
3046,3.5,0.0
2314,1.7,3.6
3059,1.7,-0.0
3940,1.5,-0.0
3910,2.5,0.0
3497,2.0,-0.0
3177,3.6,-0.0
2993,2.6,-0.0
2469,2.3,3.3
2912,2.1,1.8
2834,1.4,-0.0
3455,3.1,3.3
2534,2.0,0.0
3713,2.1,4.5
3674,3.0,0.0
2304,1.4,-0.0
3258,2.0,-0.0
3533,2.3,4.7
3273,2.7,2.6
3705,1.7,4.7
2592,2.1,2.8
2838,0.9,3.1
3702,2.1,0.0
3082,2.1,3.1
2916,2.1,4.7
3063,2.0,0.0
3108,1.8,-0.0
2955,1.0,4.2
3657,3.5,4.2
3617,1.9,2.3
3192,1.6,0.0
2519,1.6,0.0
2354,1.7,-0.0
2674,1.8,-0.0
2873,0.8,2.3
2693,2.4,-0.0
2825,3.2,3.3
2456,2.1,0.0
2259,1.6,-0.0
2886,2.4,0.0
3213,0.7,3.1
3437,2.1,-0.0
2053,1.5,3.5
3106,1.9,4.2
3538,1.6,-0.0
2599,1.1,3.6
3554,1.4,0.0
3401,1.9,0.0
2936,0.7,2.8
3340,2.7,0.0
3901,2.9,0.0
3662,2.6,-0.0
3598,1.9,0.0
3733,0.8,5.2
2150,1.8,3.1
3589,2.1,0.0
2515,1.4,2.6
2696,1.8,-0.0
3813,2.6,0.0
3333,2.6,0.0
2853,2.4,-0.0
2869,3.3,4.6
2878,2.2,-0.0
2970,2.2,-0.0
2399,1.3,1.7
2618,3.4,-0.0
3470,1.9,3.1
2994,2.8,-0.0
2252,1.7,4.2
3226,2.3,4.2
3927,2.3,-0.0
2368,1.6,2.6
2935,2.0,4.7
2052,1.7,3.6
3738,1.7,0.0
3493,2.4,-0.0
3559,1.5,-0.0
3335,1.3,-0.0
2479,3.0,-0.0
2874,1.4,3.6
3562,2.3,3.3
3236,2.5,-0.0
3821,1.9,-0.0
3545,2.6,-0.0
2030,2.3,3.7
2143,0.9,3.6
3186,2.0,2.4
2386,1.9,-0.0
3320,1.9,4.2
2058,1.1,3.6
3570,1.7,0.0
2740,1.8,3.5
2764,2.6,0.0
2160,3.4,4.7
3330,2.1,0.0
3380,1.4,4.2
3072,2.3,0.0
2104,2.6,3.1
2791,2.2,-0.0
3753,3.3,2.6
2438,2.0,-0.0
2300,1.8,0.0
2590,2.0,0.0
3469,1.4,-0.0
2646,2.7,0.0
2895,1.6,0.0
3298,2.5,-0.0
2216,1.9,-0.0
3856,1.7,-0.0
2950,2.7,-0.0
3310,1.9,3.1
2832,3.4,0.0
2341,2.8,5.2
3620,1.7,-0.0
3304,1.5,0.0
3632,0.4,3.1
2521,4.0,0.0
2724,2.3,4.2
2578,2.3,4.6
3032,2.0,0.0
2717,2.6,2.6
2266,2.1,0.0
2848,2.5,0.0
3667,1.8,2.6
3887,2.7,-0.0
2164,2.7,3.8
3735,2.2,-0.0
2088,1.9,-0.0
2824,3.1,0.0
2593,3.1,-0.0
3718,1.7,2.6
2312,2.5,-0.0
3425,1.8,4.0
2115,2.9,4.7
3763,3.1,0.0
3359,2.2,5.6
2250,2.4,4.7
2744,2.8,3.2
3102,1.7,0.0
3877,1.7,0.0
2242,2.5,-0.0
3406,1.9,-0.0
3845,1.1,3.8
2061,3.6,-0.0
2448,2.7,0.0
2330,3.0,0.0
2758,2.8,-0.0
2823,0.9,3.8
2948,2.9,-0.0
2085,2.3,-0.0
