,y
3010,1.0
3477,0.0
3562,1.0
3291,1.0
2375,1.0
3494,1.0
2169,0.0
2011,1.0
2451,1.0
3388,1.0
2462,1.0
2025,1.0
2581,1.0
3154,1.0
2428,1.0
2193,1.0
3805,1.0
3934,1.0
3357,1.0
3800,0.0
2422,1.0
2945,0.0
2217,1.0
3880,1.0
2647,1.0
3792,1.0
3208,1.0
2676,1.0
2601,0.0
2057,1.0
2516,1.0
3502,1.0
2166,1.0
3645,1.0
2962,0.0
2332,1.0
3259,1.0
3225,1.0
3915,1.0
3469,1.0
3155,1.0
3996,0.0
2184,1.0
2599,1.0
2027,1.0
3618,1.0
2704,1.0
3331,1.0
3751,1.0
2849,1.0
2924,1.0
3150,1.0
3811,1.0
3205,1.0
2218,1.0
2431,1.0
2384,1.0
2189,0.0
2661,1.0
3157,1.0
2402,1.0
3945,0.0
2877,1.0
3629,1.0
3765,1.0
2545,1.0
3577,0.0
3475,1.0
3703,1.0
3672,0.0
2316,1.0
3955,1.0
2045,1.0
3910,1.0
2406,0.0
3939,1.0
2591,1.0
2886,1.0
3064,1.0
3505,1.0
2872,1.0
3403,1.0
3481,1.0
2777,1.0
2496,1.0
3727,0.0
2459,1.0
2678,1.0
3058,1.0
3779,1.0
2659,1.0
2173,1.0
3740,1.0
3781,0.0
3188,1.0
3279,1.0
3314,1.0
3744,1.0
2443,1.0
2733,1.0
3741,1.0
2982,1.0
3303,1.0
2286,1.0
3895,1.0
2458,1.0
2791,1.0
3325,1.0
2768,1.0
3326,1.0
2815,1.0
3979,1.0
3677,1.0
2652,1.0
3395,1.0
3202,1.0
3305,1.0
2888,1.0
2835,1.0
3306,1.0
3002,1.0
3470,1.0
2979,1.0
3973,1.0
2957,1.0
2814,1.0
2851,1.0
3734,1.0
2967,0.0
2325,1.0
2357,1.0
3038,1.0
2750,1.0
3554,1.0
3768,1.0
3081,1.0
2745,1.0
2390,1.0
2001,1.0
2890,1.0
3662,1.0
2879,1.0
3059,1.0
3914,1.0
2621,1.0
2878,0.0
2425,1.0
3161,1.0
3839,1.0
2084,1.0
3722,1.0
3538,1.0
3134,1.0
3610,1.0
2088,0.0
2156,1.0
3121,1.0
2438,0.0
3318,1.0
3977,1.0
3908,1.0
3266,1.0
3275,1.0
3210,1.0
2752,1.0
3097,1.0
2521,1.0
3640,1.0
3375,1.0
3484,1.0
3609,1.0
3165,1.0
2758,1.0
2262,1.0
2900,1.0
3460,1.0
2101,0.0
3491,1.0
2099,1.0
2170,1.0
2423,1.0
2467,1.0
2609,1.0
2547,1.0
2201,0.0
3393,1.0
2780,1.0
3465,0.0
3739,1.0
3922,1.0
2689,1.0
2731,0.0
3550,1.0
2042,1.0
2626,1.0
2370,1.0
3509,1.0
3355,0.0
3747,0.0
3128,1.0
