,x1,x2
2542,2.0,0.2
3802,1.8,2.5
2810,0.6,0.0
3847,0.4,0.2
2339,0.6,3.8
2401,1.0,-0.0
2293,2.4,-0.0
2656,2.1,-0.0
3940,0.5,3.1
2691,0.1,0.9
2948,1.3,-0.0
3533,0.1,0.1
2681,1.8,4.2
2348,1.8,-0.0
2622,0.5,1.5
2431,3.1,-0.0
3259,1.9,-0.0
3950,2.0,0.0
2166,1.6,-0.0
3702,1.4,0.0
2808,1.9,0.0
2188,0.6,3.6
2373,0.2,1.8
3070,1.6,-0.0
2745,0.6,-0.0
2568,0.2,0.0
2038,0.9,-0.0
3137,0.7,2.0
3571,1.8,-0.0
2333,1.6,-0.0
3480,3.8,0.0
2052,1.6,0.0
2122,0.5,-0.0
2265,0.2,2.3
3173,3.0,2.3
2521,1.3,1.7
2367,1.8,0.0
2837,1.4,0.0
2959,1.3,0.0
3184,1.9,0.0
3934,1.5,3.4
2095,2.2,3.7
3138,2.0,-0.0
3821,1.9,-0.0
2060,3.8,5.5
3328,0.8,-0.0
2119,2.8,1.6
2763,2.0,-0.0
3162,1.1,0.0
2551,1.6,1.0
3373,1.4,2.2
3578,1.1,1.7
2360,1.4,0.4
2417,1.7,0.0
2872,1.1,-0.0
3967,3.7,3.1
2753,1.5,0.0
3088,0.2,2.8
2169,1.2,2.6
2146,1.7,1.3
3801,0.6,-0.0
3806,2.5,3.6
2437,3.2,-0.0
3529,3.4,5.9
3020,1.2,-0.0
2462,2.0,-0.0
3542,0.1,2.1
2056,1.3,0.0
2363,1.6,0.0
2065,0.9,-0.0
3264,0.9,1.2
3203,1.5,3.9
3192,1.4,2.0
3751,2.7,0.0
2105,2.1,0.0
3094,1.8,4.0
2334,2.0,-0.0
2754,1.0,0.0
3120,1.6,0.0
2034,0.9,-0.0
3258,1.7,2.0
2977,1.8,0.0
3971,1.3,0.0
3610,1.3,0.0
3828,1.7,4.6
2813,2.1,-0.0
2109,0.1,0.1
3854,1.6,0.0
2505,2.1,-0.0
2641,1.2,0.0
2960,4.4,1.4
3071,0.6,2.7
2628,0.5,-0.0
2815,1.7,0.0
2503,2.1,-0.0
3322,1.8,1.7
3733,1.2,4.6
2319,1.9,5.5
2899,1.9,0.0
2680,2.6,-0.0
3686,1.4,2.1
2190,2.5,-0.0
2116,0.1,2.6
2858,1.2,1.8
2825,1.8,0.0
3464,4.0,4.6
2663,1.0,-0.0
3887,3.3,-0.0
2518,1.5,2.0
2662,2.4,0.0
3276,1.7,-0.0
2053,2.4,0.0
2925,0.6,1.4
2156,2.4,4.6
2769,1.5,0.0
2055,0.5,0.0
2970,1.0,0.0
2514,2.0,0.0
2354,1.5,-0.0
3136,0.3,0.9
2807,2.0,-0.0
2562,2.1,-0.0
2486,1.3,2.1
2275,1.4,2.7
2104,1.9,0.0
3914,1.3,-0.0
3883,1.0,0.0
2646,2.6,0.0
2796,2.0,0.0
3405,2.6,0.0
3877,1.1,-0.0
2698,1.5,-0.0
2711,2.6,5.8
2291,1.6,0.0
3423,1.2,-0.0
2881,1.9,-0.0
3902,1.2,0.1
3330,0.5,0.0
3200,1.3,-0.0
2699,2.4,3.4
3351,2.6,4.5
3431,1.4,-0.0
3640,2.2,-0.0
3069,0.7,-0.0
2776,1.4,0.0
2131,1.9,0.0
2846,2.2,0.0
2502,1.1,0.0
3244,1.4,0.0
3661,1.7,-0.0
2520,1.3,2.7
2217,3.2,3.9
3080,2.9,0.0
2915,1.1,2.7
3006,1.2,2.5
3487,1.0,1.9
3475,0.0,0.3
2260,2.0,-0.0
2132,0.4,0.0
3226,2.7,-0.0
2294,1.9,-0.0
2429,2.0,3.6
2710,1.4,4.0
3355,1.8,0.0
2664,3.3,5.1
3765,2.3,0.0
3720,1.9,-0.0
3734,1.2,0.9
2407,1.3,-0.0
3408,2.2,0.0
2194,2.1,0.0
3222,0.6,1.3
3169,1.7,4.2
3016,2.5,-0.0
3541,1.7,-0.0
2492,2.0,0.0
2609,1.1,3.1
2658,2.0,3.9
3868,2.5,3.1
2648,1.8,-0.0
3187,3.4,4.5
3752,1.1,-0.0
2818,1.7,0.0
3849,0.5,-0.0
3177,2.4,-0.0
3514,1.5,2.5
2454,2.3,-0.0
2905,1.6,0.0
3925,2.3,-0.0
2409,1.0,-0.0
2425,1.4,2.6
3796,1.1,0.0
2468,2.3,4.5
3956,1.4,-0.0
3579,1.2,0.0
2794,1.7,0.0
3308,1.2,1.3
2801,2.1,-0.0
2013,0.3,1.9
3008,1.3,-0.0
