,u_x1,u_x2,u_y,u_x3
2000,-1.4691228,-0.35744658,0.14855075,-0.26946428
2001,-1.3845724,0.6906229,0.54724514,-1.2315594
2002,1.776615,0.3002412,0.6883794,-1.616187
2003,-1.7828685,-1.1787344,0.7315774,-1.046416
2004,-0.30365783,-0.4462674,0.45925403,-0.79362166
2005,-0.009369056,0.13662215,0.14265025,-2.0816932
2006,-0.038075253,1.0304421,0.91870415,-0.60928
2007,0.26304743,0.2542925,0.21160471,-0.3264683
2008,-0.17373836,-0.2961717,0.30793786,1.0008171
2009,0.39501202,0.28547636,0.26922154,-0.007988784
2010,-0.03767336,-0.8514993,0.0341233,0.31675693
2011,-1.0028706,-0.046496794,0.19628918,0.59106535
2012,-0.065296076,0.9728178,0.43861783,0.9893253
2013,0.35748875,-0.48286924,0.55354667,0.29476908
2014,-0.2640704,-0.6598266,0.10082507,-0.3221047
2015,0.14635374,0.02931039,0.8863616,0.75411195
2016,1.5310977,0.41950932,0.6151049,-0.13340417
2017,-0.17237644,0.3767925,0.54398835,-1.0868987
2018,-1.0309333,-1.2692982,0.86411464,1.5522655
2019,-2.1304498,-1.3471999,0.76359093,0.9283935
2020,0.5986741,-0.52429366,0.041395187,1.1652951
2021,1.2609853,-0.26118648,0.15259421,1.1711068
2022,-1.016237,0.28404993,0.94549644,1.959549
2023,-1.9107772,-0.03441029,0.9998585,1.050592
2024,0.88134193,-0.406831,0.951661,0.36645108
2025,-0.95810956,-0.19323719,0.01674378,-0.2865072
2026,0.31919503,0.3561236,0.48059762,2.732698
2027,-1.253821,0.16154462,0.057534456,0.30156368
2028,-1.509359,-0.22820097,0.19530296,0.92329985
2029,0.38519016,0.5646505,0.058722973,-0.28041407
2030,0.3651779,-1.78078,0.61392474,-0.25749692
2031,2.5669394,0.85986024,0.021599293,-0.8860915
2032,2.811202,-0.72344476,0.63148785,-0.75257987
2033,1.9993012,0.3653811,0.30663538,0.8017139
2034,-0.07713374,0.289609,0.96792674,2.089972
2035,-1.0630629,-0.25800106,0.5265099,-1.0938398
2036,-0.49357566,0.782297,0.26731265,1.3166585
2037,-1.3867593,-1.5002847,0.8919349,1.6180922
2038,-0.29712752,0.5023831,0.55008125,-0.7985447
2039,0.23427057,-0.76473236,0.25360882,-0.9008654
2040,-0.7484047,0.20335588,0.15120411,-1.0977658
2041,0.04873909,0.34510913,0.25575805,-0.3914419
2042,-0.16028006,-0.4719073,0.2826544,1.4096593
2043,-0.33753926,0.12021836,0.37723768,-0.26973665
2044,-0.17802064,-1.2995335,0.9931239,0.056963477
2045,0.41281226,0.099815644,0.30603337,-1.0940212
2046,-0.72943956,-0.44015035,0.14128518,-0.14994872
2047,0.9323138,-1.022264,0.5511483,0.39266187
2048,0.39802888,1.2269582,0.22943783,0.24595363
2049,-1.8362689,-0.572487,0.2206968,1.1569135
2050,0.5579309,0.106090434,0.39401865,-1.1022415
2051,-0.6360112,-0.32268795,0.61504734,1.2582802
2052,0.6906233,0.020635199,0.85611475,1.3915087
2053,-0.97707444,-0.5914221,0.4650426,0.08483023
2054,0.06164215,-0.6895459,0.74683857,0.73356783
2055,-0.06145818,0.6480812,0.89992046,0.43046018
2056,0.27092198,-0.039731935,0.49628448,-0.08101999
2057,-0.8325843,2.0562108,0.4118111,0.59248435
2058,-0.823249,-0.387047,0.30237818,0.4373773
2059,-1.1878545,1.0461704,0.92590976,1.2571386
2060,1.1059217,-0.5744534,0.63117385,-0.25727946
2061,-0.3487045,-0.4533464,0.49756753,0.9554985
2062,2.3509965,1.16803,0.14729095,1.4733475
2063,0.32642147,-1.6663901,0.5685909,0.7906873
2064,0.44592953,1.1483793,0.6838262,0.6211191
2065,-0.12612498,-2.1209242,0.45788383,-0.52067566
2066,0.46441114,0.2925185,0.19994938,0.9276208
2067,-1.3320255,0.12159396,0.97147226,-0.048367374
2068,-0.8048778,0.8036802,0.06984842,-0.2915167
2069,0.54075724,2.4658346,0.75817204,-0.55562615
2070,0.16455518,0.6974168,0.42209423,-0.095422074
2071,0.49865925,-0.03257634,0.0046892166,1.3804551
2072,-1.0024413,-1.1901957,0.41831744,0.16109718
2073,-0.9888396,-1.9905052,0.59316325,-1.7122546
2074,-0.12285883,-0.8950737,0.073611975,0.330581
2075,-0.47490683,0.35820875,0.067338586,0.6216737
2076,0.034907367,-0.24506381,0.9327887,-1.7123218
2077,0.72205013,0.71846837,0.74049604,-1.3317165
2078,0.7397764,-0.65566677,0.49584723,1.1709633
2079,-0.00012154233,-0.657534,0.28797793,1.8283772
2080,-0.4183289,0.6426412,0.40151632,1.2469511
2081,-0.7856778,-0.59320766,0.94859457,-0.8186876
2082,-1.0509742,0.5947862,0.64962876,2.5025766
2083,1.5723023,1.3153677,0.5815697,0.74503607
2084,0.5283732,-1.0890665,0.33651972,-0.6525514
2085,0.735434,-0.782199,0.08471882,-1.0663067
2086,0.7810008,-0.34095,0.28837276,0.1650586
2087,0.003557754,2.6189811,0.72885704,-0.12068234
2088,1.3347328,0.9993956,0.33809245,0.7493847
2089,0.030270306,0.43975157,0.055455685,0.5723981
2090,2.4982874,1.0175412,0.033995748,-0.09945243
2091,-0.8209637,-0.620081,0.7227124,-0.9190891
2092,0.48772454,-0.77182704,0.49249136,0.39766988
2093,0.8131951,-0.28553098,0.862653,-0.5933391
2094,0.0653675,-0.5094291,0.47789788,-0.9042125
2095,-1.3016262,-1.6836246,0.16344154,-0.57170254
2096,-2.148153,0.0009918363,0.71739316,0.4914327
