,years_experience,degree,nr_commits,nr_languages,nr_stars
2493,0.0,0.0,6.0,1.0,2.0
3311,3.0,1.0,32.0,2.0,6.0
2527,1.0,1.0,14.0,2.0,6.0
3146,0.0,1.0,4.0,4.0,4.0
3267,2.0,0.0,25.0,9.0,2.0
3123,2.0,1.0,25.0,2.0,7.0
3322,2.0,0.0,20.0,3.0,3.0
2013,3.0,0.0,35.0,3.0,0.0
2978,2.0,0.0,22.0,5.0,4.0
3205,0.0,0.0,3.0,2.0,8.0
3122,0.0,2.0,3.0,7.0,3.0
3246,1.0,0.0,17.0,0.0,6.0
2187,1.0,1.0,15.0,5.0,8.0
2362,0.0,0.0,6.0,5.0,10.0
3164,2.0,0.0,21.0,0.0,7.0
2059,1.0,2.0,15.0,0.0,2.0
2713,1.0,0.0,16.0,7.0,10.0
3462,3.0,1.0,39.0,4.0,1.0
3899,1.0,0.0,11.0,6.0,2.0
3812,2.0,1.0,24.0,9.0,4.0
2786,2.0,1.0,22.0,0.0,6.0
3572,0.0,1.0,5.0,2.0,8.0
3888,2.0,0.0,25.0,11.0,8.0
3192,1.0,1.0,12.0,5.0,5.0
2125,1.0,0.0,14.0,0.0,0.0
3433,1.0,1.0,15.0,1.0,6.0
3680,1.0,1.0,18.0,1.0,0.0
3822,3.0,0.0,34.0,1.0,2.0
2981,1.0,1.0,16.0,4.0,3.0
2805,2.0,0.0,22.0,3.0,8.0
3772,2.0,0.0,21.0,0.0,3.0
2325,1.0,2.0,13.0,1.0,1.0
2970,4.0,0.0,41.0,1.0,3.0
3390,0.0,0.0,4.0,2.0,4.0
2878,0.0,0.0,3.0,2.0,2.0
2067,0.0,0.0,3.0,9.0,2.0
3264,2.0,1.0,23.0,8.0,1.0
3532,2.0,0.0,25.0,0.0,6.0
2881,0.0,0.0,1.0,0.0,2.0
3297,2.0,1.0,21.0,2.0,2.0
2137,1.0,1.0,12.0,5.0,3.0
2351,3.0,0.0,32.0,9.0,2.0
2947,0.0,0.0,7.0,12.0,2.0
2603,2.0,0.0,28.0,11.0,1.0
3279,2.0,0.0,28.0,0.0,3.0
2491,2.0,0.0,23.0,0.0,0.0
3395,1.0,0.0,14.0,1.0,3.0
2719,0.0,0.0,2.0,4.0,1.0
2609,1.0,0.0,16.0,3.0,3.0
3547,1.0,0.0,12.0,2.0,2.0
3191,3.0,0.0,32.0,8.0,3.0
3308,0.0,2.0,5.0,5.0,6.0
2314,3.0,0.0,35.0,7.0,3.0
3715,1.0,0.0,13.0,5.0,3.0
3155,0.0,2.0,4.0,6.0,7.0
2483,1.0,1.0,12.0,1.0,2.0
2992,1.0,0.0,12.0,2.0,3.0
2302,1.0,0.0,11.0,3.0,2.0
3284,3.0,0.0,34.0,8.0,2.0
2385,3.0,0.0,33.0,4.0,4.0
3470,0.0,1.0,5.0,10.0,3.0
2041,3.0,1.0,38.0,2.0,8.0
2298,1.0,0.0,12.0,2.0,10.0
2755,0.0,2.0,6.0,10.0,3.0
2791,0.0,1.0,2.0,1.0,7.0
2612,1.0,1.0,18.0,7.0,1.0
3100,1.0,1.0,16.0,12.0,4.0
2597,2.0,0.0,28.0,1.0,3.0
2599,2.0,1.0,24.0,0.0,7.0
3681,1.0,0.0,14.0,8.0,0.0
3825,1.0,2.0,15.0,4.0,5.0
2838,3.0,0.0,31.0,0.0,3.0
3069,2.0,0.0,23.0,7.0,1.0
3779,2.0,1.0,22.0,3.0,3.0
3421,2.0,1.0,21.0,2.0,2.0
2312,2.0,0.0,22.0,7.0,4.0
3103,0.0,0.0,4.0,3.0,10.0
3583,2.0,0.0,24.0,1.0,1.0
2665,1.0,1.0,12.0,3.0,8.0
2652,2.0,0.0,21.0,14.0,3.0
2313,1.0,0.0,16.0,2.0,2.0
3770,2.0,1.0,24.0,3.0,8.0
2946,2.0,0.0,22.0,1.0,5.0
3449,1.0,0.0,12.0,5.0,3.0
3237,1.0,0.0,12.0,1.0,4.0
3310,0.0,1.0,7.0,4.0,2.0
2639,2.0,0.0,25.0,6.0,1.0
3124,3.0,0.0,35.0,3.0,3.0
3552,1.0,2.0,16.0,2.0,1.0
2155,1.0,2.0,14.0,2.0,1.0
3441,3.0,0.0,37.0,4.0,3.0
2775,2.0,1.0,24.0,2.0,5.0
2725,3.0,0.0,33.0,10.0,1.0
2357,1.0,1.0,14.0,8.0,2.0
2131,0.0,0.0,4.0,7.0,1.0
2736,2.0,1.0,21.0,10.0,1.0
2383,3.0,0.0,34.0,1.0,0.0
3484,0.0,0.0,0.0,7.0,2.0
3196,2.0,1.0,25.0,10.0,2.0
3008,2.0,0.0,25.0,5.0,7.0
2614,1.0,2.0,11.0,0.0,3.0
3563,1.0,1.0,15.0,3.0,6.0
2109,1.0,1.0,16.0,1.0,3.0
2777,1.0,0.0,13.0,3.0,0.0
3816,1.0,0.0,13.0,0.0,3.0
2756,2.0,0.0,23.0,0.0,1.0
3919,2.0,0.0,22.0,6.0,10.0
2608,0.0,2.0,1.0,3.0,0.0
2369,1.0,1.0,14.0,2.0,7.0
3465,0.0,2.0,1.0,5.0,5.0
3145,0.0,2.0,3.0,3.0,5.0
3554,4.0,0.0,48.0,0.0,3.0
2032,3.0,0.0,36.0,7.0,4.0
3278,3.0,0.0,32.0,3.0,5.0
2645,1.0,1.0,14.0,0.0,3.0
2829,0.0,2.0,5.0,2.0,2.0
2123,1.0,1.0,13.0,4.0,1.0
3080,2.0,0.0,24.0,0.0,3.0
2330,0.0,1.0,6.0,4.0,4.0
2655,3.0,0.0,32.0,3.0,0.0
2794,2.0,0.0,26.0,1.0,4.0
3993,1.0,0.0,19.0,7.0,2.0
3210,0.0,0.0,6.0,2.0,2.0
2099,3.0,0.0,33.0,8.0,9.0
3151,1.0,1.0,15.0,7.0,11.0
2533,0.0,0.0,5.0,1.0,7.0
2596,0.0,1.0,3.0,2.0,6.0
3557,2.0,0.0,26.0,0.0,5.0
3386,3.0,0.0,33.0,8.0,8.0
3252,3.0,0.0,34.0,4.0,6.0
3114,0.0,0.0,4.0,6.0,3.0
2511,1.0,0.0,12.0,5.0,3.0
2389,2.0,0.0,20.0,5.0,3.0
3325,2.0,0.0,22.0,2.0,3.0
2588,3.0,1.0,31.0,4.0,5.0
2048,1.0,0.0,13.0,1.0,7.0
3622,0.0,1.0,2.0,5.0,4.0
3954,4.0,0.0,45.0,1.0,6.0
2232,0.0,1.0,1.0,0.0,6.0
3638,0.0,1.0,6.0,3.0,6.0
2534,0.0,1.0,0.0,4.0,5.0
3109,2.0,0.0,28.0,0.0,7.0
3905,0.0,2.0,4.0,5.0,0.0
3024,3.0,0.0,33.0,2.0,6.0
2354,3.0,0.0,35.0,6.0,7.0
2716,2.0,0.0,21.0,1.0,2.0
3505,1.0,2.0,17.0,2.0,2.0
2474,2.0,0.0,22.0,1.0,14.0
3077,1.0,2.0,17.0,1.0,10.0
3506,1.0,1.0,12.0,7.0,3.0
3438,1.0,0.0,16.0,5.0,8.0
3158,0.0,2.0,4.0,1.0,4.0
2239,1.0,0.0,12.0,8.0,9.0
3651,1.0,0.0,12.0,4.0,4.0
2458,2.0,0.0,24.0,4.0,3.0
2772,1.0,0.0,17.0,4.0,4.0
2151,2.0,0.0,28.0,6.0,2.0
3220,2.0,0.0,22.0,7.0,3.0
2863,1.0,0.0,14.0,3.0,5.0
3704,0.0,0.0,3.0,3.0,6.0
2731,1.0,0.0,16.0,3.0,1.0
3560,1.0,0.0,16.0,7.0,2.0
2500,0.0,1.0,5.0,5.0,5.0
2749,2.0,0.0,25.0,9.0,6.0
2646,3.0,0.0,32.0,7.0,5.0
3880,1.0,1.0,11.0,7.0,9.0
3118,1.0,0.0,13.0,3.0,8.0
3332,0.0,0.0,5.0,6.0,4.0
2122,1.0,0.0,12.0,2.0,3.0
3597,1.0,2.0,11.0,7.0,4.0
2808,1.0,0.0,12.0,0.0,10.0
2391,2.0,0.0,21.0,4.0,2.0
2165,1.0,0.0,14.0,11.0,2.0
3661,4.0,0.0,41.0,17.0,4.0
2115,2.0,0.0,23.0,9.0,3.0
3827,1.0,0.0,15.0,0.0,7.0
2610,2.0,1.0,30.0,24.0,3.0
3728,2.0,0.0,22.0,2.0,4.0
2691,2.0,0.0,22.0,7.0,7.0
2666,1.0,1.0,17.0,0.0,2.0
2951,1.0,1.0,12.0,1.0,3.0
2792,3.0,0.0,32.0,3.0,3.0
2629,0.0,1.0,7.0,2.0,3.0
3086,0.0,1.0,6.0,2.0,2.0
2759,2.0,1.0,23.0,0.0,6.0
3393,1.0,2.0,14.0,4.0,1.0
3018,0.0,0.0,4.0,4.0,11.0
3143,0.0,1.0,4.0,1.0,6.0
3262,0.0,1.0,8.0,3.0,5.0
3203,0.0,0.0,3.0,11.0,1.0
2702,1.0,0.0,13.0,3.0,6.0
3923,0.0,2.0,6.0,5.0,2.0
3958,2.0,0.0,25.0,2.0,2.0
3241,3.0,0.0,34.0,3.0,4.0
2130,1.0,0.0,18.0,2.0,0.0
3136,0.0,1.0,1.0,1.0,7.0
2350,1.0,0.0,13.0,5.0,4.0
3883,1.0,0.0,14.0,5.0,6.0
2931,3.0,0.0,33.0,4.0,7.0
3154,2.0,1.0,26.0,4.0,0.0
